Suggestion 1, Suggestion 2, Suggestion 3, Suggestion 4, Suggestion 5
954: 0.175,131: 0.175,110: 0.175,918: 0.175,876: 0.175
954: 0.175,131: 0.175,110: 0.175,918: 0.175,876: 0.175
131: 0.175,954: 0.175,876: 0.175,839: 0.175,918: 0.175
954: 0.175,131: 0.175,876: 0.175,839: 0.175,918: 0.175
116: 0.175,880: 0.175,784: 0.15,136: 0.15,722: 0.125
116: 0.175,880: 0.175,784: 0.15,136: 0.15,722: 0.125
116: 0.175,880: 0.175,784: 0.15,136: 0.15,722: 0.125
116: 0.175,880: 0.175,784: 0.15,136: 0.15,722: 0.125
880: 0.175,116: 0.175,784: 0.15,136: 0.15,797: 0.125
880: 0.175,116: 0.175,136: 0.15,784: 0.15,722: 0.125
880: 0.175,116: 0.175,136: 0.15,784: 0.15,385: 0.125
116: 0.175,880: 0.175,136: 0.15,784: 0.15,571: 0.125
116: 0.175,880: 0.175,136: 0.15,784: 0.15,869: 0.125
395: 0.175,107: 0.175,138: 0.175,515: 0.175,918: 0.175
395: 0.175,107: 0.175,138: 0.175,515: 0.175,918: 0.175
395: 0.175,107: 0.175,138: 0.175,515: 0.175,918: 0.175
395: 0.175,107: 0.175,138: 0.175,515: 0.175,918: 0.175
395: 0.175,515: 0.175,138: 0.175,918: 0.175,880: 0.175
395: 0.175,515: 0.175,138: 0.175,880: 0.175,918: 0.175
457: 0.175,413: 0.175,122: 0.175,131: 0.175,919: 0.175
413: 0.175,457: 0.175,404: 0.175,785: 0.175,918: 0.175
131: 0.175,395: 0.175,919: 0.175,954: 0.175,122: 0.175
918: 0.175,880: 0.175,785: 0.175,131: 0.175,954: 0.175
395: 0.175,919: 0.175,839: 0.175,404: 0.175,918: 0.175
880: 0.175,918: 0.175,122: 0.175,119: 0.175,107: 0.175
919: 0.175,395: 0.175,996: 0.175,122: 0.175,515: 0.175
107: 0.175,515: 0.175,138: 0.175,880: 0.175,119: 0.175
107: 0.175,122: 0.175,996: 0.175,515: 0.175,138: 0.175
515: 0.175,138: 0.175,119: 0.175,107: 0.175,839: 0.175
141: 0.275,953: 0.175,119: 0.175,413: 0.175,876: 0.175
141: 0.275,396: 0.125,407: 0.125,976: 0.125,211: 0.125
141: 0.275,953: 0.175,119: 0.175,413: 0.175,876: 0.175
141: 0.275,953: 0.175,119: 0.175,413: 0.175,876: 0.175
141: 0.275,953: 0.175,119: 0.175,413: 0.175,876: 0.175
141: 0.275,876: 0.175,119: 0.175,457: 0.175,413: 0.175
141: 0.275,918: 0.175,832: 0.175,119: 0.175,953: 0.175
141: 0.275,953: 0.175,119: 0.175,457: 0.175,413: 0.175
141: 0.275,107: 0.175,839: 0.175,919: 0.175,131: 0.175
131: 0.175,107: 0.175,456: 0.175,122: 0.175,832: 0.175
141: 0.275,107: 0.175,389: 0.175,839: 0.175,919: 0.175
954: 0.175,876: 0.175,413: 0.175,389: 0.175,107: 0.175
954: 0.175,876: 0.175,413: 0.175,389: 0.175,107: 0.175
954: 0.175,876: 0.175,413: 0.175,389: 0.175,107: 0.175
954: 0.175,876: 0.175,413: 0.175,389: 0.175,107: 0.175
413: 0.175,876: 0.175,389: 0.175,107: 0.175,954: 0.175
141: 0.275,953: 0.175,413: 0.175,876: 0.175,785: 0.175
141: 0.275,954: 0.175,919: 0.175,996: 0.175,18: 0.175
141: 0.275,107: 0.175,389: 0.175,996: 0.175,456: 0.175
141: 0.275,918: 0.175,876: 0.175,953: 0.175,413: 0.175
141: 0.275,953: 0.175,119: 0.175,131: 0.175,919: 0.175
141: 0.275,996: 0.175,456: 0.175,919: 0.175,954: 0.175
141: 0.275,996: 0.175,110: 0.175,500: 0.175,404: 0.175
395: 0.175,919: 0.175,404: 0.175,109: 0.175,996: 0.175
107: 0.175,970: 0.175,110: 0.175,395: 0.175,919: 0.175
919: 0.175,395: 0.175,996: 0.175,866: 0.175,970: 0.175
116: 0.175,965: 0.175,839: 0.175,953: 0.175,119: 0.175
110: 0.175,970: 0.175,918: 0.175,919: 0.175,115: 0.175
115: 0.175,996: 0.175,866: 0.175,110: 0.175,404: 0.175
116: 0.175,839: 0.175,965: 0.175,953: 0.175,119: 0.175
918: 0.175,389: 0.175,107: 0.175,782: 0.15,755: 0.125
918: 0.175,389: 0.175,107: 0.175,782: 0.15,755: 0.125
918: 0.175,389: 0.175,107: 0.175,782: 0.15,755: 0.125
918: 0.175,389: 0.175,107: 0.175,782: 0.15,755: 0.125
918: 0.175,389: 0.175,107: 0.175,782: 0.15,398: 0.125
918: 0.175,389: 0.175,107: 0.175,782: 0.15,755: 0.125
918: 0.175,109: 0.175,880: 0.175,107: 0.175,389: 0.175
918: 0.175,109: 0.175,880: 0.175,107: 0.175,389: 0.175
918: 0.175,389: 0.175,107: 0.175,109: 0.175,880: 0.175
109: 0.175,918: 0.175,880: 0.175,919: 0.175,131: 0.175
871: 0.175,839: 0.175,919: 0.175,131: 0.175,109: 0.175
871: 0.175,839: 0.175,131: 0.175,919: 0.175,109: 0.175
109: 0.175,839: 0.175,871: 0.175,880: 0.175,131: 0.175
109: 0.175,839: 0.175,871: 0.175,880: 0.175,919: 0.175
839: 0.175,871: 0.175,880: 0.175,919: 0.175,131: 0.175
970: 0.175,965: 0.175,866: 0.175,131: 0.175,455: 0.15
970: 0.175,965: 0.175,866: 0.175,131: 0.175,455: 0.15
970: 0.175,965: 0.175,866: 0.175,131: 0.175,455: 0.15
970: 0.175,965: 0.175,866: 0.175,996: 0.175,131: 0.175
970: 0.175,965: 0.175,866: 0.175,996: 0.175,131: 0.175
970: 0.175,965: 0.175,866: 0.175,996: 0.175,131: 0.175
866: 0.175,996: 0.175,395: 0.175,921: 0.175,954: 0.175
780: 0.175,970: 0.175,448: 0.175,107: 0.175,965: 0.175
122: 0.175,109: 0.175,404: 0.175,785: 0.175,780: 0.175
109: 0.175,122: 0.175,970: 0.175,780: 0.175,448: 0.175
918: 0.175,970: 0.175,107: 0.175,448: 0.175,780: 0.175
882: 0.15,833: 0.125,678: 0.125,571: 0.125,653: 0.125
918: 0.175,395: 0.175,131: 0.175,954: 0.175,921: 0.175
882: 0.15,557: 0.125,697: 0.125,587: 0.125,612: 0.125
882: 0.15,342: 0.125,596: 0.125,583: 0.125,721: 0.125
871: 0.175,866: 0.175,778: 0.15,834: 0.125,808: 0.125
871: 0.175,456: 0.175,866: 0.175,110: 0.175,107: 0.175
871: 0.175,456: 0.175,866: 0.175,110: 0.175,500: 0.175
134: 0.325,141: 0.275,456: 0.175,866: 0.175,110: 0.175
871: 0.175,456: 0.175,866: 0.175,110: 0.175,500: 0.175
134: 0.325,141: 0.275,500: 0.175,110: 0.175,107: 0.175
134: 0.325,141: 0.275,871: 0.175,107: 0.175,138: 0.175
134: 0.325,141: 0.275,866: 0.175,138: 0.175,110: 0.175
134: 0.325,141: 0.275,880: 0.175,918: 0.175,919: 0.175
134: 0.325,141: 0.275,500: 0.175,110: 0.175,871: 0.175
134: 0.325,141: 0.275,500: 0.175,404: 0.175,918: 0.175
134: 0.325,141: 0.275,839: 0.175,785: 0.175,500: 0.175
141: 0.275,880: 0.175,918: 0.175,395: 0.175,131: 0.175
921: 0.175,122: 0.175,109: 0.175,404: 0.175,876: 0.175
970: 0.175,448: 0.175,107: 0.175,876: 0.175,921: 0.175
107: 0.175,970: 0.175,921: 0.175,122: 0.175,109: 0.175
122: 0.175,970: 0.175,785: 0.175,404: 0.175,921: 0.175
882: 0.15,296: 0.125,596: 0.125,342: 0.125,219: 0.125
882: 0.15,296: 0.125,596: 0.125,342: 0.125,219: 0.125
882: 0.15,296: 0.125,596: 0.125,342: 0.125,219: 0.125
882: 0.15,581: 0.125,219: 0.125,735: 0.125,721: 0.125
882: 0.15,296: 0.125,596: 0.125,342: 0.125,219: 0.125
882: 0.15,581: 0.125,219: 0.125,721: 0.125,583: 0.125
882: 0.15,180: 0.125,722: 0.125,669: 0.125,618: 0.125
882: 0.15,697: 0.125,587: 0.125,89: 0.125,576: 0.125
882: 0.15,492: 0.125,60: 0.125,699: 0.125,654: 0.125
882: 0.15,60: 0.125,746: 0.125,505: 0.125,654: 0.125
456: 0.175,458: 0.15,162: 0.125,819: 0.125,786: 0.125
456: 0.175,458: 0.15,162: 0.125,819: 0.125,786: 0.125
456: 0.175,458: 0.15,162: 0.125,819: 0.125,786: 0.125
456: 0.175,458: 0.15,162: 0.125,819: 0.125,786: 0.125
456: 0.175,919: 0.175,458: 0.15,922: 0.15,782: 0.15
456: 0.175,919: 0.175,458: 0.15,922: 0.15,782: 0.15
456: 0.175,919: 0.175,458: 0.15,922: 0.15,782: 0.15
919: 0.175,456: 0.175,922: 0.15,782: 0.15,458: 0.15
919: 0.175,456: 0.175,922: 0.15,782: 0.15,458: 0.15
919: 0.175,456: 0.175,782: 0.15,922: 0.15,458: 0.15
919: 0.175,922: 0.15,782: 0.15,463: 0.125,748: 0.125
119: 0.175,866: 0.175,109: 0.175,780: 0.175,389: 0.175
119: 0.175,866: 0.175,109: 0.175,780: 0.175,389: 0.175
866: 0.175,109: 0.175,119: 0.175,780: 0.175,389: 0.175
119: 0.175,866: 0.175,109: 0.175,780: 0.175,389: 0.175
119: 0.175,866: 0.175,109: 0.175,780: 0.175,389: 0.175
109: 0.175,119: 0.175,780: 0.175,389: 0.175,832: 0.175
131: 0.175,395: 0.175,919: 0.175,866: 0.175,109: 0.175
866: 0.175,131: 0.175,919: 0.175,395: 0.175,109: 0.175
919: 0.175,131: 0.175,395: 0.175,866: 0.175,109: 0.175
109: 0.175,389: 0.175,832: 0.175,919: 0.175,395: 0.175
918: 0.175,395: 0.175,522: 0.15,838: 0.125,959: 0.125
918: 0.175,395: 0.175,522: 0.15,838: 0.125,959: 0.125
918: 0.175,395: 0.175,522: 0.15,838: 0.125,959: 0.125
918: 0.175,395: 0.175,522: 0.15,838: 0.125,959: 0.125
918: 0.175,395: 0.175,522: 0.15,344: 0.125,325: 0.125
395: 0.175,918: 0.175,522: 0.15,367: 0.125,339: 0.125
395: 0.175,918: 0.175,522: 0.15,367: 0.125,339: 0.125
918: 0.175,395: 0.175,522: 0.15,155: 0.125,524: 0.125
395: 0.175,918: 0.175,522: 0.15,339: 0.125,367: 0.125
395: 0.175,918: 0.175,522: 0.15,344: 0.125,402: 0.125
866: 0.175,18: 0.175,965: 0.175,131: 0.175,970: 0.175
413: 0.175,876: 0.175,866: 0.175,18: 0.175,965: 0.175
413: 0.175,876: 0.175,866: 0.175,18: 0.175,965: 0.175
413: 0.175,876: 0.175,866: 0.175,18: 0.175,965: 0.175
413: 0.175,876: 0.175,131: 0.175,919: 0.175,970: 0.175
839: 0.175,965: 0.175,18: 0.175,456: 0.175,515: 0.175
141: 0.275,880: 0.175,918: 0.175,832: 0.175,389: 0.175
141: 0.275,107: 0.175,389: 0.175,456: 0.175,404: 0.175
141: 0.275,839: 0.175,18: 0.175,832: 0.175,918: 0.175
141: 0.275,876: 0.175,413: 0.175,515: 0.175,996: 0.175
141: 0.275,839: 0.175,918: 0.175,785: 0.175,404: 0.175
141: 0.275,785: 0.175,780: 0.175,970: 0.175,453: 0.175
141: 0.275,119: 0.175,413: 0.175,138: 0.175,404: 0.175
141: 0.275,138: 0.175,404: 0.175,109: 0.175,119: 0.175
141: 0.275,404: 0.175,395: 0.175,839: 0.175,389: 0.175
141: 0.275,109: 0.175,395: 0.175,131: 0.175,389: 0.175
141: 0.275,109: 0.175,395: 0.175,131: 0.175,389: 0.175
141: 0.275,109: 0.175,395: 0.175,131: 0.175,389: 0.175
141: 0.275,131: 0.175,395: 0.175,389: 0.175,448: 0.175
141: 0.275,109: 0.175,395: 0.175,131: 0.175,389: 0.175
141: 0.275,996: 0.175,404: 0.175,500: 0.175,119: 0.175
141: 0.275,880: 0.175,918: 0.175,965: 0.175,404: 0.175
141: 0.275,119: 0.175,876: 0.175,953: 0.175,448: 0.175
141: 0.275,918: 0.175,880: 0.175,965: 0.175,500: 0.175
141: 0.275,918: 0.175,880: 0.175,965: 0.175,404: 0.175
965: 0.175,131: 0.175,395: 0.175,970: 0.175,448: 0.175
866: 0.175,965: 0.175,395: 0.175,131: 0.175,448: 0.175
918: 0.175,448: 0.175,131: 0.175,395: 0.175,953: 0.175
965: 0.175,395: 0.175,131: 0.175,448: 0.175,970: 0.175
590: 0.125,721: 0.125,60: 0.125,722: 0.125,618: 0.125
960: 0.125,678: 0.125,721: 0.125,64: 0.125,60: 0.125
721: 0.125,64: 0.125,60: 0.125,590: 0.125,722: 0.125
141: 0.275,395: 0.175,413: 0.175,119: 0.175,404: 0.175
141: 0.275,395: 0.175,413: 0.175,119: 0.175,404: 0.175
141: 0.275,395: 0.175,413: 0.175,119: 0.175,404: 0.175
141: 0.275,395: 0.175,413: 0.175,119: 0.175,404: 0.175
141: 0.275,404: 0.175,138: 0.175,839: 0.175,395: 0.175
141: 0.275,839: 0.175,395: 0.175,131: 0.175,404: 0.175
141: 0.275,839: 0.175,131: 0.175,395: 0.175,404: 0.175
141: 0.275,138: 0.175,996: 0.175,866: 0.175,109: 0.175
141: 0.275,500: 0.175,404: 0.175,515: 0.175,965: 0.175
141: 0.275,839: 0.175,453: 0.175,970: 0.175,389: 0.175
141: 0.275,404: 0.175,500: 0.175,131: 0.175,395: 0.175
141: 0.275,404: 0.175,500: 0.175,965: 0.175,839: 0.175
141: 0.275,500: 0.175,404: 0.175,839: 0.175,965: 0.175
453: 0.175,918: 0.175,997: 0.15,772: 0.125,752: 0.125
453: 0.175,918: 0.175,404: 0.175,500: 0.175,110: 0.175
453: 0.175,918: 0.175,110: 0.175,81: 0.15,522: 0.15
918: 0.175,404: 0.175,500: 0.175,110: 0.175,453: 0.175
453: 0.175,918: 0.175,404: 0.175,500: 0.175,110: 0.175
453: 0.175,918: 0.175,404: 0.175,500: 0.175,110: 0.175
500: 0.175,404: 0.175,918: 0.175,110: 0.175,453: 0.175
119: 0.175,404: 0.175,500: 0.175,453: 0.175,389: 0.175
119: 0.175,453: 0.175,389: 0.175,107: 0.175,871: 0.175
119: 0.175,453: 0.175,389: 0.175,107: 0.175,871: 0.175
119: 0.175,389: 0.175,107: 0.175,871: 0.175,395: 0.175
395: 0.175,109: 0.175,110: 0.175,918: 0.175,832: 0.175
395: 0.175,138: 0.175,109: 0.175,389: 0.175,871: 0.175
109: 0.175,138: 0.175,107: 0.175,389: 0.175,871: 0.175
871: 0.175,395: 0.175,839: 0.175,119: 0.175,110: 0.175
110: 0.175,119: 0.175,109: 0.175,395: 0.175,871: 0.175
871: 0.175,395: 0.175,119: 0.175,110: 0.175,832: 0.175
110: 0.175,778: 0.15,123: 0.15,627: 0.125,132: 0.125
131: 0.175,839: 0.175,119: 0.175,871: 0.175,107: 0.175
141: 0.275,500: 0.175,110: 0.175,515: 0.175,138: 0.175
141: 0.275,131: 0.175,839: 0.175,119: 0.175,871: 0.175
141: 0.275,131: 0.175,839: 0.175,119: 0.175,871: 0.175
141: 0.275,131: 0.175,839: 0.175,119: 0.175,871: 0.175
141: 0.275,918: 0.175,880: 0.175,456: 0.175,119: 0.175
141: 0.275,918: 0.175,880: 0.175,456: 0.175,119: 0.175
141: 0.275,138: 0.175,515: 0.175,866: 0.175,996: 0.175
141: 0.275,918: 0.175,880: 0.175,515: 0.175,138: 0.175
141: 0.275,876: 0.175,953: 0.175,119: 0.175,413: 0.175
141: 0.275,395: 0.175,131: 0.175,921: 0.175,919: 0.175
780: 0.175,18: 0.175,119: 0.175,785: 0.175,456: 0.175
785: 0.175,18: 0.175,119: 0.175,780: 0.175,456: 0.175
141: 0.275,389: 0.175,107: 0.175,871: 0.175,780: 0.175
141: 0.275,389: 0.175,107: 0.175,871: 0.175,780: 0.175
141: 0.275,109: 0.175,456: 0.175,785: 0.175,395: 0.175
141: 0.275,389: 0.175,107: 0.175,871: 0.175,780: 0.175
141: 0.275,389: 0.175,871: 0.175,780: 0.175,107: 0.175
141: 0.275,389: 0.175,107: 0.175,871: 0.175,780: 0.175
141: 0.275,395: 0.175,119: 0.175,953: 0.175,457: 0.175
953: 0.175,457: 0.175,871: 0.175,107: 0.175,500: 0.175
871: 0.175,107: 0.175,500: 0.175,457: 0.175,953: 0.175
953: 0.175,457: 0.175,871: 0.175,107: 0.175,500: 0.175
500: 0.175,871: 0.175,107: 0.175,458: 0.15,997: 0.15
500: 0.175,871: 0.175,107: 0.175,997: 0.15,458: 0.15
953: 0.175,457: 0.175,871: 0.175,107: 0.175,500: 0.175
500: 0.175,107: 0.175,871: 0.175,458: 0.15,997: 0.15
107: 0.175,871: 0.175,500: 0.175,997: 0.15,458: 0.15
871: 0.175,107: 0.175,500: 0.175,997: 0.15,458: 0.15
141: 0.275,785: 0.175,109: 0.175,131: 0.175,395: 0.175
141: 0.275,785: 0.175,109: 0.175,131: 0.175,395: 0.175
141: 0.275,395: 0.175,131: 0.175,871: 0.175,780: 0.175
141: 0.275,785: 0.175,109: 0.175,131: 0.175,395: 0.175
141: 0.275,785: 0.175,109: 0.175,131: 0.175,395: 0.175
141: 0.275,413: 0.175,119: 0.175,107: 0.175,780: 0.175
141: 0.275,413: 0.175,119: 0.175,871: 0.175,780: 0.175
141: 0.275,921: 0.175,138: 0.175,866: 0.175,996: 0.175
141: 0.275,448: 0.175,871: 0.175,107: 0.175,453: 0.175
141: 0.275,921: 0.175,395: 0.175,131: 0.175,109: 0.175
141: 0.275,921: 0.175,395: 0.175,131: 0.175,456: 0.175
141: 0.275,866: 0.175,138: 0.175,996: 0.175,404: 0.175
141: 0.275,110: 0.175,116: 0.175,839: 0.175,500: 0.175
141: 0.275,839: 0.175,116: 0.175,500: 0.175,876: 0.175
110: 0.175,866: 0.175,115: 0.175,116: 0.175,880: 0.175
389: 0.175,839: 0.175,116: 0.175,876: 0.175,131: 0.175
110: 0.175,389: 0.175,116: 0.175,839: 0.175,876: 0.175
626: 0.125,798: 0.125,716: 0.125,676: 0.125,182: 0.125
141: 0.275,839: 0.175,116: 0.175,876: 0.175,880: 0.175
918: 0.175,131: 0.175,954: 0.175,395: 0.175,953: 0.175
918: 0.175,131: 0.175,954: 0.175,395: 0.175,953: 0.175
918: 0.175,131: 0.175,954: 0.175,395: 0.175,953: 0.175
918: 0.175,131: 0.175,954: 0.175,395: 0.175,953: 0.175
456: 0.175,107: 0.175,448: 0.175,871: 0.175,839: 0.175
918: 0.175,953: 0.175,876: 0.175,456: 0.175,871: 0.175
141: 0.275,140: 0.225,456: 0.175,871: 0.175,448: 0.175
141: 0.275,140: 0.225,839: 0.175,953: 0.175,876: 0.175
141: 0.275,140: 0.225,839: 0.175,876: 0.175,953: 0.175
141: 0.275,140: 0.225,866: 0.175,138: 0.175,109: 0.175
141: 0.275,140: 0.225,953: 0.175,876: 0.175,119: 0.175
141: 0.275,140: 0.225,456: 0.175,918: 0.175,453: 0.175
141: 0.275,140: 0.225,453: 0.175,107: 0.175,448: 0.175
141: 0.275,140: 0.225,404: 0.175,953: 0.175,119: 0.175
141: 0.275,404: 0.175,413: 0.175,954: 0.175,918: 0.175
141: 0.275,140: 0.225,404: 0.175,413: 0.175,876: 0.175
141: 0.275,413: 0.175,404: 0.175,954: 0.175,918: 0.175
918: 0.175,453: 0.175,107: 0.175,404: 0.175,109: 0.175
839: 0.175,880: 0.175,871: 0.175,455: 0.15,777: 0.15
839: 0.175,880: 0.175,871: 0.175,455: 0.15,777: 0.15
839: 0.175,880: 0.175,871: 0.175,455: 0.15,777: 0.15
839: 0.175,880: 0.175,871: 0.175,455: 0.15,777: 0.15
839: 0.175,880: 0.175,871: 0.175,455: 0.15,777: 0.15
839: 0.175,880: 0.175,871: 0.175,455: 0.15,777: 0.15
880: 0.175,871: 0.175,839: 0.175,777: 0.15,975: 0.15
839: 0.175,880: 0.175,871: 0.175,953: 0.175,970: 0.175
839: 0.175,880: 0.175,871: 0.175,953: 0.175,970: 0.175
839: 0.175,880: 0.175,871: 0.175,953: 0.175,970: 0.175
953: 0.175,970: 0.175,778: 0.15,118: 0.15,942: 0.15
970: 0.175,953: 0.175,942: 0.15,118: 0.15,778: 0.15
970: 0.175,953: 0.175,942: 0.15,118: 0.15,778: 0.15
953: 0.175,970: 0.175,778: 0.15,118: 0.15,942: 0.15
162: 0.125,676: 0.125,48: 0.125,604: 0.125,36: 0.125
404: 0.175,919: 0.175,107: 0.175,866: 0.175,996: 0.175
404: 0.175,919: 0.175,107: 0.175,866: 0.175,996: 0.175
141: 0.275,404: 0.175,919: 0.175,918: 0.175,107: 0.175
141: 0.275,500: 0.225,918: 0.225,915: 0.2,514: 0.2
514: 0.3,141: 0.275,918: 0.275,919: 0.275,915: 0.25
141: 0.275,404: 0.175,919: 0.175,107: 0.175,866: 0.175
138: 0.375,24: 0.325,514: 0.3,500: 0.275,141: 0.275
138: 0.375,24: 0.325,514: 0.3,141: 0.275,918: 0.275
514: 0.3,141: 0.275,918: 0.275,919: 0.275,24: 0.275
141: 0.375,138: 0.375,24: 0.325,514: 0.3,871: 0.275
138: 0.375,141: 0.32500002,514: 0.3,24: 0.275,918: 0.275
141: 0.375,138: 0.375,456: 0.275,131: 0.275,871: 0.275
141: 0.375,138: 0.375,131: 0.275,871: 0.275,24: 0.275
141: 0.32500002,138: 0.275,456: 0.225,871: 0.225,131: 0.225
839: 0.175,918: 0.175,395: 0.175,456: 0.175,967: 0.15
456: 0.175,453: 0.175,839: 0.175,918: 0.175,395: 0.175
141: 0.275,395: 0.175,389: 0.175,169: 0.125,831: 0.125
141: 0.275,395: 0.175,389: 0.175,169: 0.125,831: 0.125
141: 0.275,389: 0.175,880: 0.175,839: 0.175,119: 0.175
141: 0.275,395: 0.175,389: 0.175,169: 0.125,831: 0.125
141: 0.275,395: 0.175,389: 0.175,880: 0.175,839: 0.175
141: 0.275,395: 0.175,389: 0.175,880: 0.175,119: 0.175
141: 0.275,395: 0.175,389: 0.175,169: 0.125,831: 0.125
141: 0.275,389: 0.175,880: 0.175,839: 0.175,119: 0.175
141: 0.275,880: 0.175,839: 0.175,413: 0.175,119: 0.175
141: 0.275,785: 0.175,395: 0.175,839: 0.175,119: 0.175
141: 0.275,839: 0.175,413: 0.175,119: 0.175,395: 0.175
785: 0.175,461: 0.15,778: 0.15,797: 0.125,423: 0.125
141: 0.275,880: 0.175,839: 0.175,413: 0.175,119: 0.175
141: 0.275,413: 0.175,119: 0.175,395: 0.175,785: 0.175
785: 0.175,461: 0.15,778: 0.15,797: 0.125,169: 0.125
785: 0.175,461: 0.15,778: 0.15,655: 0.125,219: 0.125
785: 0.175,461: 0.15,778: 0.15,655: 0.125,219: 0.125
785: 0.175,778: 0.15,461: 0.15,168: 0.125,296: 0.125
785: 0.175,778: 0.15,461: 0.15,434: 0.125,407: 0.125
448: 0.175,780: 0.175,389: 0.175,107: 0.175,876: 0.175
448: 0.175,780: 0.175,389: 0.175,107: 0.175,876: 0.175
448: 0.175,780: 0.175,389: 0.175,107: 0.175,876: 0.175
448: 0.175,780: 0.175,389: 0.175,107: 0.175,876: 0.175
918: 0.175,404: 0.175,457: 0.175,876: 0.175,109: 0.175
404: 0.175,876: 0.175,457: 0.175,122: 0.175,109: 0.175
404: 0.175,780: 0.175,107: 0.175,389: 0.175,448: 0.175
404: 0.175,109: 0.175,122: 0.175,395: 0.175,954: 0.175
109: 0.175,122: 0.175,996: 0.175,780: 0.175,871: 0.175
448: 0.175,389: 0.175,780: 0.175,107: 0.175,871: 0.175
141: 0.275,918: 0.175,785: 0.175,107: 0.175,997: 0.15
141: 0.275,918: 0.175,785: 0.175,107: 0.175,997: 0.15
141: 0.275,112: 0.25,866: 0.225,922: 0.2,782: 0.2
141: 0.275,918: 0.275,866: 0.275,112: 0.25,782: 0.25
112: 0.45000002,458: 0.3,922: 0.3,782: 0.3,141: 0.275
112: 0.45000002,866: 0.375,918: 0.375,458: 0.35000002,922: 0.35000002
866: 0.375,918: 0.375,112: 0.35000002,458: 0.35000002,922: 0.35000002
112: 0.45000002,866: 0.325,918: 0.325,458: 0.3,922: 0.3
112: 0.45000002,782: 0.35000002,458: 0.35000002,922: 0.35000002,918: 0.325
112: 0.55,866: 0.375,918: 0.375,782: 0.35000002,458: 0.35000002
141: 0.275,880: 0.175,918: 0.175,109: 0.175,122: 0.175
112: 0.35000002,866: 0.275,918: 0.275,141: 0.275,458: 0.25
141: 0.275,112: 0.25,918: 0.225,866: 0.225,922: 0.2
141: 0.275,880: 0.175,918: 0.175,456: 0.175,389: 0.175
141: 0.275,456: 0.175,389: 0.175,107: 0.175,871: 0.175
141: 0.275,880: 0.175,918: 0.175,839: 0.175,456: 0.175
141: 0.275,953: 0.175,119: 0.175,876: 0.175,413: 0.175
141: 0.275,413: 0.175,876: 0.175,119: 0.175,953: 0.175
141: 0.275,122: 0.175,921: 0.175,919: 0.175,866: 0.175
965: 0.175,456: 0.175,919: 0.175,996: 0.175,882: 0.15
965: 0.175,456: 0.175,919: 0.175,996: 0.175,882: 0.15
965: 0.175,456: 0.175,919: 0.175,996: 0.175,882: 0.15
965: 0.175,456: 0.175,919: 0.175,996: 0.175,882: 0.15
965: 0.175,456: 0.175,919: 0.175,996: 0.175,395: 0.175
965: 0.175,456: 0.175,919: 0.175,996: 0.175,882: 0.15
919: 0.175,996: 0.175,395: 0.175,965: 0.175,456: 0.175
395: 0.175,456: 0.175,522: 0.15,463: 0.125,396: 0.125
965: 0.175,456: 0.175,919: 0.175,996: 0.175,395: 0.175
395: 0.175,919: 0.175,456: 0.175,965: 0.175,996: 0.175
456: 0.175,395: 0.175,522: 0.15,878: 0.125,986: 0.125
395: 0.175,456: 0.175,522: 0.15,396: 0.125,463: 0.125
395: 0.175,456: 0.175,522: 0.15,402: 0.125,501: 0.125
456: 0.175,395: 0.175,522: 0.15,751: 0.125,296: 0.125
457: 0.175,953: 0.175,919: 0.175,832: 0.175,18: 0.175
141: 0.275,457: 0.175,953: 0.175,413: 0.175,119: 0.175
141: 0.275,457: 0.175,953: 0.175,413: 0.175,119: 0.175
134: 0.325,141: 0.275,457: 0.175,953: 0.175,413: 0.175
134: 0.325,141: 0.275,413: 0.175,953: 0.175,119: 0.175
134: 0.325,141: 0.275,456: 0.175,832: 0.175,918: 0.175
134: 0.325,141: 0.275,866: 0.175,996: 0.175,919: 0.175
134: 0.325,141: 0.275,448: 0.175,107: 0.175,453: 0.175
134: 0.325,141: 0.275,138: 0.175,866: 0.175,996: 0.175
134: 0.325,141: 0.275,832: 0.175,918: 0.175,457: 0.175
134: 0.325,141: 0.275,395: 0.175,131: 0.175,954: 0.175
134: 0.325,141: 0.275,918: 0.175,996: 0.175,138: 0.175
141: 0.275,876: 0.175,413: 0.175,119: 0.175,404: 0.175
134: 0.325,141: 0.275,448: 0.175,107: 0.175,453: 0.175
141: 0.275,404: 0.175,965: 0.175,109: 0.175,456: 0.175
141: 0.275,107: 0.175,448: 0.175,785: 0.175,996: 0.175
141: 0.275,131: 0.175,918: 0.175,119: 0.175,876: 0.175
141: 0.275,448: 0.175,107: 0.175,965: 0.175,785: 0.175
141: 0.275,456: 0.175,107: 0.175,448: 0.175,404: 0.175
141: 0.275,866: 0.175,107: 0.175,448: 0.175,389: 0.175
141: 0.275,866: 0.175,107: 0.175,448: 0.175,389: 0.175
141: 0.275,866: 0.175,138: 0.175,918: 0.175,832: 0.175
141: 0.275,866: 0.175,107: 0.175,448: 0.175,389: 0.175
141: 0.275,866: 0.175,107: 0.175,448: 0.175,389: 0.175
141: 0.275,918: 0.175,832: 0.175,839: 0.175,389: 0.175
141: 0.275,839: 0.175,107: 0.175,448: 0.175,389: 0.175
141: 0.275,876: 0.175,918: 0.175,880: 0.175,832: 0.175
141: 0.275,138: 0.175,866: 0.175,921: 0.175,919: 0.175
