Suggestion 1, Suggestion 2, Suggestion 3, Suggestion 4, Suggestion 5
417: 0.4,659: 0.375,522: 0.35000002,458: 0.325,866: 0.325
417: 0.4,458: 0.375,735: 0.375,659: 0.375,522: 0.35000002
417: 0.4,659: 0.375,522: 0.35000002,458: 0.325,866: 0.325
417: 0.3,660: 0.275,983: 0.275,876: 0.275,735: 0.275
417: 0.4,458: 0.325,866: 0.325,660: 0.325,983: 0.325
983: 0.225,876: 0.225,659: 0.225,660: 0.225,866: 0.225
835: 0.175,610: 0.175,844: 0.175,627: 0.175,568: 0.175
557: 0.175,610: 0.175,835: 0.175,844: 0.175,627: 0.175
610: 0.175,835: 0.175,568: 0.175,721: 0.175,599: 0.175
835: 0.175,610: 0.175,568: 0.175,721: 0.175,81: 0.175
675: 0.275,698: 0.275,669: 0.175,670: 0.175,654: 0.175
675: 0.275,698: 0.275,669: 0.175,670: 0.175,654: 0.175
675: 0.275,698: 0.275,669: 0.175,670: 0.175,654: 0.175
675: 0.275,698: 0.275,669: 0.175,670: 0.175,654: 0.175
698: 0.275,675: 0.275,986: 0.175,880: 0.175,655: 0.175
675: 0.275,698: 0.275,633: 0.175,610: 0.175,653: 0.175
675: 0.275,698: 0.275,669: 0.175,670: 0.175,562: 0.175
698: 0.275,675: 0.275,654: 0.175,562: 0.175,655: 0.175
675: 0.275,698: 0.275,633: 0.175,610: 0.175,669: 0.175
659: 0.225,667: 0.225,138: 0.225,882: 0.225,186: 0.225
186: 0.325,882: 0.275,986: 0.275,918: 0.275,667: 0.275
882: 0.325,138: 0.325,186: 0.325,986: 0.325,918: 0.325
186: 0.525,395: 0.45000002,918: 0.425,459: 0.425,667: 0.425
186: 0.525,395: 0.45000002,918: 0.425,895: 0.425,402: 0.425
409: 0.52500004,395: 0.45000002,996: 0.45000002,186: 0.425,918: 0.425
996: 0.6,811: 0.57500005,402: 0.57500005,401: 0.55,409: 0.52500004
996: 0.6,811: 0.57500005,402: 0.57500005,409: 0.52500004,410: 0.52500004
409: 0.675,996: 0.6,811: 0.57500005,402: 0.57500005,401: 0.55
996: 0.6,811: 0.57500005,401: 0.55,409: 0.52500004,410: 0.52500004
996: 0.65000004,402: 0.57500005,811: 0.575,409: 0.575,401: 0.55
402: 0.525,811: 0.525,804: 0.525,401: 0.50000006,996: 0.5
804: 0.525,568: 0.47500002,811: 0.47500002,402: 0.47500002,401: 0.45000002
804: 0.325,562: 0.275,138: 0.275,880: 0.275,568: 0.275
804: 0.425,568: 0.375,538: 0.325,562: 0.325,138: 0.325
562: 0.225,804: 0.225,138: 0.225,721: 0.225,568: 0.225
675: 0.32500002,141: 0.225,370: 0.225,976: 0.175,211: 0.175
675: 0.32500002,370: 0.325,141: 0.325,297: 0.275,283: 0.275
396: 0.65000004,141: 0.625,370: 0.625,297: 0.575,918: 0.575
370: 0.425,918: 0.375,283: 0.375,402: 0.375,385: 0.375
396: 0.65000004,141: 0.625,370: 0.625,297: 0.575,918: 0.575
396: 0.6,141: 0.575,918: 0.575,297: 0.525,370: 0.525
396: 0.65000004,141: 0.625,370: 0.625,297: 0.575,918: 0.575
396: 0.65000004,370: 0.625,297: 0.575,918: 0.575,385: 0.575
396: 0.4,141: 0.375,918: 0.375,675: 0.32500002,370: 0.325
456: 0.175,592: 0.175,913: 0.15,122: 0.15,832: 0.15
396: 0.5,141: 0.47500002,918: 0.47500002,370: 0.425,385: 0.425
755: 0.225,389: 0.225,251: 0.225,918: 0.225,876: 0.2
251: 0.325,918: 0.275,325: 0.25,782: 0.25,755: 0.225
325: 0.35,251: 0.325,918: 0.325,389: 0.325,782: 0.3
755: 0.425,389: 0.375,782: 0.35000002,325: 0.35,327: 0.32500002
755: 0.425,389: 0.375,782: 0.35000002,325: 0.35,327: 0.32500002
251: 0.525,325: 0.475,755: 0.425,918: 0.375,389: 0.375
251: 0.425,325: 0.4,918: 0.375,389: 0.375,782: 0.35000002
325: 0.4,755: 0.35000002,251: 0.325,389: 0.275,459: 0.275
325: 0.475,251: 0.425,755: 0.4,918: 0.325,389: 0.325
675: 0.275,635: 0.25,557: 0.175,691: 0.175,755: 0.175
325: 0.3,755: 0.275,675: 0.275,78: 0.25,635: 0.25
675: 0.275,635: 0.25,726: 0.2,721: 0.2,78: 0.2
635: 0.25,604: 0.175,557: 0.175,132: 0.175,655: 0.175
635: 0.25,612: 0.175,659: 0.175,735: 0.175,592: 0.175
635: 0.25,640: 0.175,81: 0.175,562: 0.175,915: 0.175
635: 0.25,612: 0.175,659: 0.175,844: 0.175,866: 0.175
655: 0.175,132: 0.175,557: 0.175,918: 0.175,650: 0.175
635: 0.25,640: 0.175,81: 0.175,915: 0.175,562: 0.175
915: 0.175,562: 0.175,866: 0.175,844: 0.175,132: 0.175
755: 0.175,918: 0.175,389: 0.175,782: 0.15,804: 0.125
755: 0.175,918: 0.175,389: 0.175,782: 0.15,804: 0.125
755: 0.175,918: 0.175,389: 0.175,782: 0.15,804: 0.125
918: 0.175,389: 0.175,755: 0.175,782: 0.15,357: 0.125
755: 0.175,918: 0.175,389: 0.175,782: 0.15,804: 0.125
755: 0.175,918: 0.175,389: 0.175,782: 0.15,208: 0.125
918: 0.175,755: 0.175,541: 0.175,724: 0.175,568: 0.175
918: 0.175,755: 0.175,541: 0.175,724: 0.175,568: 0.175
918: 0.175,389: 0.175,755: 0.175,541: 0.175,724: 0.175
744: 0.175,691: 0.175,871: 0.175,844: 0.175,541: 0.175
724: 0.175,568: 0.175,669: 0.175,670: 0.175,541: 0.175
541: 0.175,724: 0.175,568: 0.175,918: 0.175,880: 0.175
744: 0.175,691: 0.175,871: 0.175,844: 0.175,541: 0.175
541: 0.175,744: 0.175,871: 0.175,691: 0.175,880: 0.175
568: 0.175,724: 0.175,670: 0.175,669: 0.175,541: 0.175
675: 0.275,670: 0.175,568: 0.175,541: 0.175,557: 0.175
675: 0.275,670: 0.175,568: 0.175,541: 0.175,557: 0.175
675: 0.275,670: 0.175,568: 0.175,541: 0.175,557: 0.175
675: 0.275,698: 0.275,635: 0.25,458: 0.225,402: 0.225
402: 0.325,659: 0.325,458: 0.325,627: 0.325,735: 0.325
402: 0.325,735: 0.275,698: 0.275,675: 0.275,557: 0.275
402: 0.325,659: 0.325,458: 0.325,627: 0.325,735: 0.325
402: 0.325,659: 0.325,458: 0.325,627: 0.325,735: 0.325
402: 0.425,780: 0.325,557: 0.325,659: 0.325,458: 0.325
402: 0.325,627: 0.275,918: 0.275,986: 0.275,557: 0.275
402: 0.425,780: 0.325,557: 0.325,659: 0.325,458: 0.325
675: 0.275,653: 0.175,882: 0.175,557: 0.175,612: 0.175
698: 0.275,675: 0.275,635: 0.25,918: 0.225,986: 0.225
675: 0.275,557: 0.175,612: 0.175,653: 0.175,882: 0.175
675: 0.275,721: 0.175,735: 0.175,592: 0.175,557: 0.175
871: 0.175,866: 0.175,541: 0.175,184: 0.125,266: 0.125
871: 0.175,835: 0.175,456: 0.175,610: 0.175,866: 0.175
627: 0.375,541: 0.375,871: 0.375,458: 0.375,698: 0.375
463: 0.75,698: 0.57500005,458: 0.525,512: 0.525,627: 0.47500002
698: 0.375,463: 0.3,735: 0.275,627: 0.275,541: 0.275
427: 0.82500005,512: 0.82500005,814: 0.77500004,107: 0.77500004,463: 0.75
463: 1.1500001,427: 0.925,814: 0.925,107: 0.875,904: 0.825
463: 1.2,107: 0.875,427: 0.82500005,512: 0.82500005,904: 0.825
463: 1.2,814: 0.925,107: 0.875,427: 0.82500005,512: 0.82500005
463: 1.1,107: 0.875,427: 0.82500005,512: 0.82500005,904: 0.825
463: 1.0,814: 0.9250001,808: 0.8000001,427: 0.77500004,107: 0.77500004
463: 1.1,814: 0.9250001,427: 0.87500006,107: 0.82500005,808: 0.8000001
814: 0.625,463: 0.6,808: 0.6,812: 0.575,810: 0.5
463: 0.3,810: 0.3,995: 0.275,653: 0.275,814: 0.275
463: 0.45000002,810: 0.4,814: 0.375,811: 0.375,995: 0.375
653: 0.225,627: 0.225,680: 0.2,629: 0.2,716: 0.2
132: 0.175,541: 0.175,983: 0.175,71: 0.175,876: 0.175
675: 0.275,735: 0.175,721: 0.175,592: 0.175,612: 0.175
675: 0.275,735: 0.175,721: 0.175,592: 0.175,612: 0.175
675: 0.275,735: 0.175,721: 0.175,592: 0.175,612: 0.175
675: 0.275,735: 0.175,721: 0.175,592: 0.175,612: 0.175
675: 0.275,735: 0.175,721: 0.175,592: 0.175,612: 0.175
675: 0.275,721: 0.175,592: 0.175,735: 0.175,612: 0.175
675: 0.275,669: 0.175,674: 0.175,557: 0.175,612: 0.175
675: 0.275,674: 0.175,654: 0.175,669: 0.175,557: 0.175
675: 0.275,612: 0.175,592: 0.175,721: 0.175,735: 0.175
675: 0.275,674: 0.175,654: 0.175,669: 0.175,557: 0.175
698: 0.275,456: 0.175,458: 0.175,160: 0.125,356: 0.125
698: 0.275,456: 0.175,458: 0.175,160: 0.125,356: 0.125
698: 0.275,456: 0.175,458: 0.175,160: 0.125,356: 0.125
698: 0.275,456: 0.175,458: 0.175,160: 0.125,356: 0.125
698: 0.275,456: 0.175,458: 0.175,670: 0.175,669: 0.175
698: 0.275,456: 0.175,458: 0.175,670: 0.175,669: 0.175
698: 0.275,458: 0.175,456: 0.175,670: 0.175,669: 0.175
698: 0.275,670: 0.175,669: 0.175,541: 0.175,456: 0.175
698: 0.275,670: 0.175,669: 0.175,541: 0.175,456: 0.175
698: 0.275,670: 0.175,669: 0.175,541: 0.175,456: 0.175
541: 0.175,670: 0.175,669: 0.175,922: 0.15,782: 0.15
599: 0.175,679: 0.175,844: 0.175,866: 0.175,562: 0.175
599: 0.175,679: 0.175,844: 0.175,866: 0.175,562: 0.175
599: 0.175,679: 0.175,844: 0.175,866: 0.175,562: 0.175
866: 0.175,844: 0.175,562: 0.175,670: 0.175,541: 0.175
599: 0.175,679: 0.175,844: 0.175,866: 0.175,562: 0.175
835: 0.175,659: 0.175,676: 0.175,866: 0.175,844: 0.175
562: 0.175,541: 0.175,568: 0.175,670: 0.175,669: 0.175
866: 0.175,844: 0.175,659: 0.175,676: 0.175,541: 0.175
676: 0.175,659: 0.175,541: 0.175,568: 0.175,679: 0.175
562: 0.175,669: 0.175,670: 0.175,599: 0.175,389: 0.175
394: 0.4,726: 0.375,918: 0.375,395: 0.35000002,522: 0.35000002
918: 0.325,726: 0.325,522: 0.3,394: 0.3,395: 0.3
918: 0.225,726: 0.225,522: 0.2,394: 0.2,395: 0.2
394: 0.3,918: 0.275,726: 0.275,395: 0.25,372: 0.225
394: 0.4,726: 0.375,395: 0.35000002,522: 0.35000002,184: 0.325
394: 0.4,726: 0.375,918: 0.375,395: 0.35000002,522: 0.35000002
394: 0.4,726: 0.325,918: 0.325,395: 0.3,522: 0.3
394: 0.5,726: 0.375,918: 0.375,395: 0.35000002,522: 0.35000002
726: 0.225,918: 0.225,395: 0.2,394: 0.2,522: 0.2
394: 0.3,726: 0.275,918: 0.275,395: 0.25,522: 0.25
675: 0.275,635: 0.25,866: 0.175,626: 0.175,721: 0.175
735: 0.375,675: 0.275,669: 0.275,882: 0.275,653: 0.275
675: 0.275,735: 0.275,635: 0.25,612: 0.225,755: 0.225
675: 0.425,735: 0.375,463: 0.35,221: 0.325,986: 0.325
463: 0.5,675: 0.47500002,316: 0.425,987: 0.425,219: 0.425
463: 0.5,735: 0.47500002,675: 0.47500002,316: 0.425,987: 0.425
735: 0.575,463: 0.5,675: 0.47500002,156: 0.47500002,370: 0.47500002
463: 0.5,735: 0.47500002,675: 0.47500002,156: 0.47500002,370: 0.47500002
463: 0.5,156: 0.47500002,370: 0.47500002,141: 0.47500002,366: 0.425
463: 0.55,735: 0.47500002,156: 0.47500002,370: 0.47500002,141: 0.47500002
141: 0.47500002,156: 0.425,370: 0.425,366: 0.375,918: 0.375
141: 0.47500002,389: 0.375,370: 0.375,156: 0.375,918: 0.375
141: 0.375,458: 0.275,138: 0.275,389: 0.275,918: 0.275
141: 0.47500002,138: 0.325,458: 0.325,389: 0.325,918: 0.325
141: 0.275,389: 0.225,918: 0.225,986: 0.225,138: 0.225
389: 0.275,983: 0.275,675: 0.275,876: 0.275,835: 0.275
395: 0.45000002,876: 0.325,835: 0.325,562: 0.325,141: 0.325
141: 0.375,659: 0.375,389: 0.375,983: 0.375,876: 0.375
395: 0.45000002,659: 0.375,389: 0.375,983: 0.375,876: 0.375
395: 0.25,562: 0.225,659: 0.225,835: 0.225,389: 0.225
395: 0.45000002,659: 0.375,389: 0.375,983: 0.375,876: 0.375
395: 0.35000002,675: 0.275,659: 0.275,389: 0.275,983: 0.275
395: 0.55,141: 0.375,659: 0.375,389: 0.375,983: 0.375
395: 0.45000002,141: 0.325,659: 0.325,389: 0.325,983: 0.325
698: 0.275,395: 0.275,675: 0.275,876: 0.25,835: 0.25
675: 0.275,698: 0.275,635: 0.25,918: 0.225,876: 0.225
675: 0.275,698: 0.275,635: 0.25,918: 0.225,876: 0.225
675: 0.275,698: 0.275,918: 0.225,876: 0.225,835: 0.225
721: 0.175,674: 0.175,654: 0.175,722: 0.15,618: 0.15
698: 0.275,918: 0.2,876: 0.2,835: 0.2,798: 0.17500001
721: 0.175,674: 0.175,654: 0.175,722: 0.15,618: 0.15
721: 0.175,674: 0.175,654: 0.175,678: 0.15,722: 0.15
138: 0.47500002,872: 0.45000002,136: 0.45000002,522: 0.45000002,895: 0.425
141: 0.275,986: 0.275,918: 0.275,389: 0.275,839: 0.25
141: 0.375,138: 0.375,395: 0.35000002,872: 0.35000002,136: 0.35000002
141: 0.275,458: 0.225,138: 0.225,986: 0.225,918: 0.225
138: 0.47500002,141: 0.47500002,922: 0.45000002,872: 0.45000002,136: 0.45000002
131: 0.525,165: 0.5,975: 0.5,141: 0.47500002,138: 0.47500002
141: 0.575,131: 0.525,872: 0.5,165: 0.5,975: 0.5
131: 0.525,872: 0.5,165: 0.5,975: 0.5,138: 0.47500002
811: 0.375,844: 0.375,395: 0.35000002,872: 0.35000002,165: 0.35
395: 0.45000002,872: 0.45000002,165: 0.45,131: 0.425,421: 0.425
872: 0.55,131: 0.525,165: 0.5,975: 0.5,891: 0.47500002
389: 0.275,395: 0.25,735: 0.225,659: 0.225,755: 0.225
395: 0.3,421: 0.275,811: 0.275,405: 0.275,389: 0.275
604: 0.175,918: 0.175,709: 0.175,562: 0.175,660: 0.175
81: 0.175,599: 0.175,604: 0.175,557: 0.175,918: 0.175
675: 0.275,81: 0.175,599: 0.175,604: 0.175,557: 0.175
675: 0.275,599: 0.175,81: 0.175,918: 0.175,709: 0.175
675: 0.275,81: 0.175,599: 0.175,604: 0.175,557: 0.175
675: 0.275,81: 0.175,599: 0.175,557: 0.175,604: 0.175
675: 0.275,709: 0.175,735: 0.175,724: 0.175,918: 0.175
675: 0.275,635: 0.25,81: 0.175,599: 0.175,724: 0.175
675: 0.275,635: 0.25,81: 0.175,599: 0.175,604: 0.175
675: 0.275,635: 0.25,599: 0.175,81: 0.175,604: 0.175
675: 0.275,635: 0.25,81: 0.175,599: 0.175,557: 0.175
675: 0.275,635: 0.25,610: 0.175,755: 0.175,654: 0.175
675: 0.275,635: 0.25,755: 0.175,541: 0.175,568: 0.175
675: 0.275,635: 0.25,667: 0.175,871: 0.175,557: 0.175
675: 0.275,635: 0.25,568: 0.175,562: 0.175,654: 0.175
610: 0.175,654: 0.175,132: 0.175,627: 0.175,541: 0.175
667: 0.175,557: 0.175,871: 0.175,568: 0.175,541: 0.175
627: 0.175,132: 0.175,541: 0.175,568: 0.175,557: 0.175
675: 0.275,81: 0.175,871: 0.175,627: 0.175,633: 0.175
141: 0.375,471: 0.35,421: 0.35,866: 0.3,913: 0.3
471: 1.1,141: 0.975,421: 0.79999995,875: 0.77500004,93: 0.75
471: 0.6,421: 0.575,424: 0.475,913: 0.45000002,875: 0.45000002
424: 0.65,875: 0.62500006,471: 0.6,938: 0.57500005,367: 0.57500005
471: 0.85,421: 0.79999995,141: 0.77500004,875: 0.77500004,93: 0.75
471: 1.1,421: 0.79999995,875: 0.77500004,141: 0.77500004,93: 0.75
471: 0.85,141: 0.77500004,421: 0.775,424: 0.625,875: 0.6
471: 1.1,421: 0.99999994,141: 0.975,424: 0.8,875: 0.77500004
141: 0.375,471: 0.35,421: 0.325,913: 0.3,876: 0.275
471: 0.6,141: 0.575,421: 0.55,913: 0.45000002,424: 0.45
780: 0.175,557: 0.175,612: 0.175,544: 0.175,674: 0.175
986: 0.175,674: 0.175,844: 0.175,780: 0.175,557: 0.175
389: 0.175,871: 0.175,780: 0.175,141: 0.175,456: 0.175
389: 0.175,871: 0.175,780: 0.175,141: 0.175,456: 0.175
675: 0.32500002,635: 0.3,698: 0.3,544: 0.25,754: 0.22500001
396: 0.35,675: 0.32500002,795: 0.325,457: 0.325,544: 0.325
457: 0.425,795: 0.425,544: 0.4,635: 0.4,675: 0.375
457: 0.425,795: 0.425,544: 0.4,635: 0.4,675: 0.375
396: 0.475,698: 0.45000002,457: 0.425,795: 0.425,675: 0.425
457: 0.425,795: 0.425,544: 0.4,675: 0.375,754: 0.375
463: 1.0,698: 0.725,627: 0.625,458: 0.625,735: 0.625
463: 1.0,698: 0.725,541: 0.625,627: 0.625,458: 0.625
698: 0.725,463: 0.70000005,541: 0.625,627: 0.625,458: 0.625
463: 1.0,698: 0.725,541: 0.625,627: 0.625,458: 0.625
463: 0.70000005,698: 0.57500005,627: 0.47500002,541: 0.47500002,458: 0.47500002
463: 0.70000005,698: 0.57500005,871: 0.47500002,735: 0.47500002,541: 0.47500002
463: 1.0,698: 0.725,458: 0.625,735: 0.625,871: 0.625
698: 0.425,463: 0.4,871: 0.325,735: 0.325,627: 0.325
698: 0.275,562: 0.2,557: 0.2,785: 0.17500001,395: 0.17500001
698: 0.275,562: 0.2,557: 0.2,785: 0.17500001,395: 0.17500001
698: 0.275,675: 0.275,562: 0.25,229: 0.22500001,785: 0.22500001
698: 0.275,229: 0.22500001,785: 0.22500001,395: 0.22500001,562: 0.2
698: 0.275,675: 0.275,562: 0.25,229: 0.22500001,785: 0.22500001
698: 0.275,675: 0.275,557: 0.25,562: 0.25,229: 0.22500001
698: 0.275,675: 0.275,557: 0.25,562: 0.25,229: 0.22500001
698: 0.275,675: 0.275,626: 0.225,562: 0.225,676: 0.225
675: 0.275,698: 0.275,557: 0.225,562: 0.225,785: 0.2
675: 0.275,698: 0.275,562: 0.2,557: 0.2,395: 0.17500001
362: 0.3,675: 0.275,698: 0.275,626: 0.275,676: 0.275
626: 0.325,562: 0.325,676: 0.325,618: 0.3,362: 0.3
626: 0.375,562: 0.375,676: 0.375,625: 0.35000002,716: 0.35000002
362: 0.4,626: 0.375,562: 0.375,676: 0.375,625: 0.35000002
362: 0.4,626: 0.375,562: 0.375,676: 0.375,625: 0.35000002
362: 0.4,676: 0.325,626: 0.325,562: 0.325,625: 0.3
362: 0.5,626: 0.375,562: 0.375,676: 0.375,618: 0.35000002
626: 0.225,676: 0.225,562: 0.225,798: 0.2,716: 0.2
362: 0.3,626: 0.275,562: 0.275,676: 0.275,581: 0.25
876: 0.47500002,871: 0.325,667: 0.325,918: 0.325,866: 0.325
876: 0.275,918: 0.225,882: 0.225,456: 0.225,667: 0.225
876: 0.275,882: 0.275,456: 0.275,667: 0.275,871: 0.275
876: 0.47500002,918: 0.375,844: 0.375,458: 0.375,866: 0.375
876: 0.375,918: 0.375,844: 0.375,458: 0.375,866: 0.375
876: 0.47500002,918: 0.375,844: 0.375,458: 0.375,866: 0.375
876: 0.575,882: 0.375,456: 0.375,667: 0.375,871: 0.375
876: 0.47500002,417: 0.4,786: 0.375,698: 0.32500002,918: 0.325
786: 0.52500004,895: 0.425,698: 0.425,101: 0.425,524: 0.425
786: 0.52500004,895: 0.425,101: 0.425,524: 0.425,698: 0.425
786: 0.52500004,895: 0.425,101: 0.425,524: 0.425,698: 0.425
417: 0.55,786: 0.52500004,895: 0.425,698: 0.425,101: 0.425
417: 0.55,786: 0.52500004,895: 0.425,698: 0.425,101: 0.425
659: 0.225,532: 0.225,654: 0.225,735: 0.2,592: 0.2
895: 0.4,524: 0.4,417: 0.4,698: 0.375,786: 0.375
698: 0.32500002,524: 0.3,895: 0.3,659: 0.275,735: 0.25
654: 0.225,659: 0.225,532: 0.225,522: 0.2,524: 0.2
918: 0.175,604: 0.175,653: 0.175,983: 0.175,627: 0.175
568: 0.175,670: 0.175,541: 0.175,880: 0.175,871: 0.175
670: 0.175,541: 0.175,880: 0.175,871: 0.175,568: 0.175
568: 0.175,670: 0.175,541: 0.175,880: 0.175,871: 0.175
568: 0.175,670: 0.175,541: 0.175,880: 0.175,871: 0.175
568: 0.175,670: 0.175,541: 0.175,880: 0.175,871: 0.175
670: 0.175,541: 0.175,880: 0.175,871: 0.175,568: 0.175
880: 0.175,871: 0.175,568: 0.175,541: 0.175,670: 0.175
568: 0.175,670: 0.175,541: 0.175,880: 0.175,871: 0.175
568: 0.175,541: 0.175,670: 0.175,880: 0.175,871: 0.175
676: 0.175,604: 0.175,696: 0.15,970: 0.15,942: 0.15
670: 0.175,568: 0.175,541: 0.175,880: 0.175,871: 0.175
676: 0.175,604: 0.175,696: 0.15,970: 0.15,942: 0.15
604: 0.175,676: 0.175,942: 0.15,970: 0.15,696: 0.15
676: 0.175,604: 0.175,696: 0.15,970: 0.15,942: 0.15
676: 0.175,604: 0.175,73: 0.125,38: 0.125,938: 0.125
675: 0.32500002,827: 0.225,568: 0.225,592: 0.225,895: 0.225
675: 0.32500002,817: 0.3,711: 0.275,866: 0.275,562: 0.275
817: 0.4,675: 0.32500002,562: 0.325,711: 0.325,627: 0.325
817: 0.4,675: 0.32500002,627: 0.325,895: 0.325,827: 0.325
675: 0.425,817: 0.4,141: 0.375,562: 0.325,711: 0.325
817: 0.4,675: 0.375,141: 0.375,627: 0.325,895: 0.325
141: 0.575,389: 0.375,986: 0.375,918: 0.375,138: 0.375
141: 0.47500002,389: 0.375,986: 0.375,918: 0.375,138: 0.375
141: 0.275,918: 0.225,986: 0.225,458: 0.225,138: 0.225
141: 0.375,986: 0.275,918: 0.275,389: 0.275,138: 0.275
675: 0.425,817: 0.4,895: 0.375,141: 0.375,389: 0.375
675: 0.375,141: 0.375,389: 0.375,986: 0.375,918: 0.375
141: 0.47500002,389: 0.325,918: 0.325,986: 0.325,458: 0.325
456: 0.175,709: 0.175,604: 0.175,871: 0.175,724: 0.175
918: 0.175,676: 0.175,659: 0.175,458: 0.175,456: 0.175
456: 0.175,604: 0.175,709: 0.175,724: 0.175,735: 0.175
698: 0.275,655: 0.175,141: 0.175,676: 0.175,389: 0.175
698: 0.275,655: 0.175,141: 0.175,676: 0.175,389: 0.175
698: 0.275,655: 0.175,141: 0.175,676: 0.175,389: 0.175
698: 0.275,655: 0.175,141: 0.175,676: 0.175,389: 0.175
698: 0.275,655: 0.175,141: 0.175,676: 0.175,389: 0.175
698: 0.275,655: 0.175,141: 0.175,676: 0.175,389: 0.175
698: 0.275,141: 0.175,835: 0.175,882: 0.175,389: 0.175
698: 0.275,835: 0.175,882: 0.175,389: 0.175,604: 0.175
71: 0.175,659: 0.175,676: 0.175,604: 0.175,592: 0.175
735: 0.175,726: 0.175,71: 0.175,659: 0.175,676: 0.175
698: 0.275,880: 0.175,141: 0.175,655: 0.175,735: 0.175
698: 0.275,880: 0.175,141: 0.175,655: 0.175,735: 0.175
660: 0.175,562: 0.175,655: 0.175,592: 0.175,726: 0.175
676: 0.175,659: 0.175,71: 0.175,604: 0.175,835: 0.175
655: 0.175,592: 0.175,735: 0.175,726: 0.175,562: 0.175
660: 0.175,562: 0.175,726: 0.175,735: 0.175,592: 0.175
726: 0.175,592: 0.175,735: 0.175,655: 0.175,660: 0.175
655: 0.175,592: 0.175,735: 0.175,726: 0.175,660: 0.175
660: 0.175,562: 0.175,735: 0.175,592: 0.175,726: 0.175
698: 0.3,458: 0.25,659: 0.25,918: 0.25,780: 0.225
659: 0.325,402: 0.325,458: 0.325,698: 0.3,986: 0.275
402: 0.45,918: 0.425,659: 0.4,458: 0.4,804: 0.375
402: 0.45,458: 0.45,804: 0.45,918: 0.425,911: 0.4
402: 0.45,458: 0.45,804: 0.45,918: 0.425,911: 0.4
402: 0.45,458: 0.45,804: 0.45,918: 0.425,911: 0.4
402: 0.575,911: 0.5,918: 0.5,659: 0.45,458: 0.45
402: 0.25,918: 0.25,911: 0.225,627: 0.225,458: 0.225
402: 0.475,911: 0.425,918: 0.425,458: 0.375,804: 0.375
402: 0.375,918: 0.35000002,911: 0.35,698: 0.3,804: 0.3
635: 0.25,676: 0.175,755: 0.175,141: 0.175,918: 0.175
635: 0.25,676: 0.175,755: 0.175,141: 0.175,918: 0.175
635: 0.25,676: 0.175,755: 0.175,141: 0.175,918: 0.175
635: 0.25,676: 0.175,755: 0.175,141: 0.175,918: 0.175
635: 0.25,141: 0.175,918: 0.175,670: 0.175,669: 0.175
635: 0.25,604: 0.175,557: 0.175,755: 0.175,676: 0.175
635: 0.25,983: 0.175,541: 0.175,627: 0.175,655: 0.175
675: 0.275,635: 0.25,735: 0.175,592: 0.175,568: 0.175
635: 0.25,141: 0.175,918: 0.175,866: 0.175,458: 0.175
675: 0.275,635: 0.25,604: 0.175,557: 0.175,458: 0.175
675: 0.275,635: 0.25,880: 0.175,674: 0.175,918: 0.175
675: 0.275,635: 0.25,650: 0.175,674: 0.175,986: 0.175
675: 0.275,635: 0.25,81: 0.175,876: 0.175,726: 0.175
675: 0.275,635: 0.25,458: 0.175,866: 0.175,918: 0.175
675: 0.275,635: 0.25,851: 0.175,653: 0.175,456: 0.175
876: 0.175,81: 0.175,659: 0.175,866: 0.175,138: 0.175
915: 0.175,562: 0.175,866: 0.175,844: 0.175,132: 0.175
675: 0.275,635: 0.25,674: 0.175,986: 0.175,650: 0.175
876: 0.175,81: 0.175,659: 0.175,866: 0.175,844: 0.175
674: 0.175,986: 0.175,456: 0.175,882: 0.175,653: 0.175
674: 0.175,986: 0.175,456: 0.175,882: 0.175,653: 0.175
674: 0.175,986: 0.175,456: 0.175,882: 0.175,653: 0.175
674: 0.175,986: 0.175,456: 0.175,882: 0.175,653: 0.175
654: 0.175,882: 0.175,456: 0.175,653: 0.175,557: 0.175
986: 0.175,674: 0.175,654: 0.175,653: 0.175,456: 0.175
654: 0.175,456: 0.175,653: 0.175,882: 0.175,557: 0.175
456: 0.175,882: 0.175,653: 0.175,557: 0.175,654: 0.175
986: 0.175,674: 0.175,654: 0.175,882: 0.175,456: 0.175
986: 0.175,456: 0.175,584: 0.15,395: 0.15,522: 0.15
986: 0.175,456: 0.175,522: 0.15,584: 0.15,395: 0.15
986: 0.175,456: 0.175,522: 0.15,584: 0.15,395: 0.15
986: 0.175,456: 0.175,584: 0.15,395: 0.15,522: 0.15
986: 0.175,456: 0.175,395: 0.15,522: 0.15,584: 0.15
547: 0.15,121: 0.15,632: 0.15,832: 0.15,16: 0.15
895: 0.325,876: 0.275,866: 0.275,458: 0.275,844: 0.275
895: 0.525,458: 0.375,844: 0.375,986: 0.375,918: 0.375
458: 0.625,844: 0.625,141: 0.625,722: 0.6,552: 0.575
895: 0.525,141: 0.5,458: 0.5,844: 0.5,456: 0.47500002
895: 0.925,458: 0.625,844: 0.625,141: 0.625,722: 0.6
895: 0.725,458: 0.625,844: 0.625,141: 0.625,722: 0.6
895: 0.725,458: 0.55,844: 0.55,141: 0.55,722: 0.525
458: 0.625,844: 0.625,141: 0.625,722: 0.6,552: 0.575
895: 0.525,141: 0.47500002,458: 0.47500002,844: 0.47500002,722: 0.45000002
450: 0.5,458: 0.47500002,918: 0.47500002,141: 0.47500002,219: 0.425
895: 0.925,458: 0.675,918: 0.675,141: 0.675,819: 0.6
