Suggestion 1, Suggestion 2, Suggestion 3, Suggestion 4, Suggestion 5
667: 0.175,107: 0.175,292: 0.175,265: 0.175,789: 0.175
882: 0.175,227: 0.175,194: 0.175,659: 0.175,402: 0.175
659: 0.175,283: 0.175,402: 0.175,316: 0.175,333: 0.175
512: 0.175,367: 0.175,562: 0.175,334: 0.175,108: 0.175
735: 0.175,726: 0.175,568: 0.175,667: 0.175,69: 0.175
986: 0.175,156: 0.175,918: 0.175,221: 0.175,880: 0.175
333: 0.175,485: 0.175,281: 0.175,318: 0.175,827: 0.175
612: 0.175,402: 0.175,864: 0.175,755: 0.175,283: 0.175
905: 0.175,334: 0.175,100: 0.175,160: 0.175,367: 0.175
404: 0.175,228: 0.175,735: 0.175,211: 0.175,726: 0.175
830: 0.175,878: 0.175,755: 0.175,63: 0.175,402: 0.175
28: 0.175,107: 0.175,265: 0.175,100: 0.175,905: 0.175
804: 0.175,530: 0.175,515: 0.175,138: 0.175,984: 0.175
