Suggestion 1, Suggestion 2, Suggestion 3, Suggestion 4, Suggestion 5
880: 0.175,782: 0.15835,522: 0.15835,942: 0.15835,811: 0.15835
880: 0.175,782: 0.15835,942: 0.15835,458: 0.15835,522: 0.15835
825: 0.23335,880: 0.175,522: 0.15835,782: 0.15835,942: 0.15835
880: 0.175,942: 0.15835,782: 0.15835,458: 0.15835,522: 0.15835
880: 0.175,811: 0.15835,782: 0.15835,942: 0.15835,458: 0.15835
825: 0.23335,880: 0.175,782: 0.15835,522: 0.15835,811: 0.15835
825: 0.23335,880: 0.175,942: 0.15835,782: 0.15835,522: 0.15835
825: 0.23335,819: 0.15835,814: 0.15835,882: 0.15835,492: 0.15835
825: 0.23335,81: 0.16665,522: 0.15835,811: 0.15835,918: 0.15835
825: 0.23335,81: 0.16665,522: 0.15835,918: 0.15835,811: 0.15835
825: 0.23335,81: 0.16665,522: 0.15835,811: 0.15835,918: 0.15835
825: 0.23335,81: 0.16665,522: 0.15835,811: 0.15835,918: 0.15835
825: 0.23335,81: 0.16665,819: 0.15835,522: 0.15835,882: 0.15835
825: 0.23335,81: 0.16665,819: 0.15835,522: 0.15835,882: 0.15835
918: 0.15835,922: 0.15,735: 0.125,194: 0.11665,721: 0.11665
918: 0.15835,922: 0.15,735: 0.125,194: 0.11665,721: 0.11665
81: 0.16665,882: 0.15835,782: 0.15835,492: 0.15835,844: 0.15835
825: 0.23335,814: 0.15835,942: 0.15835,866: 0.15835,522: 0.15835
825: 0.23335,814: 0.15835,942: 0.15835,866: 0.15835,522: 0.15835
825: 0.23335,814: 0.15835,882: 0.15835,942: 0.15835,492: 0.15835
825: 0.23335,814: 0.15835,882: 0.15835,942: 0.15835,492: 0.15835
825: 0.23335,814: 0.15835,882: 0.15835,942: 0.15835,492: 0.15835
825: 0.23335,811: 0.15835,141: 0.15835,882: 0.15835,814: 0.15835
825: 0.23335,882: 0.15835,814: 0.15835,942: 0.15835,492: 0.15835
825: 0.23335,522: 0.15835,882: 0.15835,814: 0.15835,942: 0.15835
825: 0.23335,882: 0.15835,814: 0.15835,942: 0.15835,492: 0.15835
805: 0.14165,194: 0.11665,297: 0.10835,271: 0.10835,344: 0.10835
825: 0.23335,522: 0.15835,882: 0.15835,814: 0.15835,942: 0.15835
805: 0.14165,194: 0.11665,227: 0.10835,344: 0.10835,266: 0.10835
805: 0.14165,194: 0.11665,266: 0.10835,227: 0.10835,344: 0.10835
805: 0.14165,194: 0.11665,227: 0.10835,266: 0.10835,344: 0.10835
138: 0.15835,458: 0.15835,811: 0.15835,522: 0.15835,395: 0.15
138: 0.15835,458: 0.15835,811: 0.15835,522: 0.15835,866: 0.15835
138: 0.15835,458: 0.15835,811: 0.15835,522: 0.15835,866: 0.15835
138: 0.15835,458: 0.15835,811: 0.15835,522: 0.15835,866: 0.15835
81: 0.16665,522: 0.15835,138: 0.15835,866: 0.15835,458: 0.15835
81: 0.16665,138: 0.15835,458: 0.15835,866: 0.15835,811: 0.15835
81: 0.16665,458: 0.15835,866: 0.15835,138: 0.15835,811: 0.15835
81: 0.16665,918: 0.15835,942: 0.15835,522: 0.15835,494: 0.15835
81: 0.16665,458: 0.15835,866: 0.15835,494: 0.15835,918: 0.15835
81: 0.16665,522: 0.15835,942: 0.15835,866: 0.15835,458: 0.15835
81: 0.16665,942: 0.15835,844: 0.15835,494: 0.15835,918: 0.15835
81: 0.16665,942: 0.15835,844: 0.15835,494: 0.15835,918: 0.15835
81: 0.16665,942: 0.15835,494: 0.15835,522: 0.15835,918: 0.15835
81: 0.16665,942: 0.15835,494: 0.15835,522: 0.15835,844: 0.15835
880: 0.175,494: 0.15835,136: 0.15,808: 0.15,784: 0.14165
880: 0.175,494: 0.15835,136: 0.15,808: 0.15,784: 0.14165
880: 0.175,494: 0.15835,136: 0.15,808: 0.15,810: 0.15
880: 0.175,494: 0.15835,136: 0.15,808: 0.15,810: 0.15
880: 0.175,494: 0.15835,808: 0.15,810: 0.15,136: 0.15
880: 0.175,494: 0.15835,136: 0.15,808: 0.15,810: 0.15
880: 0.175,494: 0.15835,808: 0.15,810: 0.15,136: 0.15
880: 0.175,494: 0.15835,136: 0.15,808: 0.15,810: 0.15
880: 0.175,494: 0.15835,136: 0.15,808: 0.15,810: 0.15
138: 0.15835,882: 0.15835,918: 0.15835,522: 0.15835,395: 0.15
880: 0.175,138: 0.15835,458: 0.15835,882: 0.15835,918: 0.15835
880: 0.175,138: 0.15835,458: 0.15835,882: 0.15835,918: 0.15835
880: 0.175,882: 0.15835,138: 0.15835,458: 0.15835,918: 0.15835
880: 0.175,458: 0.15835,138: 0.15835,882: 0.15835,918: 0.15835
880: 0.175,138: 0.15835,458: 0.15835,882: 0.15835,918: 0.15835
825: 0.23335,880: 0.175,522: 0.15835,782: 0.15835,942: 0.15835
825: 0.23335,880: 0.175,522: 0.15835,811: 0.15835,918: 0.15835
825: 0.23335,880: 0.175,942: 0.15835,782: 0.15835,492: 0.15835
825: 0.23335,880: 0.175,918: 0.15835,811: 0.15835,819: 0.15835
825: 0.23335,880: 0.175,814: 0.15835,882: 0.15835,492: 0.15835
825: 0.23335,880: 0.175,811: 0.15835,918: 0.15835,492: 0.15835
825: 0.23335,880: 0.175,819: 0.15835,814: 0.15835,918: 0.15835
825: 0.23335,880: 0.175,492: 0.15835,138: 0.15835,811: 0.15835
825: 0.23335,880: 0.175,492: 0.15835,942: 0.15835,458: 0.15835
825: 0.23335,880: 0.175,492: 0.15835,138: 0.15835,819: 0.15835
141: 0.15835,814: 0.15835,866: 0.15835,844: 0.15835,492: 0.15835
141: 0.15835,814: 0.15835,492: 0.15835,812: 0.13335,211: 0.11665
141: 0.15835,814: 0.15835,866: 0.15835,844: 0.15835,492: 0.15835
141: 0.15835,814: 0.15835,866: 0.15835,844: 0.15835,492: 0.15835
866: 0.15835,844: 0.15835,782: 0.15835,492: 0.15835,814: 0.15835
918: 0.15835,141: 0.15835,811: 0.15835,522: 0.15835,782: 0.15835
522: 0.15835,782: 0.15835,492: 0.15835,141: 0.15835,918: 0.15835
522: 0.15835,492: 0.15835,782: 0.15835,814: 0.15835,844: 0.15835
866: 0.15835,844: 0.15835,814: 0.15835,492: 0.15835,782: 0.15835
131: 0.15,456: 0.15,913: 0.15,832: 0.15,122: 0.14165
844: 0.15835,866: 0.15835,814: 0.15835,492: 0.15835,782: 0.15835
782: 0.15835,492: 0.15835,918: 0.15835,945: 0.15,876: 0.15
782: 0.15835,492: 0.15835,918: 0.15835,945: 0.15,876: 0.15
782: 0.15835,492: 0.15835,918: 0.15835,814: 0.15835,945: 0.15
782: 0.15835,492: 0.15835,918: 0.15835,814: 0.15835,882: 0.15835
492: 0.15835,782: 0.15835,918: 0.15835,814: 0.15835,882: 0.15835
492: 0.15835,782: 0.15835,918: 0.15835,814: 0.15835,882: 0.15835
492: 0.15835,782: 0.15835,918: 0.15835,814: 0.15835,882: 0.15835
918: 0.15835,814: 0.15835,882: 0.15835,782: 0.15835,492: 0.15835
814: 0.15835,882: 0.15835,782: 0.15835,492: 0.15835,942: 0.15835
81: 0.16665,814: 0.15835,494: 0.15835,819: 0.15835,492: 0.15835
814: 0.15835,882: 0.15835,782: 0.15835,492: 0.15835,942: 0.15835
81: 0.16665,492: 0.15835,942: 0.15835,811: 0.15835,141: 0.15835
81: 0.16665,866: 0.15835,844: 0.15835,814: 0.15835,492: 0.15835
81: 0.16665,494: 0.15835,492: 0.15835,918: 0.15835,811: 0.15835
81: 0.16665,844: 0.15835,866: 0.15835,814: 0.15835,492: 0.15835
81: 0.16665,942: 0.15835,844: 0.15835,866: 0.15835,494: 0.15835
81: 0.16665,918: 0.15835,811: 0.15835,942: 0.15835,866: 0.15835
81: 0.16665,942: 0.15835,866: 0.15835,844: 0.15835,494: 0.15835
81: 0.16665,942: 0.15835,866: 0.15835,844: 0.15835,494: 0.15835
492: 0.15835,782: 0.15835,918: 0.15835,810: 0.15,389: 0.15
492: 0.15835,782: 0.15835,918: 0.15835,810: 0.15,389: 0.15
492: 0.15835,782: 0.15835,918: 0.15835,810: 0.15,389: 0.15
492: 0.15835,782: 0.15835,918: 0.15835,810: 0.15,389: 0.15
492: 0.15835,782: 0.15835,918: 0.15835,810: 0.15,389: 0.15
918: 0.15835,492: 0.15835,782: 0.15835,389: 0.15,810: 0.15
825: 0.23335,880: 0.175,782: 0.15835,492: 0.15835,918: 0.15835
825: 0.23335,880: 0.175,918: 0.15835,492: 0.15835,782: 0.15835
825: 0.23335,880: 0.175,918: 0.15835,782: 0.15835,492: 0.15835
825: 0.23335,880: 0.175,871: 0.15835,844: 0.15835,808: 0.15
825: 0.23335,880: 0.175,871: 0.15835,844: 0.15835,839: 0.15
825: 0.23335,880: 0.175,871: 0.15835,844: 0.15835,913: 0.15
825: 0.23335,880: 0.175,492: 0.15835,782: 0.15835,918: 0.15835
825: 0.23335,880: 0.175,871: 0.15835,844: 0.15835,839: 0.15
825: 0.23335,880: 0.175,871: 0.15835,844: 0.15835,839: 0.15
819: 0.15835,866: 0.15835,965: 0.15,945: 0.15,131: 0.15
819: 0.15835,866: 0.15835,965: 0.15,945: 0.15,131: 0.15
825: 0.23335,81: 0.16665,819: 0.15835,866: 0.15835,458: 0.15835
819: 0.15835,866: 0.15835,965: 0.15,945: 0.15,131: 0.15
825: 0.23335,81: 0.16665,866: 0.15835,458: 0.15835,492: 0.15835
825: 0.23335,81: 0.16665,866: 0.15835,458: 0.15835,492: 0.15835
825: 0.23335,81: 0.16665,458: 0.15835,866: 0.15835,492: 0.15835
825: 0.23335,81: 0.16665,918: 0.15835,882: 0.15835,458: 0.15835
825: 0.23335,81: 0.16665,458: 0.15835,866: 0.15835,492: 0.15835
825: 0.23335,81: 0.16665,819: 0.15835,492: 0.15835,942: 0.15835
825: 0.23335,81: 0.16665,492: 0.15835,942: 0.15835,819: 0.15835
882: 0.15835,735: 0.125,246: 0.11665,6: 0.11665,721: 0.11665
825: 0.23335,81: 0.16665,918: 0.15835,882: 0.15835,458: 0.15835
882: 0.15835,735: 0.125,6: 0.11665,246: 0.11665,721: 0.11665
882: 0.15835,735: 0.125,721: 0.11665,6: 0.11665,246: 0.11665
871: 0.15835,866: 0.15835,808: 0.15,778: 0.13335,834: 0.11665
871: 0.15835,814: 0.15835,866: 0.15835,492: 0.15835,808: 0.15
871: 0.15835,814: 0.15835,866: 0.15835,492: 0.15835,458: 0.15835
871: 0.15835,814: 0.15835,866: 0.15835,492: 0.15835,458: 0.15835
825: 0.23335,880: 0.175,492: 0.15835,871: 0.15835,458: 0.15835
814: 0.15835,866: 0.15835,492: 0.15835,871: 0.15835,458: 0.15835
825: 0.23335,880: 0.175,871: 0.15835,866: 0.15835,458: 0.15835
825: 0.23335,880: 0.175,141: 0.15835,811: 0.15835,918: 0.15835
825: 0.23335,880: 0.175,458: 0.15835,844: 0.15835,866: 0.15835
825: 0.23335,880: 0.175,871: 0.15835,458: 0.15835,138: 0.15835
825: 0.23335,880: 0.175,71: 0.15835,819: 0.15835,494: 0.15835
825: 0.23335,880: 0.175,811: 0.15835,918: 0.15835,141: 0.15835
825: 0.23335,880: 0.175,494: 0.15835,492: 0.15835,141: 0.15835
825: 0.23335,880: 0.175,814: 0.15835,942: 0.15835,494: 0.15835
825: 0.23335,880: 0.175,814: 0.15835,844: 0.15835,942: 0.15835
814: 0.15835,942: 0.15835,494: 0.15835,811: 0.15835,71: 0.15835
942: 0.15835,71: 0.15835,819: 0.15835,945: 0.15,808: 0.15
882: 0.15835,735: 0.125,721: 0.11665,246: 0.11665,6: 0.11665
882: 0.15835,735: 0.125,721: 0.11665,246: 0.11665,6: 0.11665
882: 0.15835,492: 0.15835,872: 0.14165,38: 0.13335,735: 0.125
882: 0.15835,735: 0.125,721: 0.11665,246: 0.11665,6: 0.11665
882: 0.15835,492: 0.15835,872: 0.14165,38: 0.13335,735: 0.125
882: 0.15835,492: 0.15835,872: 0.14165,38: 0.13335,735: 0.125
882: 0.15835,492: 0.15835,872: 0.14165,38: 0.13335,735: 0.125
882: 0.15835,492: 0.15835,872: 0.14165,38: 0.13335,735: 0.125
492: 0.15835,882: 0.15835,872: 0.14165,38: 0.13335,735: 0.125
882: 0.15835,492: 0.15835,872: 0.14165,38: 0.13335,735: 0.125
826: 0.24165002,819: 0.20835,811: 0.20835,458: 0.20835,808: 0.2
826: 0.34165,811: 0.30835003,789: 0.26665002,458: 0.25835,160: 0.25835
458: 0.25835,819: 0.25835,811: 0.25835,808: 0.25,456: 0.25
458: 0.35835,808: 0.35000002,456: 0.35000002,826: 0.34165,812: 0.33335
458: 0.35835,819: 0.35835,808: 0.35000002,456: 0.35000002,826: 0.34165
826: 0.44165003,458: 0.35835,819: 0.35835,808: 0.35000002,456: 0.35000002
826: 0.54165,819: 0.35835,811: 0.35835,458: 0.35835,808: 0.35000002
826: 0.49165004,819: 0.35835,808: 0.35000002,811: 0.30835003,458: 0.30835003
826: 0.39165002,819: 0.30835003,808: 0.3,811: 0.25835,424: 0.25835
826: 0.29165,819: 0.25835,808: 0.25,492: 0.20835,782: 0.20835
819: 0.20835,492: 0.20835,782: 0.20835,451: 0.2,922: 0.2
522: 0.15835,844: 0.15835,866: 0.15835,782: 0.15835,492: 0.15835
522: 0.15835,844: 0.15835,866: 0.15835,782: 0.15835,492: 0.15835
522: 0.15835,844: 0.15835,866: 0.15835,782: 0.15835,492: 0.15835
522: 0.15835,844: 0.15835,866: 0.15835,782: 0.15835,492: 0.15835
866: 0.15835,844: 0.15835,782: 0.15835,492: 0.15835,819: 0.15835
782: 0.15835,492: 0.15835,819: 0.15835,522: 0.15835,814: 0.15835
814: 0.15835,866: 0.15835,844: 0.15835,492: 0.15835,782: 0.15835
866: 0.15835,844: 0.15835,814: 0.15835,782: 0.15835,492: 0.15835
866: 0.15835,844: 0.15835,782: 0.15835,492: 0.15835,522: 0.15835
492: 0.15835,782: 0.15835,522: 0.15835,819: 0.15835,814: 0.15835
522: 0.15835,811: 0.15835,918: 0.15835,395: 0.15,300: 0.11665
522: 0.15835,811: 0.15835,918: 0.15835,395: 0.15,300: 0.11665
522: 0.15835,811: 0.15835,918: 0.15835,395: 0.15,300: 0.11665
522: 0.15835,811: 0.15835,918: 0.15835,395: 0.15,300: 0.11665
522: 0.15835,811: 0.15835,918: 0.15835,395: 0.15,300: 0.11665
522: 0.15835,918: 0.15835,811: 0.15835,395: 0.15,300: 0.11665
811: 0.15835,918: 0.15835,522: 0.15835,395: 0.15,300: 0.11665
811: 0.15835,918: 0.15835,522: 0.15835,395: 0.15,300: 0.11665
811: 0.15835,918: 0.15835,522: 0.15835,395: 0.15,300: 0.11665
811: 0.15835,918: 0.15835,522: 0.15835,395: 0.15,300: 0.11665
714: 0.19165,721: 0.16665,15: 0.16665,866: 0.15835,976: 0.15835
583: 0.30835,618: 0.3,699: 0.3,755: 0.3,325: 0.3
714: 0.29165,15: 0.21665001,721: 0.21665001,46: 0.20835,583: 0.20835
714: 0.49165002,755: 0.4,699: 0.4,325: 0.4,618: 0.4
714: 0.49165002,755: 0.4,699: 0.4,325: 0.4,618: 0.4
755: 0.4,699: 0.4,325: 0.4,618: 0.4,714: 0.39165002
714: 0.39165002,583: 0.35835,755: 0.35,699: 0.35,325: 0.35
714: 0.49165002,583: 0.40835002,755: 0.4,699: 0.4,325: 0.4
81: 0.21665,583: 0.20835,782: 0.20835,882: 0.20835,832: 0.2
583: 0.30835,325: 0.3,755: 0.3,699: 0.3,618: 0.3
880: 0.175,918: 0.15835,819: 0.15835,494: 0.15835,141: 0.15835
880: 0.175,819: 0.15835,522: 0.15835,942: 0.15835,492: 0.15835
138: 0.15835,458: 0.15835,494: 0.15835,522: 0.15835,918: 0.15835
494: 0.15835,918: 0.15835,141: 0.15835,819: 0.15835,522: 0.15835
522: 0.15835,458: 0.15835,138: 0.15835,494: 0.15835,141: 0.15835
825: 0.23335,141: 0.15835,395: 0.15,131: 0.15,389: 0.15
811: 0.25835,825: 0.23335,880: 0.225,871: 0.20835,819: 0.20835
811: 0.35835,825: 0.33335,880: 0.275,721: 0.26665002,522: 0.25835
811: 0.35835,833: 0.3,353: 0.28335002,725: 0.28335002,825: 0.28335
811: 0.35835,825: 0.33335,353: 0.28335002,880: 0.275,833: 0.275
811: 0.35835,825: 0.33335,833: 0.3,353: 0.28335002,725: 0.28335002
811: 0.35835,825: 0.33335,721: 0.31665003,833: 0.3,353: 0.28335002
811: 0.35835,825: 0.33335,833: 0.3,721: 0.29165,353: 0.28335002
750: 0.28335,825: 0.28335,721: 0.26665002,811: 0.25835,882: 0.25835
750: 0.23335001,882: 0.23335001,825: 0.23335,735: 0.2,6: 0.19165
882: 0.20835,750: 0.18335,735: 0.175,880: 0.175,721: 0.16665
882: 0.18335001,81: 0.16665,918: 0.15835,819: 0.15835,866: 0.15835
81: 0.16665,918: 0.15835,819: 0.15835,866: 0.15835,492: 0.15835
38: 0.13335,721: 0.11665,76: 0.10835,674: 0.10835,5: 0.10835
81: 0.16665,918: 0.15835,492: 0.15835,136: 0.15,131: 0.15
38: 0.13335,721: 0.11665,960: 0.10835,678: 0.10835,76: 0.10835
38: 0.13335,721: 0.11665,76: 0.10835,674: 0.10835,5: 0.10835
522: 0.15835,494: 0.15835,458: 0.15835,138: 0.15835,141: 0.15835
522: 0.15835,494: 0.15835,458: 0.15835,138: 0.15835,141: 0.15835
522: 0.15835,494: 0.15835,458: 0.15835,138: 0.15835,141: 0.15835
522: 0.15835,494: 0.15835,458: 0.15835,138: 0.15835,141: 0.15835
494: 0.15835,138: 0.15835,458: 0.15835,141: 0.15835,918: 0.15835
494: 0.15835,811: 0.15835,918: 0.15835,141: 0.15835,819: 0.15835
494: 0.15835,811: 0.15835,918: 0.15835,141: 0.15835,819: 0.15835
458: 0.15835,138: 0.15835,866: 0.15835,844: 0.15835,942: 0.15835
494: 0.15835,458: 0.15835,138: 0.15835,844: 0.15835,866: 0.15835
871: 0.15835,942: 0.15835,782: 0.15835,814: 0.15835,522: 0.15835
141: 0.15835,811: 0.15835,871: 0.15835,819: 0.15835,522: 0.15835
141: 0.15835,811: 0.15835,522: 0.15835,458: 0.15835,138: 0.15835
141: 0.15835,811: 0.15835,871: 0.15835,819: 0.15835,522: 0.15835
81: 0.16665,522: 0.15835,918: 0.15835,494: 0.15835,810: 0.15
918: 0.15835,453: 0.13335,29: 0.125,735: 0.125,895: 0.11665
81: 0.16665,522: 0.15835,918: 0.15835,492: 0.15835,494: 0.15835
81: 0.16665,522: 0.15835,918: 0.15835,492: 0.15835,494: 0.15835
81: 0.16665,522: 0.15835,918: 0.15835,492: 0.15835,494: 0.15835
81: 0.16665,522: 0.15835,918: 0.15835,492: 0.15835,494: 0.15835
81: 0.16665,494: 0.15835,918: 0.15835,492: 0.15835,522: 0.15835
81: 0.16665,522: 0.15835,494: 0.15835,871: 0.15835,71: 0.15835
81: 0.16665,522: 0.15835,871: 0.15835,494: 0.15835,71: 0.15835
81: 0.16665,522: 0.15835,871: 0.15835,494: 0.15835,71: 0.15835
81: 0.16665,522: 0.15835,871: 0.15835,494: 0.15835,71: 0.15835
814: 0.15835,782: 0.15835,492: 0.15835,494: 0.15835,918: 0.15835
494: 0.15835,814: 0.15835,844: 0.15835,138: 0.15835,782: 0.15835
494: 0.15835,782: 0.15835,492: 0.15835,138: 0.15835,871: 0.15835
871: 0.15835,494: 0.15835,522: 0.15835,71: 0.15835,814: 0.15835
814: 0.15835,522: 0.15835,492: 0.15835,871: 0.15835,844: 0.15835
871: 0.15835,522: 0.15835,814: 0.15835,138: 0.15835,844: 0.15835
814: 0.15835,492: 0.15835,132: 0.14165,778: 0.13335,123: 0.13335
823: 0.28335,81: 0.16665,819: 0.15835,871: 0.15835,844: 0.15835
823: 0.28335,880: 0.175,81: 0.16665,819: 0.15835,871: 0.15835
823: 0.28335,880: 0.175,81: 0.16665,844: 0.15835,458: 0.15835
823: 0.28335,880: 0.175,81: 0.16665,819: 0.15835,871: 0.15835
823: 0.28335,880: 0.175,81: 0.16665,819: 0.15835,871: 0.15835
823: 0.28335,880: 0.175,81: 0.16665,918: 0.15835,811: 0.15835
823: 0.28335,880: 0.175,81: 0.16665,918: 0.15835,811: 0.15835
823: 0.28335,880: 0.175,81: 0.16665,918: 0.15835,811: 0.15835
823: 0.28335,880: 0.175,81: 0.16665,138: 0.15835,866: 0.15835
880: 0.175,81: 0.16665,522: 0.15835,871: 0.15835,819: 0.15835
823: 0.28335,880: 0.175,81: 0.16665,522: 0.15835,819: 0.15835
819: 0.15835,882: 0.15835,844: 0.15835,136: 0.15,456: 0.15
819: 0.15835,844: 0.15835,882: 0.15835,456: 0.15,777: 0.14165
494: 0.15835,871: 0.15835,522: 0.15835,819: 0.15835,141: 0.15835
494: 0.15835,871: 0.15835,522: 0.15835,819: 0.15835,141: 0.15835
844: 0.15835,492: 0.15835,141: 0.15835,819: 0.15835,494: 0.15835
871: 0.15835,522: 0.15835,494: 0.15835,819: 0.15835,141: 0.15835
494: 0.15835,871: 0.15835,522: 0.15835,819: 0.15835,141: 0.15835
494: 0.15835,871: 0.15835,522: 0.15835,819: 0.15835,141: 0.15835
141: 0.15835,844: 0.15835,494: 0.15835,522: 0.15835,871: 0.15835
844: 0.15835,522: 0.15835,871: 0.15835,814: 0.15835,458: 0.15835
522: 0.15835,871: 0.15835,814: 0.15835,844: 0.15835,458: 0.15835
871: 0.15835,522: 0.15835,814: 0.15835,458: 0.15835,844: 0.15835
814: 0.15835,458: 0.15835,492: 0.15835,871: 0.15835,810: 0.15
458: 0.15835,871: 0.15835,814: 0.15835,492: 0.15835,491: 0.15
522: 0.15835,844: 0.15835,871: 0.15835,814: 0.15835,458: 0.15835
458: 0.15835,871: 0.15835,814: 0.15835,492: 0.15835,491: 0.15
871: 0.15835,814: 0.15835,458: 0.15835,492: 0.15835,451: 0.15
871: 0.15835,814: 0.15835,458: 0.15835,492: 0.15835,451: 0.15
825: 0.23335,819: 0.15835,492: 0.15835,522: 0.15835,871: 0.15835
825: 0.23335,819: 0.15835,492: 0.15835,522: 0.15835,871: 0.15835
825: 0.23335,81: 0.16665,871: 0.15835,819: 0.15835,492: 0.15835
825: 0.23335,819: 0.15835,492: 0.15835,522: 0.15835,871: 0.15835
825: 0.23335,819: 0.15835,492: 0.15835,522: 0.15835,871: 0.15835
825: 0.23335,81: 0.16665,522: 0.15835,871: 0.15835,494: 0.15835
825: 0.23335,880: 0.175,81: 0.16665,522: 0.15835,871: 0.15835
825: 0.23335,880: 0.175,81: 0.16665,458: 0.15835,138: 0.15835
825: 0.23335,880: 0.175,81: 0.16665,871: 0.15835,141: 0.15835
825: 0.23335,880: 0.175,81: 0.16665,492: 0.15835,458: 0.15835
825: 0.23335,880: 0.175,81: 0.16665,882: 0.15835,814: 0.15835
825: 0.23335,880: 0.175,81: 0.16665,458: 0.15835,866: 0.15835
825: 0.23335,880: 0.175,81: 0.16665,494: 0.15835,819: 0.15835
825: 0.23335,880: 0.175,81: 0.16665,494: 0.15835,522: 0.15835
880: 0.175,81: 0.16665,494: 0.15835,866: 0.15835,522: 0.15835
880: 0.175,81: 0.16665,494: 0.15835,522: 0.15835,814: 0.15835
880: 0.175,81: 0.16665,814: 0.15835,494: 0.15835,522: 0.15835
805: 0.14165,194: 0.11665,716: 0.10835,676: 0.10835,180: 0.10835
880: 0.175,81: 0.16665,494: 0.15835,522: 0.15835,71: 0.15835
918: 0.15835,882: 0.15835,871: 0.15835,844: 0.15835,866: 0.15835
918: 0.15835,882: 0.15835,871: 0.15835,844: 0.15835,866: 0.15835
918: 0.15835,882: 0.15835,871: 0.15835,844: 0.15835,866: 0.15835
918: 0.15835,882: 0.15835,871: 0.15835,844: 0.15835,866: 0.15835
918: 0.15835,882: 0.15835,871: 0.15835,844: 0.15835,458: 0.15835
882: 0.15835,871: 0.15835,918: 0.15835,866: 0.15835,844: 0.15835
918: 0.15835,871: 0.15835,844: 0.15835,866: 0.15835,458: 0.15835
918: 0.15835,871: 0.15835,844: 0.15835,458: 0.15835,866: 0.15835
458: 0.15835,866: 0.15835,138: 0.15835,844: 0.15835,492: 0.15835
882: 0.15835,871: 0.15835,918: 0.15835,844: 0.15835,458: 0.15835
522: 0.15835,141: 0.15835,866: 0.15835,138: 0.15835,458: 0.15835
814: 0.15835,141: 0.15835,811: 0.15835,918: 0.15835,494: 0.15835
494: 0.15835,522: 0.15835,819: 0.15835,141: 0.15835,811: 0.15835
814: 0.15835,494: 0.15835,522: 0.15835,819: 0.15835,141: 0.15835
494: 0.15835,522: 0.15835,819: 0.15835,811: 0.15835,141: 0.15835
494: 0.15835,522: 0.15835,819: 0.15835,811: 0.15835,141: 0.15835
522: 0.15835,494: 0.15835,819: 0.15835,811: 0.15835,141: 0.15835
918: 0.15835,811: 0.15835,814: 0.15835,494: 0.15835,820: 0.15
825: 0.23335,880: 0.175,871: 0.15835,451: 0.15,808: 0.15
825: 0.23335,880: 0.175,871: 0.15835,839: 0.15,808: 0.15
825: 0.23335,880: 0.175,871: 0.15835,451: 0.15,808: 0.15
825: 0.23335,880: 0.175,871: 0.15835,451: 0.15,808: 0.15
825: 0.23335,880: 0.175,871: 0.15835,451: 0.15,808: 0.15
825: 0.23335,880: 0.175,871: 0.15835,839: 0.15,451: 0.15
825: 0.23335,880: 0.175,871: 0.15835,808: 0.15,839: 0.15
825: 0.23335,880: 0.175,871: 0.15835,942: 0.15835,839: 0.15
825: 0.23335,880: 0.175,871: 0.15835,942: 0.15835,839: 0.15
942: 0.15835,953: 0.14165,970: 0.14165,778: 0.13335,38: 0.13335
825: 0.23335,880: 0.175,871: 0.15835,942: 0.15835,839: 0.15
942: 0.15835,970: 0.14165,953: 0.14165,38: 0.13335,778: 0.13335
942: 0.15835,970: 0.14165,953: 0.14165,778: 0.13335,38: 0.13335
942: 0.15835,953: 0.14165,970: 0.14165,778: 0.13335,38: 0.13335
38: 0.13335,24: 0.11665,73: 0.10835,676: 0.10835,938: 0.10835
522: 0.15835,811: 0.15835,458: 0.15835,866: 0.15835,782: 0.15835
522: 0.15835,811: 0.15835,458: 0.15835,866: 0.15835,782: 0.15835
522: 0.15835,811: 0.15835,141: 0.15835,918: 0.15835,458: 0.15835
880: 0.175,811: 0.15835,141: 0.15835,918: 0.15835,866: 0.15835
522: 0.15835,811: 0.15835,141: 0.15835,458: 0.15835,866: 0.15835
880: 0.175,811: 0.15835,141: 0.15835,918: 0.15835,942: 0.15835
825: 0.23335,880: 0.175,494: 0.15835,522: 0.15835,458: 0.15835
825: 0.23335,880: 0.175,138: 0.15835,844: 0.15835,522: 0.15835
825: 0.23335,880: 0.175,494: 0.15835,811: 0.15835,141: 0.15835
825: 0.23335,880: 0.175,811: 0.15835,141: 0.15835,918: 0.15835
825: 0.23335,880: 0.175,871: 0.15835,811: 0.15835,141: 0.15835
825: 0.23335,880: 0.175,871: 0.15835,918: 0.15835,811: 0.15835
825: 0.23335,880: 0.175,522: 0.15835,494: 0.15835,819: 0.15835
825: 0.23335,871: 0.15835,522: 0.15835,819: 0.15835,811: 0.15835
825: 0.23335,819: 0.15835,918: 0.15835,811: 0.15835,458: 0.15835
825: 0.23335,819: 0.15835,918: 0.15835,811: 0.15835,458: 0.15835
141: 0.15835,395: 0.15,389: 0.15,808: 0.15,869: 0.14165
141: 0.15835,395: 0.15,389: 0.15,808: 0.15,869: 0.14165
141: 0.15835,395: 0.15,389: 0.15,808: 0.15,869: 0.14165
395: 0.45000002,297: 0.40835002,344: 0.40835002,227: 0.40835002,319: 0.4
811: 0.30835003,395: 0.3,825: 0.28335,880: 0.275,344: 0.25835
141: 0.15835,395: 0.15,389: 0.15,808: 0.15,869: 0.14165
