Suggestion 1, Suggestion 2, Suggestion 3, Suggestion 4, Suggestion 5
712: 0.17,610: 0.165,918: 0.165,522: 0.165,557: 0.165
712: 0.17,557: 0.165,610: 0.165,918: 0.165,522: 0.165
712: 0.17,610: 0.165,522: 0.165,557: 0.165,918: 0.165
712: 0.17,610: 0.165,522: 0.165,557: 0.165,918: 0.165
737: 0.335,567: 0.31,682: 0.28,589: 0.26,722: 0.17
737: 0.335,567: 0.31,682: 0.28,589: 0.26,722: 0.17
737: 0.335,567: 0.31,682: 0.28,589: 0.26,722: 0.17
737: 0.335,567: 0.31,682: 0.28,589: 0.26,722: 0.17
737: 0.335,567: 0.31,682: 0.28,589: 0.26,655: 0.17
737: 0.335,567: 0.31,682: 0.28,589: 0.26,722: 0.17
737: 0.335,567: 0.31,682: 0.28,589: 0.26,722: 0.17
737: 0.335,567: 0.31,682: 0.28,589: 0.26,655: 0.17
737: 0.335,567: 0.31,682: 0.28,589: 0.26,722: 0.17
882: 0.165,918: 0.165,986: 0.165,522: 0.165,785: 0.165
882: 0.165,918: 0.165,986: 0.165,522: 0.165,785: 0.165
882: 0.165,918: 0.165,986: 0.165,522: 0.165,785: 0.165
567: 0.31,782: 0.175,655: 0.17,882: 0.165,986: 0.165
567: 0.31,782: 0.175,655: 0.17,882: 0.165,986: 0.165
567: 0.31,782: 0.175,655: 0.17,882: 0.165,918: 0.165
567: 0.31,705: 0.275,782: 0.175,655: 0.17,722: 0.17
567: 0.31,705: 0.275,782: 0.175,655: 0.17,722: 0.17
567: 0.31,705: 0.275,782: 0.175,655: 0.17,722: 0.17
567: 0.31,705: 0.275,782: 0.175,722: 0.17,655: 0.17
567: 0.31,705: 0.275,655: 0.17,722: 0.17,918: 0.165
567: 0.31,705: 0.275,722: 0.17,655: 0.17,610: 0.165
567: 0.31,705: 0.275,655: 0.17,722: 0.17,610: 0.165
705: 0.275,722: 0.17,755: 0.16,742: 0.16,138: 0.155
705: 0.275,722: 0.17,522: 0.165,762: 0.16,692: 0.16
705: 0.275,722: 0.17,742: 0.16,755: 0.16,138: 0.155
782: 0.175,722: 0.17,547: 0.165,866: 0.165,678: 0.165
141: 0.155,675: 0.155,797: 0.14,862: 0.125,492: 0.125
782: 0.175,722: 0.17,547: 0.165,866: 0.165,678: 0.165
782: 0.175,722: 0.17,547: 0.165,866: 0.165,678: 0.165
782: 0.175,722: 0.17,547: 0.165,866: 0.165,678: 0.165
782: 0.175,722: 0.17,522: 0.165,832: 0.165,678: 0.165
782: 0.175,722: 0.17,547: 0.165,522: 0.165,918: 0.165
782: 0.175,722: 0.17,918: 0.165,832: 0.165,547: 0.165
782: 0.175,722: 0.17,866: 0.165,678: 0.165,918: 0.165
832: 0.165,547: 0.165,131: 0.155,913: 0.155,122: 0.15
782: 0.175,722: 0.17,866: 0.165,678: 0.165,832: 0.165
782: 0.175,918: 0.165,755: 0.16,929: 0.155,667: 0.155
782: 0.175,918: 0.165,755: 0.16,929: 0.155,667: 0.155
736: 0.28,782: 0.175,722: 0.17,617: 0.165,660: 0.165
706: 0.285,542: 0.285,736: 0.28,589: 0.26,661: 0.25
706: 0.285,542: 0.285,736: 0.28,589: 0.26,661: 0.25
706: 0.285,542: 0.285,736: 0.28,589: 0.26,661: 0.25
706: 0.285,542: 0.285,736: 0.28,589: 0.26,661: 0.25
542: 0.285,706: 0.285,736: 0.28,589: 0.26,661: 0.25
706: 0.285,542: 0.285,736: 0.28,589: 0.26,661: 0.25
567: 0.31,706: 0.285,542: 0.285,736: 0.28,589: 0.26
567: 0.31,706: 0.285,542: 0.285,736: 0.28,589: 0.26
567: 0.31,706: 0.285,542: 0.285,736: 0.28,589: 0.26
567: 0.31,655: 0.17,557: 0.165,866: 0.165,633: 0.165
567: 0.31,655: 0.17,583: 0.165,918: 0.165,635: 0.165
567: 0.31,655: 0.17,866: 0.165,557: 0.165,633: 0.165
567: 0.31,655: 0.17,866: 0.165,583: 0.165,918: 0.165
655: 0.17,557: 0.165,918: 0.165,633: 0.165,866: 0.165
567: 0.31,655: 0.17,866: 0.165,918: 0.165,557: 0.165
567: 0.31,655: 0.17,866: 0.165,583: 0.165,635: 0.165
782: 0.175,918: 0.165,755: 0.16,389: 0.14,165: 0.13
782: 0.175,918: 0.165,755: 0.16,389: 0.14,165: 0.13
782: 0.175,918: 0.165,755: 0.16,389: 0.14,165: 0.13
782: 0.175,918: 0.165,755: 0.16,389: 0.14,165: 0.13
782: 0.175,918: 0.165,755: 0.16,389: 0.14,165: 0.13
782: 0.175,918: 0.165,755: 0.16,389: 0.14,165: 0.13
553: 0.285,589: 0.26,782: 0.175,712: 0.17,918: 0.165
553: 0.285,589: 0.26,782: 0.175,712: 0.17,918: 0.165
553: 0.285,589: 0.26,782: 0.175,712: 0.17,918: 0.165
553: 0.285,589: 0.26,782: 0.175,712: 0.17,617: 0.165
553: 0.285,589: 0.26,712: 0.17,871: 0.165,617: 0.165
553: 0.285,589: 0.26,712: 0.17,871: 0.165,617: 0.165
553: 0.285,589: 0.26,712: 0.17,871: 0.165,617: 0.165
553: 0.285,589: 0.26,712: 0.17,871: 0.165,617: 0.165
553: 0.285,589: 0.26,712: 0.17,871: 0.165,617: 0.165
642: 0.33,608: 0.28,722: 0.17,712: 0.17,557: 0.165
642: 0.33,542: 0.285,608: 0.28,661: 0.25,722: 0.17
642: 0.33,608: 0.28,722: 0.17,712: 0.17,557: 0.165
642: 0.33,608: 0.28,722: 0.17,712: 0.17,557: 0.165
642: 0.33,542: 0.285,608: 0.28,661: 0.25,712: 0.17
642: 0.33,542: 0.285,608: 0.28,661: 0.25,655: 0.17
642: 0.33,542: 0.285,608: 0.28,661: 0.25,655: 0.17
642: 0.33,542: 0.285,608: 0.28,661: 0.25,712: 0.17
542: 0.285,608: 0.28,661: 0.25,655: 0.17,780: 0.17
642: 0.33,542: 0.285,608: 0.28,661: 0.25,780: 0.17
642: 0.33,542: 0.285,608: 0.28,661: 0.25,780: 0.17
678: 0.165,882: 0.165,557: 0.165,583: 0.165,653: 0.155
542: 0.285,608: 0.28,661: 0.25,780: 0.17,655: 0.17
557: 0.165,678: 0.165,882: 0.165,583: 0.165,653: 0.155
583: 0.165,557: 0.165,678: 0.165,882: 0.165,675: 0.155
871: 0.165,866: 0.165,541: 0.155,778: 0.13,808: 0.11
722: 0.17,871: 0.165,678: 0.165,610: 0.165,866: 0.165
712: 0.17,722: 0.17,871: 0.165,678: 0.165,610: 0.165
712: 0.17,722: 0.17,678: 0.165,610: 0.165,866: 0.165
712: 0.17,722: 0.17,871: 0.165,678: 0.165,610: 0.165
712: 0.17,722: 0.17,780: 0.17,871: 0.165,557: 0.165
722: 0.17,712: 0.17,780: 0.17,986: 0.165,918: 0.165
712: 0.17,722: 0.17,780: 0.17,871: 0.165,866: 0.165
712: 0.17,722: 0.17,780: 0.17,871: 0.165,557: 0.165
722: 0.17,712: 0.17,780: 0.17,866: 0.165,660: 0.165
712: 0.17,722: 0.17,780: 0.17,986: 0.165,918: 0.165
722: 0.17,712: 0.17,780: 0.17,547: 0.165,785: 0.165
986: 0.165,918: 0.165,660: 0.165,522: 0.165,547: 0.165
986: 0.165,547: 0.165,785: 0.165,762: 0.16,696: 0.16
986: 0.165,547: 0.165,785: 0.165,696: 0.16,762: 0.16
986: 0.165,547: 0.165,785: 0.165,680: 0.155,632: 0.155
785: 0.165,547: 0.165,986: 0.165,541: 0.155,983: 0.155
583: 0.165,882: 0.165,678: 0.165,557: 0.165,675: 0.155
583: 0.165,882: 0.165,678: 0.165,557: 0.165,675: 0.155
722: 0.17,583: 0.165,882: 0.165,678: 0.165,557: 0.165
583: 0.165,882: 0.165,678: 0.165,557: 0.165,675: 0.155
722: 0.17,583: 0.165,882: 0.165,678: 0.165,557: 0.165
722: 0.17,583: 0.165,678: 0.165,882: 0.165,557: 0.165
722: 0.17,557: 0.165,583: 0.165,882: 0.165,678: 0.165
722: 0.17,583: 0.165,882: 0.165,678: 0.165,610: 0.165
722: 0.17,557: 0.165,583: 0.165,882: 0.165,678: 0.165
722: 0.17,557: 0.165,583: 0.165,678: 0.165,610: 0.165
458: 0.155,698: 0.145,456: 0.14,377: 0.12,162: 0.115
458: 0.155,698: 0.145,456: 0.14,377: 0.12,162: 0.115
458: 0.155,698: 0.145,456: 0.14,377: 0.12,162: 0.115
782: 0.175,458: 0.155,756: 0.155,922: 0.155,670: 0.155
458: 0.155,698: 0.145,456: 0.14,377: 0.12,162: 0.115
782: 0.175,458: 0.155,756: 0.155,922: 0.155,670: 0.155
782: 0.175,458: 0.155,756: 0.155,922: 0.155,670: 0.155
782: 0.175,756: 0.155,922: 0.155,670: 0.155,541: 0.155
782: 0.175,922: 0.155,756: 0.155,670: 0.155,541: 0.155
782: 0.175,670: 0.155,922: 0.155,756: 0.155,541: 0.155
782: 0.175,541: 0.155,670: 0.155,922: 0.155,756: 0.155
621: 0.225,782: 0.175,712: 0.17,780: 0.17,522: 0.165
621: 0.225,782: 0.175,712: 0.17,780: 0.17,522: 0.165
621: 0.225,782: 0.175,712: 0.17,780: 0.17,522: 0.165
621: 0.225,782: 0.175,712: 0.17,780: 0.17,522: 0.165
621: 0.225,782: 0.175,712: 0.17,780: 0.17,866: 0.165
621: 0.225,782: 0.175,712: 0.17,780: 0.17,866: 0.165
621: 0.225,782: 0.175,712: 0.17,780: 0.17,583: 0.165
621: 0.225,782: 0.175,712: 0.17,780: 0.17,583: 0.165
621: 0.225,782: 0.175,712: 0.17,780: 0.17,866: 0.165
782: 0.175,712: 0.17,522: 0.165,832: 0.165,583: 0.165
522: 0.165,918: 0.165,395: 0.155,165: 0.13,838: 0.125
522: 0.165,918: 0.165,395: 0.155,165: 0.13,838: 0.125
522: 0.165,918: 0.165,395: 0.155,165: 0.13,838: 0.125
522: 0.165,918: 0.165,395: 0.155,165: 0.13,838: 0.125
522: 0.165,918: 0.165,395: 0.155,165: 0.13,838: 0.125
522: 0.165,918: 0.165,395: 0.155,165: 0.13,838: 0.125
918: 0.165,522: 0.165,395: 0.155,165: 0.13,838: 0.125
918: 0.165,522: 0.165,395: 0.155,165: 0.13,838: 0.125
918: 0.165,522: 0.165,395: 0.155,165: 0.13,838: 0.125
918: 0.165,522: 0.165,395: 0.155,165: 0.13,838: 0.125
642: 0.33,608: 0.28,736: 0.28,712: 0.17,722: 0.17
642: 0.33,567: 0.31,608: 0.28,736: 0.28,782: 0.175
642: 0.33,567: 0.31,608: 0.28,736: 0.28,589: 0.26
642: 0.33,567: 0.31,608: 0.28,736: 0.28,589: 0.26
642: 0.33,567: 0.31,608: 0.28,736: 0.28,589: 0.26
642: 0.33,567: 0.31,736: 0.28,608: 0.28,589: 0.26
642: 0.33,567: 0.31,608: 0.28,736: 0.28,589: 0.26
642: 0.33,567: 0.31,608: 0.28,736: 0.28,589: 0.26
567: 0.31,736: 0.28,589: 0.26,782: 0.175,722: 0.17
642: 0.33,567: 0.31,608: 0.28,736: 0.28,589: 0.26
567: 0.31,782: 0.175,722: 0.17,712: 0.17,780: 0.17
782: 0.175,722: 0.17,780: 0.17,712: 0.17,785: 0.165
722: 0.17,522: 0.165,918: 0.165,986: 0.165,785: 0.165
722: 0.17,522: 0.165,918: 0.165,986: 0.165,785: 0.165
722: 0.17,918: 0.165,986: 0.165,785: 0.165,522: 0.165
871: 0.165,557: 0.165,547: 0.165,522: 0.165,583: 0.165
395: 0.155,131: 0.155,983: 0.155,141: 0.155,571: 0.15
871: 0.165,557: 0.165,547: 0.165,522: 0.165,583: 0.165
642: 0.33,567: 0.31,542: 0.285,608: 0.28,589: 0.26
642: 0.33,567: 0.31,542: 0.285,608: 0.28,589: 0.26
642: 0.33,567: 0.31,542: 0.285,608: 0.28,589: 0.26
642: 0.33,567: 0.31,542: 0.285,608: 0.28,589: 0.26
642: 0.33,567: 0.31,542: 0.285,608: 0.28,589: 0.26
642: 0.33,567: 0.31,542: 0.285,608: 0.28,589: 0.26
642: 0.33,567: 0.31,542: 0.285,608: 0.28,589: 0.26
642: 0.33,567: 0.31,542: 0.285,608: 0.28,589: 0.26
642: 0.33,542: 0.285,608: 0.28,661: 0.25,712: 0.17
642: 0.33,542: 0.285,608: 0.28,661: 0.25,712: 0.17
542: 0.285,608: 0.28,661: 0.25,722: 0.17,918: 0.165
722: 0.17,678: 0.165,654: 0.16,674: 0.155,590: 0.145
722: 0.17,678: 0.165,654: 0.16,674: 0.155,590: 0.145
722: 0.17,678: 0.165,654: 0.16,674: 0.155,590: 0.145
712: 0.17,722: 0.17,522: 0.165,986: 0.165,918: 0.165
722: 0.17,522: 0.165,986: 0.165,918: 0.165,785: 0.165
712: 0.17,722: 0.17,522: 0.165,986: 0.165,918: 0.165
722: 0.17,522: 0.165,986: 0.165,918: 0.165,785: 0.165
782: 0.175,712: 0.17,722: 0.17,986: 0.165,918: 0.165
782: 0.175,712: 0.17,722: 0.17,986: 0.165,918: 0.165
782: 0.175,712: 0.17,722: 0.17,780: 0.17,986: 0.165
782: 0.175,722: 0.17,712: 0.17,780: 0.17,866: 0.165
782: 0.175,712: 0.17,780: 0.17,722: 0.17,871: 0.165
782: 0.175,712: 0.17,780: 0.17,722: 0.17,678: 0.165
782: 0.175,712: 0.17,780: 0.17,986: 0.165,871: 0.165
780: 0.17,986: 0.165,522: 0.165,678: 0.165,610: 0.165
782: 0.175,712: 0.17,780: 0.17,986: 0.165,871: 0.165
682: 0.28,918: 0.165,660: 0.165,465: 0.155,676: 0.155
682: 0.28,522: 0.165,557: 0.165,918: 0.165,660: 0.165
682: 0.28,655: 0.17,522: 0.165,557: 0.165,918: 0.165
682: 0.28,655: 0.17,522: 0.165,918: 0.165,660: 0.165
682: 0.28,655: 0.17,522: 0.165,557: 0.165,918: 0.165
682: 0.28,655: 0.17,522: 0.165,557: 0.165,918: 0.165
682: 0.28,655: 0.17,918: 0.165,660: 0.165,522: 0.165
682: 0.28,636: 0.275,634: 0.235,782: 0.175,655: 0.17
682: 0.28,636: 0.275,610: 0.26500002,557: 0.26500002,728: 0.26
682: 0.28,636: 0.275,634: 0.235,610: 0.215,557: 0.215
557: 0.315,610: 0.315,692: 0.31,699: 0.305,569: 0.305
610: 0.365,692: 0.36,728: 0.36,584: 0.35500002,541: 0.35500002
610: 0.365,692: 0.36,728: 0.36,584: 0.35500002,541: 0.35500002
610: 0.365,692: 0.36,728: 0.36,584: 0.35500002,541: 0.35500002
557: 0.365,610: 0.365,692: 0.36,728: 0.36,699: 0.35500002
610: 0.26500002,557: 0.26500002,692: 0.26,728: 0.26,569: 0.255
557: 0.315,610: 0.315,692: 0.31,728: 0.31,699: 0.305
557: 0.215,610: 0.215,692: 0.21,728: 0.21,584: 0.205
871: 0.165,633: 0.165,866: 0.165,131: 0.155,839: 0.155
737: 0.335,780: 0.17,871: 0.165,633: 0.165,866: 0.165
737: 0.335,780: 0.27,785: 0.26500002,557: 0.26500002,728: 0.26
737: 0.335,780: 0.17,871: 0.165,633: 0.165,866: 0.165
737: 0.335,780: 0.27,986: 0.215,882: 0.215,557: 0.215
780: 0.47000003,737: 0.335,785: 0.315,557: 0.315,986: 0.315
780: 0.37,557: 0.365,986: 0.365,882: 0.365,728: 0.36
780: 0.47000003,557: 0.365,986: 0.365,882: 0.365,728: 0.36
780: 0.37,557: 0.365,986: 0.365,882: 0.365,728: 0.36
780: 0.47000003,737: 0.335,557: 0.315,785: 0.315,986: 0.315
780: 0.57,785: 0.365,557: 0.365,986: 0.365,882: 0.365
780: 0.37,557: 0.26500002,785: 0.26500002,986: 0.26500002,882: 0.26500002
780: 0.27,986: 0.215,785: 0.215,557: 0.215,882: 0.215
780: 0.17,871: 0.165,522: 0.165,785: 0.165,395: 0.155
780: 0.17,871: 0.165,522: 0.165,785: 0.165,395: 0.155
661: 0.25,780: 0.17,655: 0.17,871: 0.165,522: 0.165
661: 0.25,655: 0.17,780: 0.17,713: 0.165,610: 0.165
661: 0.25,780: 0.17,655: 0.17,871: 0.165,522: 0.165
661: 0.25,780: 0.17,655: 0.17,871: 0.165,522: 0.165
661: 0.25,780: 0.17,655: 0.17,635: 0.165,522: 0.165
661: 0.25,655: 0.17,712: 0.17,522: 0.165,635: 0.165
661: 0.25,655: 0.17,712: 0.17,522: 0.165,635: 0.165
661: 0.25,712: 0.17,655: 0.17,522: 0.165,871: 0.165
661: 0.25,712: 0.17,655: 0.17,871: 0.165,522: 0.165
712: 0.17,871: 0.165,728: 0.16,584: 0.155,541: 0.155
712: 0.17,871: 0.165,728: 0.16,584: 0.155,541: 0.155
712: 0.17,871: 0.165,728: 0.16,991: 0.155,541: 0.155
712: 0.17,871: 0.165,728: 0.16,458: 0.155,584: 0.155
712: 0.17,871: 0.165,728: 0.16,991: 0.155,541: 0.155
141: 0.455,389: 0.39,165: 0.38,584: 0.35500002,119: 0.35
682: 0.33,141: 0.305,389: 0.265,165: 0.255,584: 0.255
141: 0.605,494: 0.595,584: 0.555,389: 0.515,405: 0.515
389: 0.515,165: 0.505,119: 0.475,494: 0.47,141: 0.455
141: 0.605,494: 0.595,584: 0.555,389: 0.515,405: 0.515
141: 0.605,494: 0.595,584: 0.555,165: 0.53,389: 0.515
141: 0.755,389: 0.64,165: 0.63,119: 0.6,494: 0.595
141: 0.505,375: 0.44,165: 0.405,395: 0.38,297: 0.37
141: 0.70500004,165: 0.58,389: 0.54,375: 0.515,119: 0.5
567: 0.31,542: 0.285,589: 0.26,661: 0.25,782: 0.175
141: 0.655,165: 0.53,375: 0.515,395: 0.455,389: 0.44
375: 0.365,141: 0.35500002,297: 0.345,567: 0.31,395: 0.305
567: 0.31,542: 0.285,589: 0.26,141: 0.255,661: 0.25
567: 0.31,542: 0.285,589: 0.26,661: 0.25,782: 0.175
589: 0.26,661: 0.25,655: 0.17,722: 0.17,557: 0.165
589: 0.26,661: 0.25,722: 0.17,655: 0.17,557: 0.165
589: 0.26,661: 0.25,722: 0.17,655: 0.17,583: 0.165
676: 0.155,194: 0.125,377: 0.12,182: 0.115,221: 0.115
542: 0.285,589: 0.26,661: 0.25,722: 0.17,655: 0.17
918: 0.165,882: 0.165,871: 0.165,866: 0.165,660: 0.165
918: 0.165,882: 0.165,871: 0.165,866: 0.165,660: 0.165
918: 0.165,882: 0.165,871: 0.165,866: 0.165,660: 0.165
918: 0.165,882: 0.165,871: 0.165,866: 0.165,660: 0.165
882: 0.165,871: 0.165,918: 0.165,866: 0.165,660: 0.165
918: 0.165,882: 0.165,871: 0.165,866: 0.165,660: 0.165
780: 0.17,882: 0.165,871: 0.165,918: 0.165,866: 0.165
780: 0.17,918: 0.165,871: 0.165,866: 0.165,660: 0.165
682: 0.28,780: 0.17,918: 0.165,871: 0.165,866: 0.165
682: 0.28,780: 0.17,866: 0.165,660: 0.165,522: 0.165
682: 0.28,780: 0.17,522: 0.165,785: 0.165,866: 0.165
682: 0.28,780: 0.17,918: 0.165,522: 0.165,785: 0.165
682: 0.28,780: 0.17,522: 0.165,785: 0.165,986: 0.165
682: 0.28,522: 0.165,986: 0.165,918: 0.165,660: 0.165
682: 0.28,780: 0.17,522: 0.165,785: 0.165,918: 0.165
682: 0.28,780: 0.17,522: 0.165,785: 0.165,918: 0.165
682: 0.28,522: 0.165,918: 0.165,986: 0.165,660: 0.165
682: 0.28,918: 0.165,660: 0.165,653: 0.155,983: 0.155
553: 0.285,712: 0.17,871: 0.165,839: 0.155,756: 0.155
553: 0.285,712: 0.17,871: 0.165,839: 0.155,756: 0.155
553: 0.285,712: 0.17,871: 0.165,839: 0.155,756: 0.155
553: 0.285,712: 0.17,871: 0.165,839: 0.155,756: 0.155
553: 0.285,712: 0.17,871: 0.165,839: 0.155,756: 0.155
553: 0.285,712: 0.17,871: 0.165,756: 0.155,839: 0.155
553: 0.285,712: 0.17,871: 0.165,880: 0.155,541: 0.155
553: 0.285,712: 0.17,871: 0.165,696: 0.16,541: 0.155
553: 0.285,712: 0.17,871: 0.165,696: 0.16,670: 0.155
553: 0.285,712: 0.17,871: 0.165,696: 0.16,670: 0.155
696: 0.16,676: 0.155,970: 0.15,604: 0.15,953: 0.135
696: 0.16,676: 0.155,970: 0.15,604: 0.15,953: 0.135
696: 0.16,676: 0.155,604: 0.15,970: 0.15,953: 0.135
696: 0.16,676: 0.155,604: 0.15,970: 0.15,953: 0.135
676: 0.155,604: 0.15,38: 0.125,24: 0.12,162: 0.115
782: 0.175,522: 0.165,866: 0.165,633: 0.165,762: 0.16
782: 0.175,522: 0.165,866: 0.165,633: 0.165,762: 0.16
660: 0.29000002,661: 0.275,141: 0.255,700: 0.245,389: 0.24000001
660: 0.41500002,442: 0.38500002,181: 0.365,481: 0.36,345: 0.355
660: 0.665,181: 0.615,481: 0.61,345: 0.605,266: 0.605
442: 0.585,660: 0.54,181: 0.49,345: 0.48,344: 0.48
442: 0.785,660: 0.665,181: 0.615,481: 0.61,345: 0.605
442: 0.785,48: 0.66,660: 0.64,465: 0.605,385: 0.59000003
442: 0.785,660: 0.665,465: 0.63,181: 0.615,481: 0.61
48: 0.66,465: 0.63,660: 0.615,385: 0.59,442: 0.585
465: 0.655,660: 0.59,385: 0.59,659: 0.57,48: 0.56
442: 0.78499997,660: 0.665,465: 0.63,181: 0.615,481: 0.61
48: 0.66,465: 0.63,385: 0.59,659: 0.57,723: 0.55
48: 0.51,385: 0.41500002,918: 0.41500002,379: 0.41500002,660: 0.41500002
48: 0.36,682: 0.33,918: 0.315,379: 0.315,660: 0.315
722: 0.22,918: 0.215,379: 0.215,660: 0.215,385: 0.215
655: 0.19500001,465: 0.18,141: 0.18,395: 0.18,676: 0.18
344: 0.255,266: 0.255,286: 0.23500001,676: 0.23,395: 0.23
135: 0.215,251: 0.205,184: 0.205,141: 0.205,395: 0.205
135: 0.315,324: 0.29500002,339: 0.285,655: 0.27,344: 0.255
135: 0.315,251: 0.305,184: 0.305,344: 0.305,266: 0.305
135: 0.315,324: 0.29500002,339: 0.285,286: 0.285,655: 0.27
344: 0.305,266: 0.305,324: 0.29500002,339: 0.285,286: 0.285
135: 0.26500002,184: 0.255,266: 0.255,344: 0.255,251: 0.255
655: 0.17,522: 0.165,785: 0.165,882: 0.165,660: 0.165
655: 0.17,522: 0.165,882: 0.165,785: 0.165,660: 0.165
655: 0.17,785: 0.165,522: 0.165,882: 0.165,660: 0.165
655: 0.19500001,141: 0.18,465: 0.18,676: 0.18,395: 0.18
655: 0.22,135: 0.215,141: 0.205,184: 0.205,251: 0.205
655: 0.17,713: 0.165,660: 0.165,785: 0.165,461: 0.15
655: 0.17,713: 0.165,660: 0.165,785: 0.165,732: 0.15
655: 0.17,785: 0.165,660: 0.165,713: 0.165,461: 0.15
655: 0.17,785: 0.165,713: 0.165,660: 0.165,461: 0.15
655: 0.17,785: 0.165,713: 0.165,660: 0.165,461: 0.15
655: 0.17,660: 0.165,713: 0.165,785: 0.165,732: 0.15
682: 0.28,780: 0.17,655: 0.17,722: 0.17,522: 0.165
682: 0.28,780: 0.17,655: 0.17,722: 0.17,712: 0.17
682: 0.28,780: 0.17,655: 0.17,722: 0.17,522: 0.165
682: 0.28,780: 0.17,655: 0.17,722: 0.17,712: 0.17
682: 0.28,712: 0.17,722: 0.17,780: 0.17,655: 0.17
682: 0.28,712: 0.17,655: 0.17,722: 0.17,780: 0.17
682: 0.28,712: 0.17,780: 0.17,722: 0.17,655: 0.17
682: 0.28,712: 0.17,780: 0.17,655: 0.17,722: 0.17
682: 0.28,780: 0.17,655: 0.17,722: 0.17,712: 0.17
780: 0.17,722: 0.17,712: 0.17,871: 0.165,557: 0.165
737: 0.38500002,589: 0.31,661: 0.3,634: 0.285,722: 0.27
737: 0.38500002,589: 0.31,661: 0.3,634: 0.285,782: 0.275
722: 0.47000003,589: 0.41,661: 0.4,737: 0.38500002,634: 0.385
722: 0.47000003,589: 0.41,661: 0.4,737: 0.38500002,634: 0.385
722: 0.47000003,737: 0.435,634: 0.435,589: 0.41,661: 0.4
737: 0.485,722: 0.47000003,589: 0.41,661: 0.4,634: 0.385
722: 0.57,737: 0.535,589: 0.45999998,661: 0.45,634: 0.435
737: 0.435,722: 0.37,589: 0.35999998,661: 0.35,634: 0.335
737: 0.485,722: 0.47000003,589: 0.41,661: 0.4,634: 0.385
737: 0.38500002,589: 0.31,661: 0.3,634: 0.285,722: 0.27
737: 0.335,782: 0.175,918: 0.165,986: 0.165,635: 0.165
737: 0.335,782: 0.175,655: 0.17,866: 0.165,918: 0.165
737: 0.335,782: 0.175,986: 0.165,635: 0.165,918: 0.165
737: 0.335,782: 0.175,655: 0.17,522: 0.165,986: 0.165
737: 0.335,782: 0.175,678: 0.165,882: 0.165,871: 0.165
737: 0.335,782: 0.175,522: 0.165,866: 0.165,918: 0.165
737: 0.335,782: 0.175,522: 0.165,866: 0.165,918: 0.165
737: 0.335,782: 0.175,635: 0.165,986: 0.165,918: 0.165
737: 0.335,782: 0.175,866: 0.165,678: 0.165,871: 0.165
722: 0.17,986: 0.165,882: 0.165,678: 0.165,557: 0.165
722: 0.17,986: 0.165,882: 0.165,678: 0.165,557: 0.165
722: 0.17,986: 0.165,882: 0.165,678: 0.165,557: 0.165
722: 0.17,986: 0.165,882: 0.165,678: 0.165,557: 0.165
722: 0.17,986: 0.165,678: 0.165,882: 0.165,557: 0.165
722: 0.17,882: 0.165,678: 0.165,557: 0.165,986: 0.165
722: 0.17,678: 0.165,882: 0.165,557: 0.165,986: 0.165
722: 0.17,986: 0.165,882: 0.165,678: 0.165,557: 0.165
986: 0.165,522: 0.165,584: 0.155,395: 0.155,456: 0.14
986: 0.165,522: 0.165,584: 0.155,395: 0.155,456: 0.14
722: 0.17,678: 0.165,882: 0.165,557: 0.165,986: 0.165
522: 0.165,986: 0.165,584: 0.155,395: 0.155,456: 0.14
522: 0.165,986: 0.165,395: 0.155,584: 0.155,456: 0.14
522: 0.165,986: 0.165,584: 0.155,395: 0.155,456: 0.14
722: 0.17,547: 0.165,866: 0.165,832: 0.165,918: 0.165
547: 0.165,832: 0.165,632: 0.155,16: 0.155,839: 0.155
722: 0.17,547: 0.165,866: 0.165,832: 0.165,918: 0.165
722: 0.17,547: 0.165,866: 0.165,832: 0.165,918: 0.165
682: 0.28,722: 0.17,547: 0.165,866: 0.165,918: 0.165
682: 0.28,722: 0.17,660: 0.165,882: 0.165,678: 0.165
682: 0.28,722: 0.17,678: 0.165,882: 0.165,986: 0.165
682: 0.28,722: 0.17,866: 0.165,986: 0.165,918: 0.165
682: 0.28,722: 0.17,866: 0.165,547: 0.165,832: 0.165
682: 0.28,722: 0.17,832: 0.165,986: 0.165,918: 0.165
737: 0.335,682: 0.28,589: 0.26,661: 0.25,634: 0.235
682: 0.28,722: 0.17,918: 0.165,986: 0.165,866: 0.165
737: 0.335,682: 0.28,589: 0.26,661: 0.25,634: 0.235
737: 0.335,589: 0.26,661: 0.25,634: 0.235,782: 0.175
737: 0.335,589: 0.26,661: 0.25,634: 0.235,782: 0.175
737: 0.335,589: 0.26,661: 0.25,634: 0.235,782: 0.175
737: 0.335,589: 0.26,661: 0.25,634: 0.235,782: 0.175
737: 0.335,589: 0.26,661: 0.25,634: 0.235,782: 0.175
737: 0.335,589: 0.26,661: 0.25,634: 0.235,782: 0.175
682: 0.28,617: 0.165,866: 0.165,141: 0.155,584: 0.155
542: 0.285,682: 0.28,782: 0.175,655: 0.17,617: 0.165
542: 0.285,682: 0.28,782: 0.175,655: 0.17,617: 0.165
542: 0.285,682: 0.28,589: 0.26,782: 0.175,655: 0.17
542: 0.285,682: 0.28,589: 0.26,782: 0.175,655: 0.17
542: 0.285,682: 0.28,589: 0.26,782: 0.175,655: 0.17
542: 0.285,682: 0.28,589: 0.26,782: 0.175,722: 0.17
