Suggestion 1, Suggestion 2, Suggestion 3, Suggestion 4, Suggestion 5
951: 0.425,501: 0.4,960: 0.4,834: 0.375,70: 0.32500002
951: 0.425,501: 0.4,960: 0.4,834: 0.375,70: 0.32500002
834: 0.47500002,959: 0.425,951: 0.425,70: 0.425,501: 0.4
834: 0.47500002,959: 0.425,70: 0.425,951: 0.425,501: 0.4
951: 0.425,501: 0.4,960: 0.4,834: 0.375,70: 0.375
70: 0.32500002,834: 0.275,913: 0.225,942: 0.225,839: 0.225
834: 0.375,70: 0.375,951: 0.325,959: 0.325,960: 0.3
136: 0.175,76: 0.175,880: 0.15,722: 0.125,734: 0.125
136: 0.175,76: 0.175,880: 0.15,722: 0.125,734: 0.125
136: 0.175,76: 0.175,880: 0.15,722: 0.125,734: 0.125
136: 0.175,76: 0.175,880: 0.15,722: 0.125,734: 0.125
76: 0.175,136: 0.175,880: 0.15,986: 0.125,86: 0.125
136: 0.175,76: 0.175,880: 0.15,722: 0.125,762: 0.125
136: 0.175,76: 0.175,880: 0.15,571: 0.125,227: 0.125
76: 0.175,136: 0.175,880: 0.15,385: 0.125,808: 0.125
136: 0.175,76: 0.175,880: 0.15,633: 0.125,104: 0.125
395: 0.175,138: 0.175,882: 0.175,149: 0.175,918: 0.175
395: 0.175,138: 0.175,458: 0.175,985: 0.175,882: 0.175
395: 0.175,138: 0.175,458: 0.175,985: 0.175,882: 0.175
395: 0.175,138: 0.175,458: 0.175,985: 0.175,882: 0.175
395: 0.175,458: 0.175,138: 0.175,985: 0.175,882: 0.175
522: 0.175,979: 0.175,101: 0.175,122: 0.175,782: 0.175
395: 0.175,882: 0.175,913: 0.175,985: 0.175,138: 0.175
522: 0.175,979: 0.175,101: 0.175,78: 0.175,785: 0.175
918: 0.175,136: 0.175,785: 0.175,395: 0.175,985: 0.175
395: 0.175,985: 0.175,122: 0.175,942: 0.175,512: 0.175
136: 0.175,395: 0.175,922: 0.175,839: 0.175,99: 0.175
99: 0.175,918: 0.175,122: 0.175,942: 0.175,101: 0.175
395: 0.175,985: 0.175,882: 0.175,913: 0.175,122: 0.175
138: 0.175,99: 0.175,101: 0.175,922: 0.175,839: 0.175
149: 0.175,471: 0.175,942: 0.175,122: 0.175,458: 0.175
138: 0.175,99: 0.175,101: 0.175,839: 0.175,922: 0.175
141: 0.175,394: 0.125,396: 0.125,211: 0.125,375: 0.125
73: 0.3,70: 0.275,141: 0.175,101: 0.175,422: 0.175
73: 0.3,70: 0.275,141: 0.175,101: 0.175,422: 0.175
73: 0.3,70: 0.275,141: 0.175,101: 0.175,422: 0.175
73: 0.3,70: 0.275,101: 0.175,422: 0.175,922: 0.175
73: 0.3,70: 0.275,522: 0.175,101: 0.175,122: 0.175
73: 0.3,70: 0.275,522: 0.175,101: 0.175,512: 0.175
73: 0.3,70: 0.275,918: 0.175,141: 0.175,832: 0.175
73: 0.3,70: 0.275,422: 0.175,922: 0.175,839: 0.175
73: 0.3,417: 0.175,913: 0.175,833: 0.175,512: 0.175
73: 0.3,70: 0.275,417: 0.175,422: 0.175,839: 0.175
70: 0.275,24: 0.175,929: 0.175,512: 0.175,782: 0.175
70: 0.275,24: 0.175,929: 0.175,512: 0.175,782: 0.175
70: 0.275,24: 0.175,929: 0.175,512: 0.175,782: 0.175
73: 0.3,70: 0.275,24: 0.175,929: 0.175,512: 0.175
73: 0.3,70: 0.275,24: 0.175,929: 0.175,512: 0.175
73: 0.3,70: 0.275,512: 0.175,782: 0.175,78: 0.175
73: 0.3,70: 0.275,782: 0.175,512: 0.175,918: 0.175
73: 0.3,70: 0.275,512: 0.175,78: 0.175,918: 0.175
73: 0.3,70: 0.275,913: 0.175,24: 0.175,882: 0.175
73: 0.3,70: 0.275,979: 0.175,922: 0.175,395: 0.175
73: 0.3,70: 0.275,24: 0.175,882: 0.175,913: 0.175
73: 0.3,70: 0.275,512: 0.175,942: 0.175,149: 0.175
70: 0.275,149: 0.175,395: 0.175,866: 0.175,24: 0.175
70: 0.275,395: 0.175,866: 0.175,24: 0.175,922: 0.175
70: 0.275,395: 0.175,918: 0.175,136: 0.175,149: 0.175
70: 0.275,922: 0.175,839: 0.175,155: 0.175,101: 0.175
149: 0.175,918: 0.175,461: 0.175,942: 0.175,512: 0.175
136: 0.175,512: 0.175,942: 0.175,866: 0.175,149: 0.175
70: 0.275,922: 0.175,839: 0.175,101: 0.175,155: 0.175
782: 0.175,918: 0.175,389: 0.15,755: 0.125,842: 0.125
782: 0.175,918: 0.175,389: 0.15,755: 0.125,842: 0.125
782: 0.175,918: 0.175,389: 0.15,755: 0.125,842: 0.125
918: 0.175,782: 0.175,389: 0.15,398: 0.125,357: 0.125
782: 0.175,918: 0.175,389: 0.15,755: 0.125,842: 0.125
782: 0.175,918: 0.175,389: 0.15,755: 0.125,208: 0.125
918: 0.175,782: 0.175,471: 0.175,913: 0.175,872: 0.175
782: 0.175,918: 0.175,471: 0.175,913: 0.175,872: 0.175
918: 0.175,782: 0.175,471: 0.175,913: 0.175,872: 0.175
782: 0.175,471: 0.175,918: 0.175,913: 0.175,872: 0.175
839: 0.175,471: 0.175,871: 0.175,872: 0.175,913: 0.175
872: 0.175,871: 0.175,839: 0.175,913: 0.175,471: 0.175
913: 0.175,872: 0.175,871: 0.175,839: 0.175,471: 0.175
839: 0.175,471: 0.175,872: 0.175,871: 0.175,913: 0.175
839: 0.175,471: 0.175,871: 0.175,872: 0.175,913: 0.175
866: 0.175,834: 0.175,979: 0.175,100: 0.15,970: 0.15
866: 0.175,834: 0.175,979: 0.175,100: 0.15,970: 0.15
866: 0.175,834: 0.175,979: 0.175,100: 0.15,970: 0.15
73: 0.35000002,913: 0.225,122: 0.225,942: 0.225,512: 0.225
73: 0.35000002,938: 0.325,76: 0.275,99: 0.275,785: 0.275
73: 0.35000002,872: 0.325,938: 0.325,913: 0.325,471: 0.325
73: 0.35000002,872: 0.325,938: 0.325,913: 0.325,471: 0.325
73: 0.45000002,938: 0.425,122: 0.325,942: 0.325,512: 0.325
73: 0.45000002,938: 0.425,872: 0.325,913: 0.325,471: 0.325
73: 0.4,872: 0.325,938: 0.325,913: 0.325,471: 0.325
73: 0.4,938: 0.325,471: 0.275,149: 0.275,913: 0.275
833: 0.175,882: 0.175,512: 0.175,6: 0.15,678: 0.125
73: 0.35000002,913: 0.225,938: 0.225,872: 0.225,149: 0.225
833: 0.175,882: 0.175,512: 0.175,6: 0.15,557: 0.125
512: 0.175,833: 0.175,882: 0.175,6: 0.15,342: 0.125
871: 0.175,834: 0.175,866: 0.175,471: 0.175,184: 0.125
73: 0.3,871: 0.175,834: 0.175,913: 0.175,866: 0.175
73: 0.3,871: 0.175,834: 0.175,913: 0.175,866: 0.175
73: 0.3,913: 0.175,866: 0.175,471: 0.175,512: 0.175
73: 0.3,871: 0.175,834: 0.175,913: 0.175,866: 0.175
73: 0.3,76: 0.175,512: 0.175,471: 0.175,417: 0.175
73: 0.3,938: 0.225,785: 0.225,99: 0.225,76: 0.225
73: 0.3,872: 0.275,913: 0.275,149: 0.275,471: 0.275
73: 0.3,76: 0.175,471: 0.175,871: 0.175,417: 0.175
938: 0.325,913: 0.325,149: 0.325,471: 0.325,122: 0.325
938: 0.425,73: 0.4,149: 0.375,471: 0.375,122: 0.375
938: 0.425,149: 0.375,471: 0.375,122: 0.375,942: 0.375
73: 0.45000002,938: 0.425,149: 0.375,471: 0.375,122: 0.375
938: 0.525,73: 0.5,149: 0.375,471: 0.375,122: 0.375
73: 0.45000002,938: 0.425,872: 0.325,913: 0.325,149: 0.325
73: 0.4,938: 0.325,872: 0.275,913: 0.275,149: 0.275
73: 0.35000002,512: 0.225,122: 0.225,942: 0.225,149: 0.225
512: 0.175,882: 0.175,833: 0.175,6: 0.15,296: 0.125
512: 0.175,882: 0.175,833: 0.175,6: 0.15,296: 0.125
512: 0.175,882: 0.175,833: 0.175,6: 0.15,296: 0.125
512: 0.175,882: 0.175,833: 0.175,872: 0.175,76: 0.175
512: 0.175,833: 0.175,882: 0.175,872: 0.175,76: 0.175
512: 0.175,882: 0.175,833: 0.175,872: 0.175,76: 0.175
872: 0.175,76: 0.175,882: 0.175,833: 0.175,512: 0.175
76: 0.175,882: 0.175,833: 0.175,512: 0.175,872: 0.175
512: 0.175,872: 0.175,76: 0.175,833: 0.175,882: 0.175
872: 0.175,76: 0.175,833: 0.175,882: 0.175,512: 0.175
458: 0.175,456: 0.15,162: 0.125,503: 0.125,819: 0.125
458: 0.175,456: 0.15,162: 0.125,503: 0.125,819: 0.125
458: 0.175,456: 0.15,162: 0.125,503: 0.125,819: 0.125
458: 0.175,456: 0.15,162: 0.125,503: 0.125,819: 0.125
458: 0.175,834: 0.175,922: 0.175,782: 0.175,471: 0.175
458: 0.175,834: 0.175,922: 0.175,782: 0.175,471: 0.175
458: 0.175,834: 0.175,922: 0.175,782: 0.175,471: 0.175
834: 0.175,922: 0.175,782: 0.175,471: 0.175,458: 0.175
922: 0.175,782: 0.175,471: 0.175,834: 0.175,458: 0.175
782: 0.175,922: 0.175,471: 0.175,834: 0.175,458: 0.175
471: 0.175,922: 0.175,834: 0.175,782: 0.175,147: 0.15
522: 0.175,922: 0.175,866: 0.175,121: 0.175,782: 0.175
522: 0.175,922: 0.175,866: 0.175,121: 0.175,782: 0.175
522: 0.175,922: 0.175,866: 0.175,121: 0.175,782: 0.175
866: 0.175,121: 0.175,512: 0.175,782: 0.175,471: 0.175
522: 0.175,922: 0.175,866: 0.175,121: 0.175,782: 0.175
512: 0.175,782: 0.175,471: 0.175,522: 0.175,872: 0.175
913: 0.175,395: 0.175,969: 0.175,866: 0.175,121: 0.175
866: 0.175,121: 0.175,969: 0.175,395: 0.175,471: 0.175
969: 0.175,395: 0.175,471: 0.175,834: 0.175,866: 0.175
782: 0.175,922: 0.175,522: 0.175,832: 0.175,395: 0.175
73: 0.3,155: 0.175,522: 0.175,979: 0.175,918: 0.175
73: 0.3,155: 0.175,522: 0.175,979: 0.175,918: 0.175
73: 0.3,155: 0.175,522: 0.175,979: 0.175,918: 0.175
73: 0.3,155: 0.175,522: 0.175,979: 0.175,918: 0.175
73: 0.3,155: 0.175,979: 0.175,522: 0.175,918: 0.175
73: 0.3,979: 0.175,155: 0.175,522: 0.175,918: 0.175
73: 0.3,395: 0.175,918: 0.175,979: 0.175,155: 0.175
73: 0.3,395: 0.175,918: 0.175,979: 0.175,155: 0.175
73: 0.3,395: 0.175,918: 0.175,155: 0.175,979: 0.175
73: 0.3,395: 0.175,918: 0.175,155: 0.175,979: 0.175
979: 0.2,866: 0.2,834: 0.2,970: 0.17500001,100: 0.17500001
100: 0.22500001,970: 0.22500001,834: 0.225,712: 0.225,979: 0.2
712: 0.225,979: 0.2,866: 0.2,834: 0.2,970: 0.17500001
70: 0.275,866: 0.25,100: 0.22500001,970: 0.22500001,834: 0.225
712: 0.275,70: 0.275,866: 0.25,834: 0.25,100: 0.22500001
712: 0.275,70: 0.275,834: 0.25,866: 0.25,979: 0.25
712: 0.275,70: 0.275,979: 0.25,866: 0.25,834: 0.25
70: 0.275,712: 0.225,979: 0.225,866: 0.225,834: 0.225
70: 0.275,839: 0.175,922: 0.175,832: 0.175,141: 0.175
70: 0.275,979: 0.2,866: 0.2,834: 0.2,970: 0.17500001
70: 0.275,839: 0.175,922: 0.175,918: 0.175,136: 0.175
70: 0.275,785: 0.175,136: 0.175,780: 0.175,872: 0.175
522: 0.175,101: 0.175,458: 0.175,138: 0.175,395: 0.175
149: 0.175,471: 0.175,138: 0.175,458: 0.175,512: 0.175
395: 0.175,839: 0.175,922: 0.175,872: 0.175,149: 0.175
73: 0.3,512: 0.175,395: 0.175,969: 0.175,122: 0.175
73: 0.3,512: 0.175,395: 0.175,141: 0.175,389: 0.15
73: 0.3,512: 0.175,395: 0.175,969: 0.175,122: 0.175
73: 0.3,969: 0.175,395: 0.175,512: 0.175,122: 0.175
73: 0.3,512: 0.175,395: 0.175,969: 0.175,122: 0.175
73: 0.3,471: 0.175,149: 0.175,76: 0.175,522: 0.175
73: 0.3,979: 0.175,101: 0.175,913: 0.175,833: 0.175
73: 0.3,141: 0.175,461: 0.175,918: 0.175,834: 0.175
73: 0.3,461: 0.175,918: 0.175,141: 0.175,834: 0.175
73: 0.3,918: 0.175,461: 0.175,834: 0.175,422: 0.175
76: 0.175,121: 0.175,866: 0.175,395: 0.175,417: 0.175
76: 0.175,395: 0.175,417: 0.175,461: 0.175,918: 0.175
918: 0.175,461: 0.175,417: 0.175,136: 0.175,395: 0.175
76: 0.175,38: 0.125,721: 0.125,60: 0.125,722: 0.125
76: 0.175,395: 0.175,417: 0.175,461: 0.175,918: 0.175
76: 0.175,721: 0.125,64: 0.125,38: 0.125,60: 0.125
76: 0.175,38: 0.125,678: 0.125,721: 0.125,64: 0.125
471: 0.175,149: 0.175,395: 0.175,913: 0.175,522: 0.175
471: 0.175,149: 0.175,395: 0.175,913: 0.175,522: 0.175
471: 0.175,149: 0.175,395: 0.175,913: 0.175,522: 0.175
471: 0.175,149: 0.175,395: 0.175,913: 0.175,522: 0.175
138: 0.175,458: 0.175,839: 0.175,922: 0.175,422: 0.175
922: 0.175,422: 0.175,839: 0.175,395: 0.175,918: 0.175
73: 0.3,839: 0.175,922: 0.175,422: 0.175,395: 0.175
73: 0.3,458: 0.175,138: 0.175,866: 0.175,512: 0.175
73: 0.3,422: 0.175,922: 0.175,839: 0.175,417: 0.175
73: 0.3,471: 0.175,149: 0.175,913: 0.175,395: 0.175
73: 0.3,922: 0.175,422: 0.175,839: 0.175,395: 0.175
73: 0.3,839: 0.175,395: 0.175,141: 0.175,471: 0.175
73: 0.3,839: 0.175,922: 0.175,422: 0.175,395: 0.175
918: 0.175,76: 0.175,357: 0.125,307: 0.125,29: 0.125
522: 0.175,918: 0.175,76: 0.175,149: 0.175,81: 0.15
522: 0.175,918: 0.175,76: 0.175,149: 0.175,81: 0.15
522: 0.175,918: 0.175,76: 0.175,149: 0.175,913: 0.175
522: 0.175,918: 0.175,76: 0.175,149: 0.175,913: 0.175
522: 0.175,918: 0.175,76: 0.175,149: 0.175,913: 0.175
522: 0.175,76: 0.175,871: 0.175,395: 0.175,422: 0.175
76: 0.175,918: 0.175,149: 0.175,522: 0.175,913: 0.175
522: 0.175,871: 0.175,395: 0.175,422: 0.175,839: 0.175
522: 0.175,871: 0.175,395: 0.175,422: 0.175,839: 0.175
522: 0.175,871: 0.175,395: 0.175,422: 0.175,839: 0.175
833: 0.175,395: 0.175,422: 0.175,985: 0.175,782: 0.175
395: 0.175,172: 0.175,76: 0.175,833: 0.175,138: 0.175
76: 0.175,782: 0.175,985: 0.175,138: 0.175,871: 0.175
871: 0.175,395: 0.175,839: 0.175,422: 0.175,76: 0.175
833: 0.175,985: 0.175,172: 0.175,522: 0.175,395: 0.175
871: 0.175,395: 0.175,522: 0.175,172: 0.175,832: 0.175
132: 0.15,147: 0.15,291: 0.125,627: 0.125,362: 0.125
839: 0.175,136: 0.175,872: 0.175,871: 0.175,172: 0.175
73: 0.3,839: 0.175,136: 0.175,872: 0.175,871: 0.175
73: 0.3,99: 0.175,76: 0.175,471: 0.175,149: 0.175
73: 0.3,839: 0.175,136: 0.175,872: 0.175,871: 0.175
73: 0.3,839: 0.175,136: 0.175,872: 0.175,871: 0.175
73: 0.3,918: 0.175,461: 0.175,141: 0.175,882: 0.175
73: 0.3,985: 0.175,918: 0.175,461: 0.175,141: 0.175
73: 0.3,918: 0.175,461: 0.175,141: 0.175,882: 0.175
73: 0.3,121: 0.175,138: 0.175,866: 0.175,458: 0.175
73: 0.3,101: 0.175,522: 0.175,872: 0.175,417: 0.175
73: 0.3,395: 0.175,839: 0.175,422: 0.175,922: 0.175
780: 0.175,136: 0.175,785: 0.175,882: 0.175,456: 0.15
785: 0.175,780: 0.175,882: 0.175,844: 0.15,456: 0.15
76: 0.175,417: 0.175,871: 0.175,780: 0.175,522: 0.175
76: 0.175,417: 0.175,871: 0.175,780: 0.175,522: 0.175
471: 0.175,149: 0.175,512: 0.175,141: 0.175,785: 0.175
76: 0.175,417: 0.175,871: 0.175,780: 0.175,522: 0.175
871: 0.175,780: 0.175,417: 0.175,522: 0.175,155: 0.175
76: 0.175,417: 0.175,871: 0.175,780: 0.175,522: 0.175
141: 0.175,395: 0.175,76: 0.175,155: 0.175,522: 0.175
979: 0.175,522: 0.175,471: 0.175,149: 0.175,136: 0.175
979: 0.175,522: 0.175,471: 0.175,149: 0.175,136: 0.175
522: 0.175,979: 0.175,871: 0.175,417: 0.175,471: 0.175
871: 0.175,979: 0.175,522: 0.175,417: 0.175,471: 0.175
471: 0.175,458: 0.175,512: 0.175,871: 0.175,417: 0.175
471: 0.175,458: 0.175,871: 0.175,417: 0.175,512: 0.175
458: 0.175,417: 0.175,871: 0.175,471: 0.175,512: 0.175
417: 0.175,871: 0.175,471: 0.175,458: 0.175,512: 0.175
417: 0.175,871: 0.175,471: 0.175,458: 0.175,512: 0.175
73: 0.3,136: 0.175,785: 0.175,512: 0.175,395: 0.175
73: 0.3,136: 0.175,785: 0.175,512: 0.175,395: 0.175
73: 0.3,395: 0.175,871: 0.175,780: 0.175,872: 0.175
73: 0.3,136: 0.175,785: 0.175,512: 0.175,395: 0.175
73: 0.3,136: 0.175,785: 0.175,512: 0.175,395: 0.175
73: 0.3,522: 0.175,101: 0.175,155: 0.175,780: 0.175
73: 0.3,155: 0.175,522: 0.175,101: 0.175,871: 0.175
73: 0.3,395: 0.175,512: 0.175,458: 0.175,138: 0.175
73: 0.3,458: 0.175,138: 0.175,866: 0.175,121: 0.175
73: 0.3,872: 0.175,417: 0.175,871: 0.175,780: 0.175
73: 0.3,395: 0.175,913: 0.175,882: 0.175,24: 0.175
73: 0.3,458: 0.175,121: 0.175,866: 0.175,138: 0.175
149: 0.175,839: 0.175,78: 0.175,76: 0.175,979: 0.175
839: 0.175,78: 0.175,76: 0.175,155: 0.175,979: 0.175
149: 0.175,839: 0.175,522: 0.175,155: 0.175,24: 0.175
149: 0.175,866: 0.175,522: 0.175,81: 0.15,880: 0.15
839: 0.175,76: 0.175,155: 0.175,979: 0.175,522: 0.175
24: 0.175,839: 0.175,155: 0.175,522: 0.175,395: 0.175
626: 0.125,798: 0.125,194: 0.125,716: 0.125,182: 0.125
918: 0.175,395: 0.175,834: 0.175,101: 0.175,882: 0.175
918: 0.175,395: 0.175,834: 0.175,101: 0.175,882: 0.175
918: 0.175,395: 0.175,834: 0.175,101: 0.175,882: 0.175
918: 0.175,395: 0.175,834: 0.175,101: 0.175,882: 0.175
918: 0.175,101: 0.175,882: 0.175,913: 0.175,871: 0.175
882: 0.175,913: 0.175,871: 0.175,417: 0.175,872: 0.175
929: 0.175,136: 0.175,839: 0.175,922: 0.175,101: 0.175
136: 0.175,929: 0.175,839: 0.175,922: 0.175,101: 0.175
149: 0.175,172: 0.175,458: 0.175,866: 0.175,138: 0.175
913: 0.175,882: 0.175,871: 0.175,417: 0.175,872: 0.175
70: 0.275,422: 0.175,522: 0.175,101: 0.175,99: 0.175
70: 0.275,141: 0.175,918: 0.175,417: 0.175,780: 0.175
70: 0.275,417: 0.175,76: 0.175,99: 0.175,172: 0.175
70: 0.275,922: 0.175,76: 0.175,522: 0.175,136: 0.175
70: 0.275,99: 0.175,76: 0.175,149: 0.175,172: 0.175
70: 0.275,76: 0.175,922: 0.175,422: 0.175,99: 0.175
70: 0.275,522: 0.175,922: 0.175,76: 0.175,136: 0.175
918: 0.175,76: 0.175,136: 0.175,100: 0.15,336: 0.1375
839: 0.175,872: 0.175,871: 0.175,880: 0.15,181: 0.125
839: 0.175,872: 0.175,871: 0.175,880: 0.15,181: 0.125
839: 0.175,871: 0.175,872: 0.175,880: 0.15,318: 0.125
839: 0.175,872: 0.175,871: 0.175,880: 0.15,181: 0.125
839: 0.175,872: 0.175,871: 0.175,880: 0.15,181: 0.125
839: 0.175,872: 0.175,871: 0.175,880: 0.15,318: 0.125
871: 0.175,872: 0.175,839: 0.175,880: 0.15,319: 0.125
73: 0.3,839: 0.175,872: 0.175,871: 0.175,24: 0.175
73: 0.3,839: 0.175,871: 0.175,872: 0.175,24: 0.175
73: 0.3,24: 0.175,942: 0.175,970: 0.15,118: 0.15
73: 0.3,942: 0.175,24: 0.175,970: 0.15,118: 0.15
73: 0.3,839: 0.175,872: 0.175,871: 0.175,24: 0.175
73: 0.3,942: 0.175,24: 0.175,118: 0.15,970: 0.15
73: 0.3,24: 0.175,942: 0.175,970: 0.15,118: 0.15
73: 0.3,24: 0.175,43: 0.125,162: 0.125,47: 0.125
522: 0.175,149: 0.175,471: 0.175,458: 0.175,866: 0.175
522: 0.175,149: 0.175,471: 0.175,458: 0.175,866: 0.175
522: 0.175,149: 0.175,471: 0.175,141: 0.175,918: 0.175
522: 0.175,149: 0.175,471: 0.175,141: 0.175,458: 0.175
70: 0.275,141: 0.175,918: 0.175,866: 0.175,458: 0.175
70: 0.275,141: 0.175,918: 0.175,942: 0.175,782: 0.175
70: 0.275,138: 0.175,422: 0.175,922: 0.175,839: 0.175
70: 0.275,76: 0.175,141: 0.175,461: 0.175,918: 0.175
70: 0.275,141: 0.175,918: 0.175,149: 0.175,471: 0.175
70: 0.275,871: 0.175,872: 0.175,127: 0.175,24: 0.175
70: 0.275,101: 0.175,522: 0.175,458: 0.175,138: 0.175
70: 0.275,172: 0.175,149: 0.175,471: 0.175,922: 0.175
70: 0.275,871: 0.175,172: 0.175,149: 0.175,471: 0.175
70: 0.275,127: 0.175,24: 0.175,833: 0.175,839: 0.175
70: 0.275,839: 0.175,155: 0.175,172: 0.175,929: 0.175
70: 0.275,833: 0.175,127: 0.175,872: 0.175,839: 0.175
101: 0.175,141: 0.175,395: 0.175,389: 0.15,831: 0.125
101: 0.175,141: 0.175,395: 0.175,389: 0.15,831: 0.125
73: 0.3,141: 0.175,395: 0.175,24: 0.175,882: 0.175
101: 0.175,141: 0.175,395: 0.175,389: 0.15,831: 0.125
73: 0.3,101: 0.175,141: 0.175,395: 0.175,24: 0.175
101: 0.175,141: 0.175,395: 0.175,389: 0.15,831: 0.125
73: 0.3,141: 0.175,24: 0.175,882: 0.175,417: 0.175
73: 0.3,24: 0.175,882: 0.175,417: 0.175,141: 0.175
73: 0.3,839: 0.175,522: 0.175,101: 0.175,76: 0.175
73: 0.3,785: 0.175,395: 0.175,417: 0.175,839: 0.175
73: 0.3,141: 0.175,149: 0.175,839: 0.175,101: 0.175
461: 0.175,149: 0.175,785: 0.175,102: 0.15,156: 0.125
73: 0.3,141: 0.175,149: 0.175,839: 0.175,101: 0.175
73: 0.3,522: 0.175,101: 0.175,395: 0.175,785: 0.175
149: 0.175,461: 0.175,785: 0.175,102: 0.15,503: 0.125
461: 0.175,149: 0.175,785: 0.175,102: 0.15,156: 0.125
149: 0.175,461: 0.175,785: 0.175,102: 0.15,655: 0.125
149: 0.175,785: 0.175,461: 0.175,102: 0.15,778: 0.125
149: 0.175,785: 0.175,461: 0.175,102: 0.15,437: 0.125
73: 0.3,780: 0.175,417: 0.175,522: 0.175,458: 0.175
73: 0.3,780: 0.175,417: 0.175,522: 0.175,458: 0.175
73: 0.3,780: 0.175,417: 0.175,522: 0.175,458: 0.175
73: 0.3,780: 0.175,417: 0.175,522: 0.175,458: 0.175
73: 0.3,918: 0.175,922: 0.175,522: 0.175,979: 0.175
73: 0.3,922: 0.175,522: 0.175,979: 0.175,122: 0.175
73: 0.3,922: 0.175,24: 0.175,913: 0.175,780: 0.175
73: 0.3,922: 0.175,122: 0.175,395: 0.175,458: 0.175
73: 0.3,922: 0.175,122: 0.175,458: 0.175,417: 0.175
73: 0.3,913: 0.175,24: 0.175,780: 0.175,417: 0.175
141: 0.175,918: 0.175,785: 0.175,833: 0.175,882: 0.175
141: 0.175,918: 0.175,785: 0.175,833: 0.175,882: 0.175
141: 0.175,918: 0.175,785: 0.175,833: 0.175,882: 0.175
141: 0.175,918: 0.175,785: 0.175,833: 0.175,882: 0.175
417: 0.175,522: 0.175,979: 0.175,922: 0.175,422: 0.175
141: 0.175,918: 0.175,785: 0.175,833: 0.175,882: 0.175
522: 0.175,979: 0.175,422: 0.175,922: 0.175,76: 0.175
73: 0.3,70: 0.275,782: 0.175,512: 0.175,76: 0.175
141: 0.175,918: 0.175,866: 0.175,458: 0.175,979: 0.175
73: 0.3,70: 0.275,417: 0.175,458: 0.175,866: 0.175
73: 0.3,70: 0.275,101: 0.175,979: 0.175,522: 0.175
73: 0.3,70: 0.275,918: 0.175,461: 0.175,141: 0.175
73: 0.3,70: 0.275,417: 0.175,458: 0.175,866: 0.175
73: 0.3,70: 0.275,461: 0.175,918: 0.175,141: 0.175
73: 0.3,70: 0.275,833: 0.175,882: 0.175,913: 0.175
73: 0.3,70: 0.275,101: 0.175,522: 0.175,395: 0.175
73: 0.3,70: 0.275,522: 0.175,101: 0.175,395: 0.175
73: 0.3,70: 0.275,461: 0.175,141: 0.175,918: 0.175
942: 0.175,782: 0.175,122: 0.175,866: 0.175,121: 0.175
882: 0.175,456: 0.15,336: 0.1375,377: 0.125,986: 0.125
882: 0.175,456: 0.15,336: 0.1375,377: 0.125,986: 0.125
882: 0.175,456: 0.15,336: 0.1375,377: 0.125,986: 0.125
882: 0.175,456: 0.15,336: 0.1375,377: 0.125,986: 0.125
882: 0.175,456: 0.15,336: 0.1375,986: 0.125,377: 0.125
882: 0.175,395: 0.175,522: 0.175,456: 0.15,336: 0.1375
882: 0.175,395: 0.175,522: 0.175,456: 0.15,336: 0.1375
395: 0.175,522: 0.175,456: 0.15,463: 0.125,396: 0.125
395: 0.175,882: 0.175,522: 0.175,456: 0.15,336: 0.1375
395: 0.175,882: 0.175,522: 0.175,456: 0.15,336: 0.1375
522: 0.175,395: 0.175,456: 0.15,327: 0.125,878: 0.125
395: 0.175,522: 0.175,456: 0.15,402: 0.125,459: 0.125
522: 0.175,395: 0.175,456: 0.15,296: 0.125,878: 0.125
395: 0.175,522: 0.175,456: 0.15,396: 0.125,463: 0.125
121: 0.175,149: 0.175,832: 0.175,839: 0.175,942: 0.175
121: 0.175,866: 0.175,458: 0.175,149: 0.175,832: 0.175
121: 0.175,866: 0.175,458: 0.175,149: 0.175,832: 0.175
866: 0.175,458: 0.175,121: 0.175,918: 0.175,832: 0.175
121: 0.175,866: 0.175,458: 0.175,149: 0.175,832: 0.175
833: 0.175,127: 0.175,913: 0.175,882: 0.175,832: 0.175
417: 0.175,839: 0.175,922: 0.175,149: 0.175,834: 0.175
866: 0.175,458: 0.175,121: 0.175,918: 0.175,832: 0.175
149: 0.175,834: 0.175,138: 0.175,121: 0.175,458: 0.175
832: 0.175,141: 0.175,918: 0.175,136: 0.175,101: 0.175
918: 0.175,141: 0.175,136: 0.175,458: 0.175,121: 0.175
395: 0.175,136: 0.175,833: 0.175,882: 0.175,834: 0.175
417: 0.175,922: 0.175,149: 0.175,101: 0.175,76: 0.175
149: 0.175,76: 0.175,782: 0.175,512: 0.175,833: 0.175
149: 0.175,417: 0.175,785: 0.175,121: 0.175,866: 0.175
76: 0.175,149: 0.175,782: 0.175,512: 0.175,833: 0.175
141: 0.175,918: 0.175,522: 0.175,979: 0.175,76: 0.175
882: 0.175,833: 0.175,417: 0.175,76: 0.175,141: 0.175
417: 0.175,149: 0.175,785: 0.175,866: 0.175,458: 0.175
73: 0.3,461: 0.175,80: 0.175,141: 0.175,155: 0.175
73: 0.3,461: 0.175,80: 0.175,141: 0.175,155: 0.175
73: 0.3,461: 0.175,80: 0.175,141: 0.175,155: 0.175
73: 0.3,461: 0.175,80: 0.175,141: 0.175,155: 0.175
73: 0.3,866: 0.175,121: 0.175,138: 0.175,461: 0.175
73: 0.3,80: 0.175,461: 0.175,918: 0.175,832: 0.175
