CreationDate, PostId, Count
Tue Feb 09 05:00:00 GMT 2010,13122490,1
Tue Feb 09 05:00:00 GMT 2010,8548080,1
Tue Feb 09 05:00:00 GMT 2010,52656720,1
Tue Feb 09 05:00:00 GMT 2010,36231900,1
Tue Feb 09 05:00:00 GMT 2010,40520350,1
Tue Feb 09 05:00:00 GMT 2010,25390580,1
Tue Feb 09 05:00:00 GMT 2010,13120560,2
Tue Feb 09 05:00:00 GMT 2010,10795870,1
Tue Feb 09 05:00:00 GMT 2010,46346680,2
Tue Feb 09 05:00:00 GMT 2010,38249660,1
Tue Feb 09 05:00:00 GMT 2010,1307240,1
Tue Feb 09 05:00:00 GMT 2010,1562730,1
Tue Feb 09 05:00:00 GMT 2010,2446040,1
Tue Feb 09 06:00:00 GMT 2010,14008020,1
Tue Feb 09 06:00:00 GMT 2010,7558000,2
Tue Feb 09 06:00:00 GMT 2010,13122510,1
Tue Feb 09 06:00:00 GMT 2010,5810000,1
Tue Feb 09 06:00:00 GMT 2010,7558010,1
Tue Feb 09 06:00:00 GMT 2010,52663080,1
Tue Feb 09 06:00:00 GMT 2010,27410350,1
Tue Feb 09 06:00:00 GMT 2010,25398160,1
Tue Feb 09 06:00:00 GMT 2010,12724950,1
Tue Feb 09 06:00:00 GMT 2010,7557990,1
Tue Feb 09 06:00:00 GMT 2010,26939790,2
Tue Feb 09 06:00:00 GMT 2010,52497210,2
Tue Feb 09 06:00:00 GMT 2010,14619330,4
Tue Feb 09 06:00:00 GMT 2010,19444790,1
Tue Feb 09 06:00:00 GMT 2010,2919950,4
Tue Feb 09 06:00:00 GMT 2010,50864170,2
Tue Feb 09 06:00:00 GMT 2010,2446080,1
Tue Feb 09 06:00:00 GMT 2010,12724970,1
Tue Feb 09 06:00:00 GMT 2010,22141820,1
Tue Feb 09 06:00:00 GMT 2010,2920450,2
Tue Feb 09 06:00:00 GMT 2010,48554710,1
Tue Feb 09 06:00:00 GMT 2010,52497170,1
Tue Feb 09 06:00:00 GMT 2010,1306150,2
Tue Feb 09 06:00:00 GMT 2010,40977990,1
Tue Feb 09 06:00:00 GMT 2010,38251120,1
Tue Feb 09 06:00:00 GMT 2010,4186630,2
Tue Feb 09 06:00:00 GMT 2010,12724990,1
Tue Feb 09 06:00:00 GMT 2010,28010390,1
Tue Feb 09 06:00:00 GMT 2010,36129560,1
Tue Feb 09 06:00:00 GMT 2010,22932510,3
Tue Feb 09 06:00:00 GMT 2010,30249610,2
Tue Feb 09 06:00:00 GMT 2010,52217940,2
Tue Feb 09 06:00:00 GMT 2010,13120640,2
Tue Feb 09 06:00:00 GMT 2010,14961320,1
Tue Feb 09 06:00:00 GMT 2010,5808150,1
Tue Feb 09 06:00:00 GMT 2010,18401110,1
Tue Feb 09 06:00:00 GMT 2010,36129640,1
Tue Feb 09 06:00:00 GMT 2010,52659820,2
Tue Feb 09 06:00:00 GMT 2010,46347660,1
Tue Feb 09 06:00:00 GMT 2010,13122460,1
Tue Feb 09 06:00:00 GMT 2010,1559630,2
Tue Feb 09 06:00:00 GMT 2010,18413690,1
Tue Feb 09 06:00:00 GMT 2010,5810750,1
Tue Feb 09 06:00:00 GMT 2010,25394930,1
Tue Feb 09 06:00:00 GMT 2010,18402410,1
Tue Feb 09 06:00:00 GMT 2010,13122490,1
Tue Feb 09 06:00:00 GMT 2010,8548080,1
Tue Feb 09 06:00:00 GMT 2010,52656720,1
Tue Feb 09 06:00:00 GMT 2010,25390580,1
Tue Feb 09 06:00:00 GMT 2010,46346680,2
Tue Feb 09 06:00:00 GMT 2010,1307240,1
Tue Feb 09 06:00:00 GMT 2010,1562730,1
Tue Feb 09 06:00:00 GMT 2010,25387520,4
Tue Feb 09 06:00:00 GMT 2010,25378820,1
Tue Feb 09 06:00:00 GMT 2010,40045290,3
Tue Feb 09 06:00:00 GMT 2010,38250440,1
Tue Feb 09 06:00:00 GMT 2010,25392400,3
Tue Feb 09 06:00:00 GMT 2010,3534240,2
Tue Feb 09 06:00:00 GMT 2010,14007360,1
Tue Feb 09 06:00:00 GMT 2010,52658620,2
Tue Feb 09 06:00:00 GMT 2010,13120620,1
Tue Feb 09 06:00:00 GMT 2010,2922890,2
Tue Feb 09 06:00:00 GMT 2010,13103210,1
Tue Feb 09 06:00:00 GMT 2010,30254460,1
Tue Feb 09 06:00:00 GMT 2010,27413270,1
Tue Feb 09 06:00:00 GMT 2010,36129680,1
Tue Feb 09 06:00:00 GMT 2010,25382970,1
Tue Feb 09 06:00:00 GMT 2010,13120630,2
Tue Feb 09 06:00:00 GMT 2010,5813400,1
Tue Feb 09 06:00:00 GMT 2010,1567190,1
Tue Feb 09 06:00:00 GMT 2010,50851270,1
Tue Feb 09 06:00:00 GMT 2010,40044960,3
Tue Feb 09 06:00:00 GMT 2010,7558070,3
Tue Feb 09 06:00:00 GMT 2010,36127970,2
Tue Feb 09 06:00:00 GMT 2010,2446050,1
Tue Feb 09 06:00:00 GMT 2010,2922210,1
Tue Feb 09 06:00:00 GMT 2010,34342620,1
Tue Feb 09 06:00:00 GMT 2010,13100310,1
Tue Feb 09 06:00:00 GMT 2010,7558050,1
Tue Feb 09 06:00:00 GMT 2010,19448570,2
Tue Feb 09 06:00:00 GMT 2010,5809280,1
Tue Feb 09 06:00:00 GMT 2010,5810050,1
Tue Feb 09 06:00:00 GMT 2010,1736390,1
Tue Feb 09 06:00:00 GMT 2010,48554810,3
Tue Feb 09 06:00:00 GMT 2010,7558060,1
Tue Feb 09 06:00:00 GMT 2010,52677570,1
Tue Feb 09 06:00:00 GMT 2010,12725280,1
Tue Feb 09 06:00:00 GMT 2010,28013390,1
Tue Feb 09 06:00:00 GMT 2010,1299700,2
Tue Feb 09 06:00:00 GMT 2010,50856160,1
Tue Feb 09 06:00:00 GMT 2010,22858420,3
Tue Feb 09 06:00:00 GMT 2010,12725290,1
Tue Feb 09 06:00:00 GMT 2010,23401100,1
Tue Feb 09 06:00:00 GMT 2010,5804210,1
Tue Feb 09 06:00:00 GMT 2010,2446030,1
Tue Feb 09 06:00:00 GMT 2010,28748890,2
Tue Feb 09 06:00:00 GMT 2010,12725040,3
Tue Feb 09 06:00:00 GMT 2010,36231900,1
Tue Feb 09 06:00:00 GMT 2010,40520350,1
Tue Feb 09 06:00:00 GMT 2010,13120560,2
Tue Feb 09 06:00:00 GMT 2010,10795870,1
Tue Feb 09 06:00:00 GMT 2010,38249660,1
Tue Feb 09 06:00:00 GMT 2010,2446040,1
Tue Feb 09 11:00:00 GMT 2010,12724930,1
Tue Feb 09 11:00:00 GMT 2010,13111240,1
Tue Feb 09 11:00:00 GMT 2010,14008020,1
Tue Feb 09 11:00:00 GMT 2010,7558000,3
Tue Feb 09 11:00:00 GMT 2010,36129570,1
Tue Feb 09 11:00:00 GMT 2010,13122510,1
Tue Feb 09 11:00:00 GMT 2010,52497190,1
Tue Feb 09 11:00:00 GMT 2010,5810000,2
Tue Feb 09 11:00:00 GMT 2010,7558010,1
Tue Feb 09 11:00:00 GMT 2010,52663080,3
Tue Feb 09 11:00:00 GMT 2010,27410350,3
Tue Feb 09 11:00:00 GMT 2010,12724940,1
Tue Feb 09 11:00:00 GMT 2010,13120710,1
Tue Feb 09 11:00:00 GMT 2010,25398160,2
Tue Feb 09 11:00:00 GMT 2010,12724950,1
Tue Feb 09 11:00:00 GMT 2010,7557990,1
Tue Feb 09 11:00:00 GMT 2010,26939790,4
Tue Feb 09 11:00:00 GMT 2010,52497210,2
Tue Feb 09 11:00:00 GMT 2010,3530030,1
Tue Feb 09 11:00:00 GMT 2010,14619330,6
Tue Feb 09 11:00:00 GMT 2010,19444790,1
Tue Feb 09 11:00:00 GMT 2010,2919950,4
Tue Feb 09 11:00:00 GMT 2010,50864170,2
Tue Feb 09 11:00:00 GMT 2010,25392800,2
Tue Feb 09 11:00:00 GMT 2010,2446080,1
Tue Feb 09 11:00:00 GMT 2010,12724970,1
Tue Feb 09 11:00:00 GMT 2010,26934450,1
Tue Feb 09 11:00:00 GMT 2010,25390760,1
Tue Feb 09 11:00:00 GMT 2010,50866980,1
Tue Feb 09 11:00:00 GMT 2010,22141820,3
Tue Feb 09 11:00:00 GMT 2010,2920450,4
Tue Feb 09 11:00:00 GMT 2010,1299260,2
Tue Feb 09 11:00:00 GMT 2010,48554710,2
Tue Feb 09 11:00:00 GMT 2010,52497170,3
Tue Feb 09 11:00:00 GMT 2010,1306150,3
Tue Feb 09 11:00:00 GMT 2010,40977990,1
Tue Feb 09 11:00:00 GMT 2010,38251120,2
Tue Feb 09 11:00:00 GMT 2010,4186630,2
Tue Feb 09 11:00:00 GMT 2010,12724990,1
Tue Feb 09 11:00:00 GMT 2010,22854240,2
Tue Feb 09 11:00:00 GMT 2010,28010390,1
Tue Feb 09 11:00:00 GMT 2010,52497180,1
Tue Feb 09 11:00:00 GMT 2010,36129560,2
Tue Feb 09 09:00:00 GMT 2010,12724930,1
Tue Feb 09 09:00:00 GMT 2010,14008020,1
Tue Feb 09 09:00:00 GMT 2010,7558000,2
Tue Feb 09 09:00:00 GMT 2010,13122510,1
Tue Feb 09 09:00:00 GMT 2010,5810000,1
Tue Feb 09 09:00:00 GMT 2010,7558010,1
Tue Feb 09 09:00:00 GMT 2010,52663080,2
Tue Feb 09 09:00:00 GMT 2010,27410350,2
Tue Feb 09 09:00:00 GMT 2010,12724940,1
Tue Feb 09 09:00:00 GMT 2010,25398160,1
Tue Feb 09 09:00:00 GMT 2010,12724950,1
Tue Feb 09 09:00:00 GMT 2010,7557990,1
Tue Feb 09 09:00:00 GMT 2010,26939790,4
Tue Feb 09 09:00:00 GMT 2010,52497210,2
Tue Feb 09 09:00:00 GMT 2010,3530030,1
Tue Feb 09 09:00:00 GMT 2010,14619330,5
Tue Feb 09 09:00:00 GMT 2010,19444790,1
Tue Feb 09 09:00:00 GMT 2010,2919950,4
Tue Feb 09 09:00:00 GMT 2010,50864170,2
Tue Feb 09 09:00:00 GMT 2010,25392800,2
Tue Feb 09 09:00:00 GMT 2010,2446080,1
Tue Feb 09 09:00:00 GMT 2010,12724970,1
Tue Feb 09 09:00:00 GMT 2010,25390760,1
Tue Feb 09 09:00:00 GMT 2010,22141820,3
Tue Feb 09 09:00:00 GMT 2010,2920450,4
Tue Feb 09 09:00:00 GMT 2010,1299260,1
Tue Feb 09 09:00:00 GMT 2010,48554710,1
Tue Feb 09 09:00:00 GMT 2010,52497170,2
Tue Feb 09 09:00:00 GMT 2010,1306150,3
Tue Feb 09 09:00:00 GMT 2010,40977990,1
Tue Feb 09 09:00:00 GMT 2010,38251120,1
Tue Feb 09 09:00:00 GMT 2010,4186630,2
Tue Feb 09 09:00:00 GMT 2010,12724990,1
Tue Feb 09 09:00:00 GMT 2010,28010390,1
Tue Feb 09 09:00:00 GMT 2010,36129560,2
Tue Feb 09 09:00:00 GMT 2010,22932510,3
Tue Feb 09 09:00:00 GMT 2010,30249610,2
Tue Feb 09 09:00:00 GMT 2010,52217940,2
Tue Feb 09 09:00:00 GMT 2010,13120640,2
Tue Feb 09 09:00:00 GMT 2010,14961320,1
Tue Feb 09 09:00:00 GMT 2010,5808150,2
Tue Feb 09 09:00:00 GMT 2010,18401110,1
Tue Feb 09 09:00:00 GMT 2010,36129640,1
Tue Feb 09 09:00:00 GMT 2010,52659820,3
Tue Feb 09 09:00:00 GMT 2010,46347660,1
Tue Feb 09 09:00:00 GMT 2010,13122460,1
Tue Feb 09 09:00:00 GMT 2010,1559630,3
Tue Feb 09 09:00:00 GMT 2010,18413690,2
Tue Feb 09 09:00:00 GMT 2010,16991840,1
Tue Feb 09 09:00:00 GMT 2010,5810750,1
Tue Feb 09 09:00:00 GMT 2010,52671560,1
Tue Feb 09 09:00:00 GMT 2010,36129610,1
Tue Feb 09 09:00:00 GMT 2010,30254240,3
Tue Feb 09 09:00:00 GMT 2010,25394930,1
Tue Feb 09 09:00:00 GMT 2010,18402410,1
Tue Feb 09 09:00:00 GMT 2010,13122490,1
Tue Feb 09 09:00:00 GMT 2010,8548080,1
Tue Feb 09 09:00:00 GMT 2010,52656720,3
Tue Feb 09 09:00:00 GMT 2010,25390580,1
Tue Feb 09 09:00:00 GMT 2010,13122480,1
Tue Feb 09 09:00:00 GMT 2010,46346680,2
Tue Feb 09 09:00:00 GMT 2010,1307240,2
Tue Feb 09 09:00:00 GMT 2010,1562730,1
Tue Feb 09 09:00:00 GMT 2010,25387520,4
Tue Feb 09 09:00:00 GMT 2010,13105220,1
Tue Feb 09 09:00:00 GMT 2010,25378820,1
Tue Feb 09 09:00:00 GMT 2010,40045290,3
Tue Feb 09 09:00:00 GMT 2010,38250440,1
Tue Feb 09 09:00:00 GMT 2010,25392400,3
Tue Feb 09 09:00:00 GMT 2010,3534240,3
Tue Feb 09 09:00:00 GMT 2010,14007360,1
Tue Feb 09 09:00:00 GMT 2010,40536050,1
Tue Feb 09 09:00:00 GMT 2010,52658620,2
Tue Feb 09 09:00:00 GMT 2010,36129670,1
Tue Feb 09 09:00:00 GMT 2010,13120620,1
Tue Feb 09 09:00:00 GMT 2010,2922890,2
Tue Feb 09 09:00:00 GMT 2010,13103210,1
Tue Feb 09 09:00:00 GMT 2010,40045260,3
Tue Feb 09 09:00:00 GMT 2010,30254460,1
Tue Feb 09 09:00:00 GMT 2010,27413270,1
Tue Feb 09 09:00:00 GMT 2010,36129680,1
Tue Feb 09 09:00:00 GMT 2010,52658580,1
Tue Feb 09 09:00:00 GMT 2010,25382970,3
Tue Feb 09 09:00:00 GMT 2010,13120630,2
Tue Feb 09 09:00:00 GMT 2010,5813400,1
Tue Feb 09 09:00:00 GMT 2010,1736410,1
Tue Feb 09 09:00:00 GMT 2010,48556580,1
Tue Feb 09 09:00:00 GMT 2010,1567190,1
Tue Feb 09 09:00:00 GMT 2010,50851270,1
Tue Feb 09 09:00:00 GMT 2010,40044960,4
Tue Feb 09 09:00:00 GMT 2010,7558070,3
Tue Feb 09 09:00:00 GMT 2010,36127970,2
Tue Feb 09 09:00:00 GMT 2010,2446050,1
Tue Feb 09 09:00:00 GMT 2010,2922210,1
Tue Feb 09 09:00:00 GMT 2010,34342620,1
Tue Feb 09 09:00:00 GMT 2010,12725010,2
Tue Feb 09 09:00:00 GMT 2010,13100310,1
Tue Feb 09 09:00:00 GMT 2010,7558050,1
Tue Feb 09 09:00:00 GMT 2010,19448570,3
Tue Feb 09 09:00:00 GMT 2010,5809280,2
Tue Feb 09 09:00:00 GMT 2010,5810050,2
Tue Feb 09 09:00:00 GMT 2010,1736390,1
Tue Feb 09 09:00:00 GMT 2010,48554810,3
Tue Feb 09 09:00:00 GMT 2010,7558060,1
Tue Feb 09 09:00:00 GMT 2010,52677570,1
Tue Feb 09 09:00:00 GMT 2010,12725280,1
Tue Feb 09 09:00:00 GMT 2010,28013390,1
Tue Feb 09 09:00:00 GMT 2010,1299700,2
Tue Feb 09 09:00:00 GMT 2010,50856160,1
Tue Feb 09 09:00:00 GMT 2010,22858420,4
Tue Feb 09 09:00:00 GMT 2010,12725290,1
Tue Feb 09 09:00:00 GMT 2010,23401100,1
Tue Feb 09 09:00:00 GMT 2010,5804210,1
Tue Feb 09 09:00:00 GMT 2010,2446030,1
Tue Feb 09 09:00:00 GMT 2010,28748890,2
Tue Feb 09 09:00:00 GMT 2010,50867960,1
Tue Feb 09 09:00:00 GMT 2010,12725040,4
Tue Feb 09 09:00:00 GMT 2010,36231900,1
Tue Feb 09 09:00:00 GMT 2010,40520350,1
Tue Feb 09 09:00:00 GMT 2010,4186570,1
Tue Feb 09 09:00:00 GMT 2010,13120560,2
Tue Feb 09 09:00:00 GMT 2010,25376890,1
Tue Feb 09 09:00:00 GMT 2010,34993900,2
Tue Feb 09 09:00:00 GMT 2010,10795870,1
Tue Feb 09 09:00:00 GMT 2010,38249660,1
Tue Feb 09 09:00:00 GMT 2010,2446040,1
Tue Feb 09 09:00:00 GMT 2010,52672990,1
Tue Feb 09 09:00:00 GMT 2010,52667870,1
Tue Feb 09 08:00:00 GMT 2010,12724930,1
Tue Feb 09 08:00:00 GMT 2010,14008020,1
Tue Feb 09 08:00:00 GMT 2010,7558000,2
Tue Feb 09 08:00:00 GMT 2010,13122510,1
Tue Feb 09 08:00:00 GMT 2010,5810000,1
Tue Feb 09 08:00:00 GMT 2010,7558010,1
Tue Feb 09 08:00:00 GMT 2010,52663080,1
Tue Feb 09 08:00:00 GMT 2010,27410350,1
Tue Feb 09 08:00:00 GMT 2010,12724940,1
Tue Feb 09 08:00:00 GMT 2010,25398160,1
Tue Feb 09 08:00:00 GMT 2010,12724950,1
Tue Feb 09 08:00:00 GMT 2010,7557990,1
Tue Feb 09 08:00:00 GMT 2010,26939790,4
Tue Feb 09 08:00:00 GMT 2010,52497210,2
Tue Feb 09 08:00:00 GMT 2010,3530030,1
Tue Feb 09 08:00:00 GMT 2010,14619330,5
Tue Feb 09 08:00:00 GMT 2010,19444790,1
Tue Feb 09 08:00:00 GMT 2010,2919950,4
Tue Feb 09 08:00:00 GMT 2010,50864170,2
Tue Feb 09 08:00:00 GMT 2010,25392800,2
Tue Feb 09 08:00:00 GMT 2010,2446080,1
Tue Feb 09 08:00:00 GMT 2010,12724970,1
Tue Feb 09 08:00:00 GMT 2010,25390760,1
Tue Feb 09 08:00:00 GMT 2010,22141820,3
Tue Feb 09 08:00:00 GMT 2010,2920450,3
Tue Feb 09 08:00:00 GMT 2010,48554710,1
Tue Feb 09 08:00:00 GMT 2010,52497170,2
Tue Feb 09 08:00:00 GMT 2010,1306150,3
Tue Feb 09 08:00:00 GMT 2010,40977990,1
Tue Feb 09 08:00:00 GMT 2010,38251120,1
Tue Feb 09 08:00:00 GMT 2010,4186630,2
Tue Feb 09 08:00:00 GMT 2010,12724990,1
Tue Feb 09 08:00:00 GMT 2010,28010390,1
Tue Feb 09 08:00:00 GMT 2010,36129560,2
Tue Feb 09 08:00:00 GMT 2010,22932510,3
Tue Feb 09 08:00:00 GMT 2010,30249610,2
Tue Feb 09 08:00:00 GMT 2010,52217940,2
Tue Feb 09 08:00:00 GMT 2010,13120640,2
Tue Feb 09 08:00:00 GMT 2010,14961320,1
Tue Feb 09 08:00:00 GMT 2010,5808150,2
Tue Feb 09 08:00:00 GMT 2010,18401110,1
Tue Feb 09 08:00:00 GMT 2010,36129640,1
Tue Feb 09 08:00:00 GMT 2010,52659820,3
Tue Feb 09 08:00:00 GMT 2010,46347660,1
Tue Feb 09 08:00:00 GMT 2010,13122460,1
Tue Feb 09 08:00:00 GMT 2010,1559630,2
Tue Feb 09 08:00:00 GMT 2010,18413690,1
Tue Feb 09 08:00:00 GMT 2010,5810750,1
Tue Feb 09 08:00:00 GMT 2010,36129610,1
Tue Feb 09 08:00:00 GMT 2010,30254240,2
Tue Feb 09 08:00:00 GMT 2010,25394930,1
Tue Feb 09 08:00:00 GMT 2010,18402410,1
Tue Feb 09 08:00:00 GMT 2010,13122490,1
Tue Feb 09 08:00:00 GMT 2010,8548080,1
Tue Feb 09 08:00:00 GMT 2010,52656720,3
Tue Feb 09 08:00:00 GMT 2010,25390580,1
Tue Feb 09 08:00:00 GMT 2010,13122480,1
Tue Feb 09 08:00:00 GMT 2010,46346680,2
Tue Feb 09 08:00:00 GMT 2010,1307240,1
Tue Feb 09 08:00:00 GMT 2010,1562730,1
Tue Feb 09 08:00:00 GMT 2010,25387520,4
Tue Feb 09 08:00:00 GMT 2010,25378820,1
Tue Feb 09 08:00:00 GMT 2010,40045290,3
Tue Feb 09 08:00:00 GMT 2010,38250440,1
Tue Feb 09 08:00:00 GMT 2010,25392400,3
Tue Feb 09 08:00:00 GMT 2010,3534240,3
Tue Feb 09 08:00:00 GMT 2010,14007360,1
Tue Feb 09 08:00:00 GMT 2010,40536050,1
Tue Feb 09 08:00:00 GMT 2010,52658620,2
Tue Feb 09 08:00:00 GMT 2010,13120620,1
Tue Feb 09 08:00:00 GMT 2010,2922890,2
Tue Feb 09 08:00:00 GMT 2010,13103210,1
Tue Feb 09 08:00:00 GMT 2010,40045260,3
Tue Feb 09 08:00:00 GMT 2010,30254460,1
Tue Feb 09 08:00:00 GMT 2010,27413270,1
Tue Feb 09 08:00:00 GMT 2010,36129680,1
Tue Feb 09 08:00:00 GMT 2010,52658580,1
Tue Feb 09 08:00:00 GMT 2010,25382970,2
Tue Feb 09 08:00:00 GMT 2010,13120630,2
Tue Feb 09 08:00:00 GMT 2010,5813400,1
Tue Feb 09 08:00:00 GMT 2010,1736410,1
Tue Feb 09 08:00:00 GMT 2010,48556580,1
Tue Feb 09 08:00:00 GMT 2010,1567190,1
Tue Feb 09 08:00:00 GMT 2010,50851270,1
Tue Feb 09 08:00:00 GMT 2010,40044960,3
Tue Feb 09 08:00:00 GMT 2010,7558070,3
Tue Feb 09 08:00:00 GMT 2010,36127970,2
Tue Feb 09 08:00:00 GMT 2010,2446050,1
Tue Feb 09 08:00:00 GMT 2010,2922210,1
Tue Feb 09 08:00:00 GMT 2010,34342620,1
Tue Feb 09 08:00:00 GMT 2010,12725010,2
Tue Feb 09 08:00:00 GMT 2010,13100310,1
Tue Feb 09 08:00:00 GMT 2010,7558050,1
Tue Feb 09 08:00:00 GMT 2010,19448570,3
Tue Feb 09 08:00:00 GMT 2010,5809280,2
Tue Feb 09 08:00:00 GMT 2010,5810050,2
Tue Feb 09 08:00:00 GMT 2010,1736390,1
Tue Feb 09 08:00:00 GMT 2010,48554810,3
Tue Feb 09 08:00:00 GMT 2010,7558060,1
Tue Feb 09 08:00:00 GMT 2010,52677570,1
Tue Feb 09 08:00:00 GMT 2010,12725280,1
Tue Feb 09 08:00:00 GMT 2010,28013390,1
Tue Feb 09 08:00:00 GMT 2010,1299700,2
Tue Feb 09 08:00:00 GMT 2010,50856160,1
Tue Feb 09 08:00:00 GMT 2010,22858420,4
Tue Feb 09 08:00:00 GMT 2010,12725290,1
Tue Feb 09 08:00:00 GMT 2010,23401100,1
Tue Feb 09 08:00:00 GMT 2010,5804210,1
Tue Feb 09 08:00:00 GMT 2010,2446030,1
Tue Feb 09 08:00:00 GMT 2010,28748890,2
Tue Feb 09 08:00:00 GMT 2010,50867960,1
Tue Feb 09 08:00:00 GMT 2010,12725040,4
Tue Feb 09 08:00:00 GMT 2010,36231900,1
Tue Feb 09 08:00:00 GMT 2010,40520350,1
Tue Feb 09 08:00:00 GMT 2010,4186570,1
Tue Feb 09 08:00:00 GMT 2010,13120560,2
Tue Feb 09 08:00:00 GMT 2010,25376890,1
Tue Feb 09 08:00:00 GMT 2010,34993900,1
Tue Feb 09 08:00:00 GMT 2010,10795870,1
Tue Feb 09 08:00:00 GMT 2010,38249660,1
Tue Feb 09 08:00:00 GMT 2010,2446040,1
Tue Feb 09 10:00:00 GMT 2010,12724930,1
Tue Feb 09 10:00:00 GMT 2010,14008020,1
Tue Feb 09 10:00:00 GMT 2010,7558000,2
Tue Feb 09 10:00:00 GMT 2010,13122510,1
Tue Feb 09 10:00:00 GMT 2010,5810000,2
Tue Feb 09 10:00:00 GMT 2010,7558010,1
Tue Feb 09 10:00:00 GMT 2010,52663080,2
Tue Feb 09 10:00:00 GMT 2010,27410350,3
Tue Feb 09 10:00:00 GMT 2010,12724940,1
Tue Feb 09 10:00:00 GMT 2010,13120710,1
Tue Feb 09 10:00:00 GMT 2010,25398160,1
Tue Feb 09 10:00:00 GMT 2010,12724950,1
Tue Feb 09 10:00:00 GMT 2010,7557990,1
Tue Feb 09 10:00:00 GMT 2010,26939790,4
Tue Feb 09 10:00:00 GMT 2010,52497210,2
Tue Feb 09 10:00:00 GMT 2010,3530030,1
Tue Feb 09 10:00:00 GMT 2010,14619330,6
Tue Feb 09 10:00:00 GMT 2010,19444790,1
Tue Feb 09 10:00:00 GMT 2010,2919950,4
Tue Feb 09 10:00:00 GMT 2010,50864170,2
Tue Feb 09 10:00:00 GMT 2010,25392800,2
Tue Feb 09 10:00:00 GMT 2010,2446080,1
Tue Feb 09 10:00:00 GMT 2010,12724970,1
Tue Feb 09 10:00:00 GMT 2010,25390760,1
Tue Feb 09 10:00:00 GMT 2010,22141820,3
Tue Feb 09 10:00:00 GMT 2010,2920450,4
Tue Feb 09 10:00:00 GMT 2010,1299260,2
Tue Feb 09 10:00:00 GMT 2010,48554710,2
Tue Feb 09 10:00:00 GMT 2010,52497170,2
Tue Feb 09 10:00:00 GMT 2010,1306150,3
Tue Feb 09 10:00:00 GMT 2010,40977990,1
Tue Feb 09 10:00:00 GMT 2010,38251120,2
Tue Feb 09 10:00:00 GMT 2010,4186630,2
Tue Feb 09 10:00:00 GMT 2010,12724990,1
Tue Feb 09 10:00:00 GMT 2010,28010390,1
Tue Feb 09 10:00:00 GMT 2010,36129560,2
Tue Feb 09 10:00:00 GMT 2010,23401050,1
Tue Feb 09 10:00:00 GMT 2010,22932510,3
Tue Feb 09 10:00:00 GMT 2010,30249610,2
Tue Feb 09 10:00:00 GMT 2010,52217940,2
Tue Feb 09 10:00:00 GMT 2010,13120640,2
Tue Feb 09 10:00:00 GMT 2010,14961320,1
Tue Feb 09 10:00:00 GMT 2010,5808150,2
Tue Feb 09 10:00:00 GMT 2010,18401110,1
Tue Feb 09 10:00:00 GMT 2010,36129640,1
Tue Feb 09 10:00:00 GMT 2010,52659820,3
Tue Feb 09 10:00:00 GMT 2010,46347660,1
Tue Feb 09 10:00:00 GMT 2010,13122460,1
Tue Feb 09 10:00:00 GMT 2010,1559630,3
Tue Feb 09 10:00:00 GMT 2010,50850650,1
Tue Feb 09 10:00:00 GMT 2010,18413690,2
Tue Feb 09 10:00:00 GMT 2010,16991840,1
Tue Feb 09 10:00:00 GMT 2010,5810750,1
Tue Feb 09 10:00:00 GMT 2010,52671560,1
Tue Feb 09 10:00:00 GMT 2010,36129610,1
Tue Feb 09 10:00:00 GMT 2010,30254240,3
Tue Feb 09 10:00:00 GMT 2010,25394930,1
Tue Feb 09 10:00:00 GMT 2010,18402410,2
Tue Feb 09 10:00:00 GMT 2010,13122490,1
Tue Feb 09 10:00:00 GMT 2010,8548080,1
Tue Feb 09 10:00:00 GMT 2010,52656720,5
Tue Feb 09 10:00:00 GMT 2010,25390580,2
Tue Feb 09 10:00:00 GMT 2010,13122480,1
Tue Feb 09 10:00:00 GMT 2010,46346680,2
Tue Feb 09 10:00:00 GMT 2010,1307240,2
Tue Feb 09 10:00:00 GMT 2010,1562730,1
Tue Feb 09 10:00:00 GMT 2010,18413720,1
Tue Feb 09 10:00:00 GMT 2010,25387520,4
Tue Feb 09 10:00:00 GMT 2010,13105220,1
Tue Feb 09 10:00:00 GMT 2010,25378820,1
Tue Feb 09 10:00:00 GMT 2010,40045290,3
Tue Feb 09 10:00:00 GMT 2010,51728540,2
Tue Feb 09 10:00:00 GMT 2010,38250440,1
Tue Feb 09 10:00:00 GMT 2010,22856910,2
Tue Feb 09 10:00:00 GMT 2010,25392400,3
Tue Feb 09 10:00:00 GMT 2010,3534240,3
Tue Feb 09 10:00:00 GMT 2010,14007360,1
Tue Feb 09 10:00:00 GMT 2010,40536050,2
Tue Feb 09 10:00:00 GMT 2010,52658620,2
Tue Feb 09 10:00:00 GMT 2010,22137840,1
Tue Feb 09 10:00:00 GMT 2010,36129670,1
Tue Feb 09 10:00:00 GMT 2010,13120620,1
Tue Feb 09 10:00:00 GMT 2010,2922890,3
Tue Feb 09 10:00:00 GMT 2010,13103210,1
Tue Feb 09 10:00:00 GMT 2010,40045260,3
Tue Feb 09 10:00:00 GMT 2010,30254460,1
Tue Feb 09 10:00:00 GMT 2010,27413270,1
Tue Feb 09 10:00:00 GMT 2010,36129680,1
Tue Feb 09 10:00:00 GMT 2010,52658580,1
Tue Feb 09 10:00:00 GMT 2010,25382970,3
Tue Feb 09 10:00:00 GMT 2010,13120630,2
