CreationDate, PostId, Count
Fri Feb 05 11:00:00 GMT 2010,13122380,0
Fri Feb 05 11:00:00 GMT 2010,40041190,0
Fri Feb 05 11:00:00 GMT 2010,13122510,0
Fri Feb 05 11:00:00 GMT 2010,25378820,1
Fri Feb 05 11:00:00 GMT 2010,27413290,0
Fri Feb 05 11:00:00 GMT 2010,7558010,0
Fri Feb 05 11:00:00 GMT 2010,13122500,0
Fri Feb 05 11:00:00 GMT 2010,13106120,1
Fri Feb 05 11:00:00 GMT 2010,13120600,0
Fri Feb 05 11:00:00 GMT 2010,5803210,2
Fri Feb 05 11:00:00 GMT 2010,13109470,1
Fri Feb 05 11:00:00 GMT 2010,52678580,1
Fri Feb 05 11:00:00 GMT 2010,18401920,2
Fri Feb 05 11:00:00 GMT 2010,13120720,0
Fri Feb 05 11:00:00 GMT 2010,26934150,1
Fri Feb 05 11:00:00 GMT 2010,25384990,2
Fri Feb 05 11:00:00 GMT 2010,13122390,0
Fri Feb 05 11:00:00 GMT 2010,36129670,0
Fri Feb 05 11:00:00 GMT 2010,26942010,0
Fri Feb 05 11:00:00 GMT 2010,13120620,0
Fri Feb 05 11:00:00 GMT 2010,13112430,2
Fri Feb 05 11:00:00 GMT 2010,25382820,2
Fri Feb 05 11:00:00 GMT 2010,13122400,0
Fri Feb 05 11:00:00 GMT 2010,26934450,0
Fri Feb 05 11:00:00 GMT 2010,27413260,0
Fri Feb 05 11:00:00 GMT 2010,52665490,2
Fri Feb 05 11:00:00 GMT 2010,2445970,0
Fri Feb 05 11:00:00 GMT 2010,13112560,1
Fri Feb 05 11:00:00 GMT 2010,2445980,0
Fri Feb 05 11:00:00 GMT 2010,13122420,0
Fri Feb 05 11:00:00 GMT 2010,28010390,3
Fri Feb 05 11:00:00 GMT 2010,36129560,0
Fri Feb 05 11:00:00 GMT 2010,22932510,0
Fri Feb 05 11:00:00 GMT 2010,7558070,0
Fri Feb 05 11:00:00 GMT 2010,36127970,0
Fri Feb 05 11:00:00 GMT 2010,13120640,0
Fri Feb 05 11:00:00 GMT 2010,18401110,0
Fri Feb 05 11:00:00 GMT 2010,36129640,0
Fri Feb 05 11:00:00 GMT 2010,26939860,0
Fri Feb 05 11:00:00 GMT 2010,13100310,4
Fri Feb 05 11:00:00 GMT 2010,13122460,0
Fri Feb 05 11:00:00 GMT 2010,52655860,1
Fri Feb 05 11:00:00 GMT 2010,5809280,1
Fri Feb 05 11:00:00 GMT 2010,27413240,0
Fri Feb 05 11:00:00 GMT 2010,36129660,0
Fri Feb 05 11:00:00 GMT 2010,52667000,1
Fri Feb 05 11:00:00 GMT 2010,13120660,0
Fri Feb 05 11:00:00 GMT 2010,5810750,1
Fri Feb 05 11:00:00 GMT 2010,36129600,0
Fri Feb 05 11:00:00 GMT 2010,13102510,2
Fri Feb 05 11:00:00 GMT 2010,5804210,1
Fri Feb 05 11:00:00 GMT 2010,7558040,0
Fri Feb 05 11:00:00 GMT 2010,13122470,0
Fri Feb 05 11:00:00 GMT 2010,13122490,0
Fri Feb 05 11:00:00 GMT 2010,34340600,3
Fri Feb 05 11:00:00 GMT 2010,36231900,0
Fri Feb 05 11:00:00 GMT 2010,13120700,0
Fri Feb 05 11:00:00 GMT 2010,52672470,4
Fri Feb 05 11:00:00 GMT 2010,13122480,0
Fri Feb 05 11:00:00 GMT 2010,13120560,0
Fri Feb 05 11:00:00 GMT 2010,52670040,2
Fri Feb 05 11:00:00 GMT 2010,52672990,1
Fri Feb 05 11:30:00 GMT 2010,30245070,2
Fri Feb 05 11:30:00 GMT 2010,13105220,2
Fri Feb 05 11:30:00 GMT 2010,13122380,0
Fri Feb 05 11:30:00 GMT 2010,40041190,0
Fri Feb 05 11:30:00 GMT 2010,13122510,0
Fri Feb 05 11:30:00 GMT 2010,25378820,1
Fri Feb 05 11:30:00 GMT 2010,27413290,0
Fri Feb 05 11:30:00 GMT 2010,7558010,0
Fri Feb 05 11:30:00 GMT 2010,40045930,0
Fri Feb 05 11:30:00 GMT 2010,13122500,0
Fri Feb 05 11:30:00 GMT 2010,13106120,1
Fri Feb 05 11:30:00 GMT 2010,13120600,0
Fri Feb 05 11:30:00 GMT 2010,5803210,2
Fri Feb 05 11:30:00 GMT 2010,25398160,1
Fri Feb 05 11:30:00 GMT 2010,13109470,1
Fri Feb 05 11:30:00 GMT 2010,52678580,2
Fri Feb 05 11:30:00 GMT 2010,18401920,2
Fri Feb 05 11:30:00 GMT 2010,13120720,0
Fri Feb 05 11:30:00 GMT 2010,26934150,1
Fri Feb 05 11:30:00 GMT 2010,25384990,2
Fri Feb 05 11:30:00 GMT 2010,13122390,0
Fri Feb 05 11:30:00 GMT 2010,36129670,0
Fri Feb 05 11:30:00 GMT 2010,26942010,0
Fri Feb 05 11:30:00 GMT 2010,13120620,0
Fri Feb 05 11:30:00 GMT 2010,13112430,2
Fri Feb 05 11:30:00 GMT 2010,25382820,2
Fri Feb 05 11:30:00 GMT 2010,13122400,0
Fri Feb 05 11:30:00 GMT 2010,26934450,0
Fri Feb 05 11:30:00 GMT 2010,27413260,0
Fri Feb 05 11:30:00 GMT 2010,52665490,2
Fri Feb 05 11:30:00 GMT 2010,2445970,0
Fri Feb 05 11:30:00 GMT 2010,13112560,2
Fri Feb 05 11:30:00 GMT 2010,2445980,0
Fri Feb 05 11:30:00 GMT 2010,13122420,0
Fri Feb 05 11:30:00 GMT 2010,28010390,3
Fri Feb 05 11:30:00 GMT 2010,36129560,0
Fri Feb 05 11:30:00 GMT 2010,22932510,0
Fri Feb 05 11:30:00 GMT 2010,7558070,0
Fri Feb 05 11:30:00 GMT 2010,36127970,0
Fri Feb 05 11:30:00 GMT 2010,13120640,0
Fri Feb 05 11:30:00 GMT 2010,18401110,0
Fri Feb 05 11:30:00 GMT 2010,36129640,0
Fri Feb 05 11:30:00 GMT 2010,26939860,0
Fri Feb 05 11:30:00 GMT 2010,13100310,4
Fri Feb 05 11:30:00 GMT 2010,13122460,0
Fri Feb 05 11:30:00 GMT 2010,52655860,1
Fri Feb 05 11:30:00 GMT 2010,5809280,1
Fri Feb 05 11:30:00 GMT 2010,27413240,0
Fri Feb 05 11:30:00 GMT 2010,36129660,0
Fri Feb 05 11:30:00 GMT 2010,52667000,1
Fri Feb 05 11:30:00 GMT 2010,13120660,0
Fri Feb 05 11:30:00 GMT 2010,13120680,0
Fri Feb 05 11:30:00 GMT 2010,5810750,1
Fri Feb 05 11:30:00 GMT 2010,36129600,0
Fri Feb 05 11:30:00 GMT 2010,13102510,2
Fri Feb 05 11:30:00 GMT 2010,5804210,1
Fri Feb 05 11:30:00 GMT 2010,7558040,0
Fri Feb 05 11:30:00 GMT 2010,13122470,0
Fri Feb 05 11:30:00 GMT 2010,13122490,0
Fri Feb 05 11:30:00 GMT 2010,34340600,3
Fri Feb 05 11:30:00 GMT 2010,36231900,0
Fri Feb 05 11:30:00 GMT 2010,13120700,0
Fri Feb 05 11:30:00 GMT 2010,52672470,4
Fri Feb 05 11:30:00 GMT 2010,13122480,0
Fri Feb 05 11:30:00 GMT 2010,13120560,0
Fri Feb 05 11:30:00 GMT 2010,26935650,1
Fri Feb 05 11:30:00 GMT 2010,52670040,2
Fri Feb 05 11:30:00 GMT 2010,52672990,1
Fri Feb 05 12:30:00 GMT 2010,30245070,2
Fri Feb 05 12:30:00 GMT 2010,13105220,2
Fri Feb 05 12:30:00 GMT 2010,13122380,0
Fri Feb 05 12:30:00 GMT 2010,40041190,1
Fri Feb 05 12:30:00 GMT 2010,13122510,0
Fri Feb 05 12:30:00 GMT 2010,25378820,1
Fri Feb 05 12:30:00 GMT 2010,27413290,0
Fri Feb 05 12:30:00 GMT 2010,7558010,0
Fri Feb 05 12:30:00 GMT 2010,40045930,0
Fri Feb 05 12:30:00 GMT 2010,13122500,0
Fri Feb 05 12:30:00 GMT 2010,13106120,1
Fri Feb 05 12:30:00 GMT 2010,13120600,0
Fri Feb 05 12:30:00 GMT 2010,36129590,0
Fri Feb 05 12:30:00 GMT 2010,5803210,2
Fri Feb 05 12:30:00 GMT 2010,25398160,1
Fri Feb 05 12:30:00 GMT 2010,13109470,1
Fri Feb 05 12:30:00 GMT 2010,52678580,2
Fri Feb 05 12:30:00 GMT 2010,18401920,2
Fri Feb 05 12:30:00 GMT 2010,13120720,0
Fri Feb 05 12:30:00 GMT 2010,26934150,1
Fri Feb 05 12:30:00 GMT 2010,25384990,2
Fri Feb 05 12:30:00 GMT 2010,13122390,0
Fri Feb 05 12:30:00 GMT 2010,36129670,0
Fri Feb 05 12:30:00 GMT 2010,26942010,0
Fri Feb 05 12:30:00 GMT 2010,13120620,0
Fri Feb 05 12:30:00 GMT 2010,13112430,2
Fri Feb 05 12:30:00 GMT 2010,25382820,3
Fri Feb 05 12:30:00 GMT 2010,13122400,0
Fri Feb 05 12:30:00 GMT 2010,26934450,0
Fri Feb 05 12:30:00 GMT 2010,27413260,0
Fri Feb 05 12:30:00 GMT 2010,52665490,2
Fri Feb 05 12:30:00 GMT 2010,2445970,0
Fri Feb 05 12:30:00 GMT 2010,13112560,1
Fri Feb 05 12:30:00 GMT 2010,2445980,0
Fri Feb 05 12:30:00 GMT 2010,13122420,0
Fri Feb 05 12:30:00 GMT 2010,28010390,1
Fri Feb 05 12:30:00 GMT 2010,36129560,0
Fri Feb 05 12:30:00 GMT 2010,22932510,0
Fri Feb 05 12:30:00 GMT 2010,7558070,0
Fri Feb 05 12:30:00 GMT 2010,36127970,0
Fri Feb 05 12:30:00 GMT 2010,13120640,0
Fri Feb 05 12:30:00 GMT 2010,18401110,0
Fri Feb 05 12:30:00 GMT 2010,5808150,0
Fri Feb 05 12:30:00 GMT 2010,36129640,0
Fri Feb 05 12:30:00 GMT 2010,26939860,0
Fri Feb 05 12:30:00 GMT 2010,13100310,4
Fri Feb 05 12:30:00 GMT 2010,7558050,0
Fri Feb 05 12:30:00 GMT 2010,13122460,0
Fri Feb 05 12:30:00 GMT 2010,52655860,2
Fri Feb 05 12:30:00 GMT 2010,5809280,1
Fri Feb 05 12:30:00 GMT 2010,27413240,0
Fri Feb 05 12:30:00 GMT 2010,36129660,0
Fri Feb 05 12:30:00 GMT 2010,52667000,1
Fri Feb 05 12:30:00 GMT 2010,13120660,0
Fri Feb 05 12:30:00 GMT 2010,13120680,0
Fri Feb 05 12:30:00 GMT 2010,5810750,1
Fri Feb 05 12:30:00 GMT 2010,36129600,0
Fri Feb 05 12:30:00 GMT 2010,13102510,2
Fri Feb 05 12:30:00 GMT 2010,5804210,1
Fri Feb 05 12:30:00 GMT 2010,7558040,0
Fri Feb 05 12:30:00 GMT 2010,13122470,0
Fri Feb 05 12:30:00 GMT 2010,13122490,0
Fri Feb 05 12:30:00 GMT 2010,34340600,3
Fri Feb 05 12:30:00 GMT 2010,36231900,0
Fri Feb 05 12:30:00 GMT 2010,13120700,0
Fri Feb 05 12:30:00 GMT 2010,52672470,4
Fri Feb 05 12:30:00 GMT 2010,13122480,0
Fri Feb 05 12:30:00 GMT 2010,13120560,0
Fri Feb 05 12:30:00 GMT 2010,26935650,1
Fri Feb 05 12:30:00 GMT 2010,52670040,2
Fri Feb 05 12:30:00 GMT 2010,52672990,1
Fri Feb 05 13:30:00 GMT 2010,30245070,1
Fri Feb 05 13:30:00 GMT 2010,13105220,1
Fri Feb 05 13:30:00 GMT 2010,13122380,0
Fri Feb 05 13:30:00 GMT 2010,40041190,1
Fri Feb 05 13:30:00 GMT 2010,13122510,0
Fri Feb 05 13:30:00 GMT 2010,25378820,1
Fri Feb 05 13:30:00 GMT 2010,27413290,0
Fri Feb 05 13:30:00 GMT 2010,7558010,0
Fri Feb 05 13:30:00 GMT 2010,40045930,0
Fri Feb 05 13:30:00 GMT 2010,13122500,0
Fri Feb 05 13:30:00 GMT 2010,13106120,1
Fri Feb 05 13:30:00 GMT 2010,13120600,0
Fri Feb 05 13:30:00 GMT 2010,36129590,0
Fri Feb 05 13:30:00 GMT 2010,5803210,2
Fri Feb 05 13:30:00 GMT 2010,25398160,1
Fri Feb 05 13:30:00 GMT 2010,13109470,1
Fri Feb 05 13:30:00 GMT 2010,52678580,2
Fri Feb 05 13:30:00 GMT 2010,18401920,1
Fri Feb 05 13:30:00 GMT 2010,13120720,0
Fri Feb 05 13:30:00 GMT 2010,26934150,1
Fri Feb 05 13:30:00 GMT 2010,25384990,2
Fri Feb 05 13:30:00 GMT 2010,13122390,0
Fri Feb 05 13:30:00 GMT 2010,36129670,0
Fri Feb 05 13:30:00 GMT 2010,26942010,0
Fri Feb 05 13:30:00 GMT 2010,13120620,0
Fri Feb 05 13:30:00 GMT 2010,13112430,2
Fri Feb 05 13:30:00 GMT 2010,25382820,2
Fri Feb 05 13:30:00 GMT 2010,13122400,0
Fri Feb 05 13:30:00 GMT 2010,26934450,0
Fri Feb 05 13:30:00 GMT 2010,27413260,0
Fri Feb 05 13:30:00 GMT 2010,52665490,2
Fri Feb 05 13:30:00 GMT 2010,2445970,0
Fri Feb 05 13:30:00 GMT 2010,13112560,1
Fri Feb 05 13:30:00 GMT 2010,2445980,0
Fri Feb 05 13:30:00 GMT 2010,13122420,0
Fri Feb 05 13:30:00 GMT 2010,28010390,1
Fri Feb 05 13:30:00 GMT 2010,36129560,0
Fri Feb 05 13:30:00 GMT 2010,22932510,0
Fri Feb 05 13:30:00 GMT 2010,7558070,0
Fri Feb 05 13:30:00 GMT 2010,36127970,0
Fri Feb 05 13:30:00 GMT 2010,13120640,0
Fri Feb 05 13:30:00 GMT 2010,5808150,0
Fri Feb 05 13:30:00 GMT 2010,36129640,0
Fri Feb 05 13:30:00 GMT 2010,26939860,0
Fri Feb 05 13:30:00 GMT 2010,13100310,4
Fri Feb 05 13:30:00 GMT 2010,7558050,0
Fri Feb 05 13:30:00 GMT 2010,13122460,0
Fri Feb 05 13:30:00 GMT 2010,52655860,2
Fri Feb 05 13:30:00 GMT 2010,5809280,1
Fri Feb 05 13:30:00 GMT 2010,27413240,0
Fri Feb 05 13:30:00 GMT 2010,36129660,0
Fri Feb 05 13:30:00 GMT 2010,52667000,1
Fri Feb 05 13:30:00 GMT 2010,13120660,0
Fri Feb 05 13:30:00 GMT 2010,13120680,0
Fri Feb 05 13:30:00 GMT 2010,5810750,1
Fri Feb 05 13:30:00 GMT 2010,36129600,0
Fri Feb 05 13:30:00 GMT 2010,13102510,2
Fri Feb 05 13:30:00 GMT 2010,5804210,1
Fri Feb 05 13:30:00 GMT 2010,7558040,0
Fri Feb 05 13:30:00 GMT 2010,13122470,0
Fri Feb 05 13:30:00 GMT 2010,13122490,0
Fri Feb 05 13:30:00 GMT 2010,34340600,3
Fri Feb 05 13:30:00 GMT 2010,36231900,0
Fri Feb 05 13:30:00 GMT 2010,13120700,0
Fri Feb 05 13:30:00 GMT 2010,52672470,4
Fri Feb 05 13:30:00 GMT 2010,13122480,0
Fri Feb 05 13:30:00 GMT 2010,13120560,0
Fri Feb 05 13:30:00 GMT 2010,26935650,1
Fri Feb 05 13:30:00 GMT 2010,52670040,2
Fri Feb 05 13:30:00 GMT 2010,52672990,1
Fri Feb 05 14:30:00 GMT 2010,30245070,1
Fri Feb 05 14:30:00 GMT 2010,13105220,1
Fri Feb 05 14:30:00 GMT 2010,40041190,1
Fri Feb 05 14:30:00 GMT 2010,13122510,0
Fri Feb 05 14:30:00 GMT 2010,25378820,1
Fri Feb 05 14:30:00 GMT 2010,27413290,0
Fri Feb 05 14:30:00 GMT 2010,7558010,0
Fri Feb 05 14:30:00 GMT 2010,40045930,0
Fri Feb 05 14:30:00 GMT 2010,13122500,0
Fri Feb 05 14:30:00 GMT 2010,13106120,1
Fri Feb 05 14:30:00 GMT 2010,13120600,0
Fri Feb 05 14:30:00 GMT 2010,36129590,0
Fri Feb 05 14:30:00 GMT 2010,5803210,2
Fri Feb 05 14:30:00 GMT 2010,25398160,1
Fri Feb 05 14:30:00 GMT 2010,13109470,1
Fri Feb 05 14:30:00 GMT 2010,52678580,2
Fri Feb 05 14:30:00 GMT 2010,18401920,1
Fri Feb 05 14:30:00 GMT 2010,13120720,0
Fri Feb 05 14:30:00 GMT 2010,26934150,1
Fri Feb 05 14:30:00 GMT 2010,25384990,2
Fri Feb 05 14:30:00 GMT 2010,13122390,0
Fri Feb 05 14:30:00 GMT 2010,36129670,0
Fri Feb 05 14:30:00 GMT 2010,26942010,0
Fri Feb 05 14:30:00 GMT 2010,13120620,0
Fri Feb 05 14:30:00 GMT 2010,13112430,1
Fri Feb 05 14:30:00 GMT 2010,25382820,2
Fri Feb 05 14:30:00 GMT 2010,13122400,0
Fri Feb 05 14:30:00 GMT 2010,26934450,0
Fri Feb 05 14:30:00 GMT 2010,27413260,0
Fri Feb 05 14:00:00 GMT 2010,30245070,1
Fri Feb 05 14:00:00 GMT 2010,13105220,1
Fri Feb 05 14:00:00 GMT 2010,40041190,1
Fri Feb 05 14:00:00 GMT 2010,13122510,0
Fri Feb 05 14:00:00 GMT 2010,25378820,1
Fri Feb 05 14:00:00 GMT 2010,27413290,0
Fri Feb 05 14:00:00 GMT 2010,7558010,0
Fri Feb 05 14:00:00 GMT 2010,40045930,0
Fri Feb 05 14:00:00 GMT 2010,13122500,0
Fri Feb 05 14:00:00 GMT 2010,13106120,1
Fri Feb 05 14:00:00 GMT 2010,13120600,0
Fri Feb 05 14:00:00 GMT 2010,36129590,0
Fri Feb 05 14:00:00 GMT 2010,5803210,2
Fri Feb 05 14:00:00 GMT 2010,25398160,1
Fri Feb 05 14:00:00 GMT 2010,13109470,1
Fri Feb 05 14:00:00 GMT 2010,52678580,2
Fri Feb 05 14:00:00 GMT 2010,18401920,1
Fri Feb 05 14:00:00 GMT 2010,13120720,0
Fri Feb 05 14:00:00 GMT 2010,26934150,1
Fri Feb 05 14:00:00 GMT 2010,25384990,2
Fri Feb 05 14:00:00 GMT 2010,13122390,0
Fri Feb 05 14:00:00 GMT 2010,36129670,0
Fri Feb 05 14:00:00 GMT 2010,26942010,0
Fri Feb 05 14:00:00 GMT 2010,13120620,0
Fri Feb 05 14:00:00 GMT 2010,13112430,1
Fri Feb 05 14:00:00 GMT 2010,25382820,2
Fri Feb 05 14:00:00 GMT 2010,13122400,0
Fri Feb 05 14:00:00 GMT 2010,26934450,0
Fri Feb 05 14:00:00 GMT 2010,27413260,0
Fri Feb 05 14:00:00 GMT 2010,52665490,2
Fri Feb 05 14:00:00 GMT 2010,2445970,0
Fri Feb 05 14:00:00 GMT 2010,13112560,1
Fri Feb 05 14:00:00 GMT 2010,2445980,0
Fri Feb 05 14:00:00 GMT 2010,13122420,0
Fri Feb 05 14:00:00 GMT 2010,28010390,1
Fri Feb 05 14:00:00 GMT 2010,36129560,0
Fri Feb 05 14:00:00 GMT 2010,22932510,0
Fri Feb 05 14:00:00 GMT 2010,7558070,0
Fri Feb 05 14:00:00 GMT 2010,36127970,0
Fri Feb 05 14:00:00 GMT 2010,13120640,0
Fri Feb 05 14:00:00 GMT 2010,5808150,0
Fri Feb 05 14:00:00 GMT 2010,36129640,0
Fri Feb 05 14:00:00 GMT 2010,26939860,0
Fri Feb 05 14:00:00 GMT 2010,13100310,4
Fri Feb 05 14:00:00 GMT 2010,7558050,0
Fri Feb 05 14:00:00 GMT 2010,13122460,0
Fri Feb 05 14:00:00 GMT 2010,52655860,2
Fri Feb 05 14:00:00 GMT 2010,5809280,1
Fri Feb 05 14:00:00 GMT 2010,27413240,0
Fri Feb 05 14:00:00 GMT 2010,36129660,0
Fri Feb 05 14:00:00 GMT 2010,52667000,1
Fri Feb 05 14:00:00 GMT 2010,13120660,0
Fri Feb 05 14:00:00 GMT 2010,13120680,0
Fri Feb 05 14:00:00 GMT 2010,5810750,1
Fri Feb 05 14:00:00 GMT 2010,36129600,0
Fri Feb 05 14:00:00 GMT 2010,13102510,2
Fri Feb 05 14:00:00 GMT 2010,5804210,1
Fri Feb 05 14:00:00 GMT 2010,7558040,0
Fri Feb 05 14:00:00 GMT 2010,13122470,0
Fri Feb 05 14:00:00 GMT 2010,13122490,0
Fri Feb 05 14:00:00 GMT 2010,34340600,3
Fri Feb 05 14:00:00 GMT 2010,36231900,0
Fri Feb 05 14:00:00 GMT 2010,13120700,0
Fri Feb 05 14:00:00 GMT 2010,52672470,4
Fri Feb 05 14:00:00 GMT 2010,13122480,0
Fri Feb 05 14:00:00 GMT 2010,13120560,0
Fri Feb 05 14:00:00 GMT 2010,26935650,1
Fri Feb 05 14:00:00 GMT 2010,52670040,2
Fri Feb 05 14:00:00 GMT 2010,52672990,0
Fri Feb 05 13:00:00 GMT 2010,30245070,2
Fri Feb 05 13:00:00 GMT 2010,13105220,1
Fri Feb 05 13:00:00 GMT 2010,13122380,0
Fri Feb 05 13:00:00 GMT 2010,40041190,1
Fri Feb 05 13:00:00 GMT 2010,13122510,0
Fri Feb 05 13:00:00 GMT 2010,25378820,1
Fri Feb 05 13:00:00 GMT 2010,27413290,0
Fri Feb 05 13:00:00 GMT 2010,7558010,0
Fri Feb 05 13:00:00 GMT 2010,40045930,0
Fri Feb 05 13:00:00 GMT 2010,13122500,0
Fri Feb 05 13:00:00 GMT 2010,13106120,1
Fri Feb 05 13:00:00 GMT 2010,13120600,0
Fri Feb 05 13:00:00 GMT 2010,36129590,0
Fri Feb 05 13:00:00 GMT 2010,5803210,2
Fri Feb 05 13:00:00 GMT 2010,25398160,1
Fri Feb 05 13:00:00 GMT 2010,13109470,1
Fri Feb 05 13:00:00 GMT 2010,52678580,2
Fri Feb 05 13:00:00 GMT 2010,18401920,2
Fri Feb 05 13:00:00 GMT 2010,13120720,0
Fri Feb 05 13:00:00 GMT 2010,26934150,1
Fri Feb 05 13:00:00 GMT 2010,25384990,2
Fri Feb 05 13:00:00 GMT 2010,13122390,0
Fri Feb 05 13:00:00 GMT 2010,36129670,0
Fri Feb 05 13:00:00 GMT 2010,26942010,0
Fri Feb 05 13:00:00 GMT 2010,13120620,0
Fri Feb 05 13:00:00 GMT 2010,13112430,2
Fri Feb 05 13:00:00 GMT 2010,25382820,2
Fri Feb 05 13:00:00 GMT 2010,13122400,0
Fri Feb 05 13:00:00 GMT 2010,26934450,0
Fri Feb 05 13:00:00 GMT 2010,27413260,0
Fri Feb 05 13:00:00 GMT 2010,52665490,2
Fri Feb 05 13:00:00 GMT 2010,2445970,0
Fri Feb 05 13:00:00 GMT 2010,13112560,1
Fri Feb 05 13:00:00 GMT 2010,2445980,0
Fri Feb 05 13:00:00 GMT 2010,13122420,0
Fri Feb 05 13:00:00 GMT 2010,28010390,1
Fri Feb 05 13:00:00 GMT 2010,36129560,0
Fri Feb 05 13:00:00 GMT 2010,22932510,0
Fri Feb 05 13:00:00 GMT 2010,7558070,0
Fri Feb 05 13:00:00 GMT 2010,36127970,0
Fri Feb 05 13:00:00 GMT 2010,13120640,0
Fri Feb 05 13:00:00 GMT 2010,18401110,0
Fri Feb 05 13:00:00 GMT 2010,5808150,0
Fri Feb 05 13:00:00 GMT 2010,36129640,0
Fri Feb 05 13:00:00 GMT 2010,26939860,0
Fri Feb 05 13:00:00 GMT 2010,13100310,4
Fri Feb 05 13:00:00 GMT 2010,7558050,0
Fri Feb 05 13:00:00 GMT 2010,13122460,0
Fri Feb 05 13:00:00 GMT 2010,52655860,2
Fri Feb 05 13:00:00 GMT 2010,5809280,1
Fri Feb 05 13:00:00 GMT 2010,27413240,0
Fri Feb 05 13:00:00 GMT 2010,36129660,0
Fri Feb 05 13:00:00 GMT 2010,52667000,1
Fri Feb 05 13:00:00 GMT 2010,13120660,0
Fri Feb 05 13:00:00 GMT 2010,13120680,0
Fri Feb 05 13:00:00 GMT 2010,5810750,1
Fri Feb 05 13:00:00 GMT 2010,36129600,0
Fri Feb 05 13:00:00 GMT 2010,13102510,2
Fri Feb 05 13:00:00 GMT 2010,5804210,1
Fri Feb 05 13:00:00 GMT 2010,7558040,0
Fri Feb 05 13:00:00 GMT 2010,13122470,0
Fri Feb 05 13:00:00 GMT 2010,13122490,0
Fri Feb 05 13:00:00 GMT 2010,34340600,3
Fri Feb 05 13:00:00 GMT 2010,36231900,0
Fri Feb 05 13:00:00 GMT 2010,13120700,0
Fri Feb 05 13:00:00 GMT 2010,52672470,4
Fri Feb 05 13:00:00 GMT 2010,13122480,0
Fri Feb 05 13:00:00 GMT 2010,13120560,0
Fri Feb 05 13:00:00 GMT 2010,26935650,1
Fri Feb 05 13:00:00 GMT 2010,52670040,2
Fri Feb 05 13:00:00 GMT 2010,52672990,1
Fri Feb 05 12:00:00 GMT 2010,30245070,2
Fri Feb 05 12:00:00 GMT 2010,13105220,2
Fri Feb 05 12:00:00 GMT 2010,13122380,0
Fri Feb 05 12:00:00 GMT 2010,40041190,1
Fri Feb 05 12:00:00 GMT 2010,13122510,0
Fri Feb 05 12:00:00 GMT 2010,25378820,1
Fri Feb 05 12:00:00 GMT 2010,27413290,0
Fri Feb 05 12:00:00 GMT 2010,7558010,0
Fri Feb 05 12:00:00 GMT 2010,40045930,0
Fri Feb 05 12:00:00 GMT 2010,13122500,0
Fri Feb 05 12:00:00 GMT 2010,13106120,1
Fri Feb 05 12:00:00 GMT 2010,13120600,0
Fri Feb 05 12:00:00 GMT 2010,36129590,0
Fri Feb 05 12:00:00 GMT 2010,5803210,2
Fri Feb 05 12:00:00 GMT 2010,25398160,1
Fri Feb 05 12:00:00 GMT 2010,13109470,1
Fri Feb 05 12:00:00 GMT 2010,52678580,2
Fri Feb 05 12:00:00 GMT 2010,18401920,2
Fri Feb 05 12:00:00 GMT 2010,13120720,0
Fri Feb 05 12:00:00 GMT 2010,26934150,1
Fri Feb 05 12:00:00 GMT 2010,25384990,2
Fri Feb 05 12:00:00 GMT 2010,13122390,0
Fri Feb 05 12:00:00 GMT 2010,36129670,0
Fri Feb 05 12:00:00 GMT 2010,26942010,0
Fri Feb 05 12:00:00 GMT 2010,13120620,0
Fri Feb 05 12:00:00 GMT 2010,13112430,2
Fri Feb 05 12:00:00 GMT 2010,25382820,3
Fri Feb 05 12:00:00 GMT 2010,13122400,0
Fri Feb 05 12:00:00 GMT 2010,26934450,0
Fri Feb 05 12:00:00 GMT 2010,27413260,0
Fri Feb 05 12:00:00 GMT 2010,52665490,2
Fri Feb 05 12:00:00 GMT 2010,2445970,0
Fri Feb 05 12:00:00 GMT 2010,13112560,2
Fri Feb 05 12:00:00 GMT 2010,2445980,0
Fri Feb 05 12:00:00 GMT 2010,13122420,0
Fri Feb 05 12:00:00 GMT 2010,28010390,3
Fri Feb 05 12:00:00 GMT 2010,36129560,0
Fri Feb 05 12:00:00 GMT 2010,22932510,0
Fri Feb 05 12:00:00 GMT 2010,7558070,0
Fri Feb 05 12:00:00 GMT 2010,36127970,0
Fri Feb 05 12:00:00 GMT 2010,13120640,0
Fri Feb 05 12:00:00 GMT 2010,18401110,0
Fri Feb 05 12:00:00 GMT 2010,5808150,0
Fri Feb 05 12:00:00 GMT 2010,36129640,0
Fri Feb 05 12:00:00 GMT 2010,26939860,0
Fri Feb 05 12:00:00 GMT 2010,13100310,4
Fri Feb 05 12:00:00 GMT 2010,7558050,0
Fri Feb 05 12:00:00 GMT 2010,13122460,0
Fri Feb 05 12:00:00 GMT 2010,52655860,2
Fri Feb 05 12:00:00 GMT 2010,5809280,1
Fri Feb 05 12:00:00 GMT 2010,27413240,0
Fri Feb 05 12:00:00 GMT 2010,36129660,0
Fri Feb 05 12:00:00 GMT 2010,52667000,1
Fri Feb 05 12:00:00 GMT 2010,13120660,0
Fri Feb 05 12:00:00 GMT 2010,13120680,0
Fri Feb 05 12:00:00 GMT 2010,5810750,1
Fri Feb 05 12:00:00 GMT 2010,36129600,0
Fri Feb 05 12:00:00 GMT 2010,13102510,2
Fri Feb 05 12:00:00 GMT 2010,5804210,1
